epoch,d_loss
0,0.64859822144111
1,0.4978033055861791
2,0.3896460421383381
3,0.3080299776047468
4,0.2575492687109444
5,0.25748396706249976
6,0.27222890593111515
7,0.29773539304733276
8,0.30850274881554973
9,0.3245595238274998
10,0.33029897924926543
11,0.39362481898731655
12,0.4498251817292637
13,0.41459585312339997
14,0.4167259484529495
15,0.41696397960186005
16,0.4006439546744029
17,0.4317152164876461
18,0.4473458205660184
19,0.46862907459338504
20,0.4704817508657773
21,0.4921523994869656
22,0.5114559613996081
23,0.4756084995137321
24,0.45596592335237396
25,0.4629235114488337
26,0.45658743008971214
27,0.43487171290649307
28,0.4218635492854648
29,0.4582881960603926
30,0.4498245550526513
31,0.44657311050428283
32,0.4313998772866196
33,0.4398033743103345
34,0.424866141544448
35,0.40080859801835483
36,0.4001309921344121
37,0.3848325200378895
38,0.36469609083400834
39,0.33783511196573573
40,0.32614887443681556
41,0.28995694613291156
42,0.29041910399165416
43,0.27924290920297307
44,0.26453326932258076
45,0.29083616638349163
46,0.281495776027441
47,0.28688575906885994
48,0.2615514933649037
49,0.25594701742132503
50,0.2266632906264729
51,0.2013697355157799
52,0.18587790274371704
53,0.19486804668688112
54,0.18904747669067648
55,0.1959396396867103
56,0.17517117659250894
57,0.18150923980606926
58,0.1918593387429913
59,0.19928203585247198
60,0.19308515679505137
61,0.19116834633880192
62,0.18449909281399515
63,0.1939365106841756
64,0.18715285406344467
65,0.18308405422916016
66,0.2111789962897698
67,0.1849992291794883
68,0.18605299356083074
69,0.1670664068725374
70,0.1706221140921116
71,0.1675855577405956
72,0.16450883153205118
73,0.16593166006108126
74,0.16729787788871262
75,0.1965927897642056
76,0.18483693752851751
77,0.19048765757017666
78,0.17620065725511974
79,0.1779917192955812
80,0.18061753548681736
81,0.16873241919610235
82,0.17536390107125044
83,0.18339086417108774
84,0.2238051150408056
85,0.20186530571017
86,0.23052496587236723
87,0.2423688740366035
88,0.25811223768525654
89,0.22918257779545254
90,0.2453049940781461
91,0.24318749416205618
92,0.2365262413190471
93,0.2328867701192697
94,0.2246368999282519
95,0.22667243104014131
96,0.24033161335521275
97,0.20766487433057693
98,0.21303891018033028
99,0.20602546135584512
100,0.25181917494369876
101,0.2778947874903679
102,0.30556211268736255
103,0.273768109579881
104,0.3000391502347257
105,0.30664238582054776
106,0.3291786155766911
107,0.32591954494516057
108,0.36672660894691944
109,0.365495973577102
110,0.392907253983948
111,0.3849408369925287
112,0.3800895884633064
113,0.4103364207678371
114,0.36883655397428405
115,0.37492745659417576
116,0.3814335498544905
117,0.37059807322091526
118,0.3286575439075629
119,0.40461990899509853
120,0.38094984119137126
121,0.399714570492506
122,0.3844446572992537
123,0.38332009729411864
124,0.41162025762928856
125,0.4474250347250038
126,0.4514397109548251
