error,corr,ss
2369.8878005516203,-0.2706741181243632,0.0421431085828577
2478.711160983966,-0.2634342719025392,0.0483825795315181
2599.376179052153,-0.2565052230281536,0.0544908494475878
2767.746349316628,-0.2552486560621333,0.0558750209384209
2784.215788195211,-0.2555954976757009,0.0540442315496246
2966.63667422109,-0.2508429035757914,0.0600780485291819
2981.104828752847,-0.2480631906597543,0.0631275130090784
3021.403486277612,-0.2979026202465909,0.0246094729523268
3074.383888406632,-0.2646679794915197,0.0466482843593025
3080.4751457292373,-0.2549258215245486,0.0557306995880623
3109.035659965051,-0.2334680389403843,0.0794070499837317
3132.0225270223564,-0.2794960903393452,0.0345156077795756
3136.606019672553,-0.2438885609088189,0.0660089290274565
3146.8308780710986,-0.2477220989652475,0.0626050279986301
3151.7514562941938,-0.2516169932925284,0.0592040159810316
3164.2624061627544,-0.2857674917930733,0.0317256581687087
3165.546508046836,-0.2413832181816605,0.0701393096188927
3171.72786735657,-0.2555141001434248,0.0540299517388763
3188.1866327977805,-0.2348759553221184,0.0772824546779612
3189.523635820107,-0.2471552181958815,0.0632623169597643
3191.205393759134,-0.2395113740294514,0.0726107802094733
3192.9150726952894,-0.2420820179513777,0.070192768347809
3199.860127516543,-0.2736901054279394,0.0397955075318633
3200.096783801448,-0.2562453820040191,0.0543544681233759
3201.3717663816715,-0.2325617338777378,0.0810003183512761
3202.8059621413054,-0.2925502462171487,0.0276080826407697
3233.2526289093908,-0.2637102614892097,0.0465670306609394
3237.5226532393312,-0.2605517785880261,0.0498766726929674
3239.064810090012,-0.2290413219596943,0.0857176081082014
3239.093201867688,-0.2743774512845977,0.0380685809773927
3239.562609003872,-0.2316943643229409,0.0822091272595029
3244.301678683229,-0.2667519210351709,0.0450422872906877
3245.022008866489,-0.2691930852747964,0.0421828671010347
3252.2118975170006,-0.2454516715560233,0.0643778777760119
3255.489643358974,-0.2801962219484085,0.0350953582286524
3258.787189371879,-0.2309513871377924,0.0831464626360922
3259.300696250623,-0.2841752187392831,0.0315525558692536
3280.483523715732,-0.241968383013596,0.0688453229636632
3280.8771193267867,-0.2621947575593223,0.0490060124759841
3281.6071666205503,-0.2268845148521143,0.0893059385104011
3283.8073921261807,-0.2523189821029018,0.0576095708764968
3289.991060339915,-0.2377573506927628,0.0743434551560754
3290.932565410227,-0.2543419622765663,0.0554397869687025
3294.3773623728416,-0.2585888843504494,0.0521104327457296
3295.402206407864,-0.2382920057248167,0.0731278964639069
3295.9695274346545,-0.2529698319797436,0.0570059695458086
3297.498749331566,-0.2363263313247396,0.0769312314313001
3300.19935543098,-0.2735931386366305,0.0395001464315731
3305.363665027339,-0.268704539756938,0.0433141244928652
3308.917257768931,-0.2465767731176922,0.0631032635287985
3309.2167339658013,-0.2736568646545068,0.0387342189616163
3311.44246210302,-0.2643191318537769,0.0462012340652933
3314.228950212375,-0.244470526346456,0.0655498237724559
3315.3495906600137,-0.246484659414725,0.0638123345932511
3317.7426191065874,-0.2266700944868156,0.0889370389938597
3319.6301163114267,-0.2754391532502344,0.0374896337137325
3323.7835808750906,-0.2566677352982961,0.0530126201244915
3325.376516671278,-0.2488815060902991,0.0618909237251702
3326.399164970768,-0.2494637316791371,0.0612881126392884
3327.06955305586,-0.2687575764491466,0.0425568350391413
3327.4942096172185,-0.2653457976478094,0.0459988617678889
3327.687904824424,-0.2442024791049612,0.0662102044118953
3328.3569589855338,-0.240820699029748,0.0697814840017338
3329.9491368769845,-0.2589605946925229,0.0521377825165911
3331.206554664888,-0.2579964018792921,0.0515556935462084
3331.5526063850093,-0.2473938011181325,0.0630658432366541
3335.767781096704,-0.2251935204426437,0.0918353047844212
3336.133967192522,-0.2641256108338707,0.0470012134100952
3338.046394231605,-0.2552011589934476,0.0545963866190421
3338.815098591498,-0.2280638227492992,0.0866791231635745
3339.4201850084014,-0.2711181022971593,0.040857859466416
3340.0634164389726,-0.2612880298478958,0.0496601048046147
3342.317195445657,-0.2602868962743928,0.0508322938421029
3343.6815736254075,-0.2297374277189738,0.0854424799721663
3344.100008317408,-0.2674215152889724,0.04363846414626
3344.983837840636,-0.2547976093468003,0.0552023438216819
3345.3675040553653,-0.247385483995609,0.0625978189681143
3350.7473371645056,-0.2713688625924952,0.0406627999087955
3351.076144646442,-0.2368909555200088,0.0749092812830229
3352.593389069334,-0.2538901082199501,0.0555598955368191
3353.201642311564,-0.2406734497195954,0.0706037627650116
3353.216660655423,-0.2685053092904574,0.0426666763385756
3354.091661487812,-0.2429512867685684,0.0675435263007339
3355.347448015348,-0.2410939944661659,0.0704652065147918
3356.9987434933314,-0.2546519461065334,0.0550160550883723
3357.532881728492,-0.2318578387385933,0.0827032659361002
3358.1329302925765,-0.241296040193914,0.0695604025835586
3358.929471421619,-0.2840848289390661,0.0316532962866444
3359.454241757565,-0.238872547330452,0.0726405107467328
3360.28689859869,-0.2557514162181046,0.0538628454280912
3360.492728049988,-0.2423383293208494,0.0682288128186114
3361.768038259298,-0.2546631912524089,0.0550077194651596
3362.341007078599,-0.262172910521084,0.0480301329661296
3362.9976611326733,-0.2382657785120652,0.0731154973788742
3363.1794250759763,-0.2494099675469668,0.0616538266582296
3364.3422192121184,-0.2507319676978924,0.0592086338642027
3365.9953925966765,-0.2512909075435613,0.0585654360505706
3366.003218223076,-0.2609129465435992,0.0498676822448624
3367.347292000936,-0.2512022445292512,0.0585112058388072
3369.069432025574,-0.2949769648969011,0.0255131087136754
3369.738152254856,-0.2537173270405358,0.0559049146211396
3370.6463957354904,-0.2834899672009751,0.0323168997981293
3370.847480497021,-0.2643090599831404,0.046439602288055
3371.054653891282,-0.2735905927762855,0.0396483505078904
3371.087326790364,-0.2366293391436041,0.075631814026585
3372.4963656258137,-0.2457270215178352,0.0651020098617588
3373.085780663433,-0.2435468795616592,0.0670460960147479
3373.5322152317053,-0.2425211466830415,0.0687665998488268
3374.52450327445,-0.2492668242757109,0.061031666718265
