error,corr,ss
2277.26950843897,-0.2723747117410579,0.0414341774376572
3018.148756336108,-0.268673805351189,0.0435422062589167
3052.3028048201472,-0.252279388928715,0.058875900550725
3059.713018535768,-0.2819452865394148,0.0335680319220663
3144.4304818222654,-0.2259433608626451,0.0905957591385692
3160.3124743083267,-0.2542481486524416,0.0553875811808301
3162.1496558587965,-0.2601942663599331,0.0502385970109195
3162.223435684664,-0.2561742969853825,0.0542544823371468
3164.3906233206226,-0.2301935583758956,0.0841171154586515
3169.887865263811,-0.2442590444070405,0.0661525828626043
3170.814783212696,-0.2566132633826382,0.0528217647436924
3171.9872547793234,-0.2755906549819207,0.0380440201894669
3173.351929353179,-0.2289527636616982,0.0854488372882223
3174.0624576179566,-0.2674397481380067,0.0439923298545817
3176.41921839191,-0.2572659074218159,0.0538331081453664
3184.5777738005245,-0.2500156458193547,0.0596107144476225
3184.80855545838,-0.2586303234508462,0.0520217078006979
3189.7554912308674,-0.2714173341437501,0.0413923421963706
3201.4302494775297,-0.2437529452947174,0.0684935535224387
3201.9791835876044,-0.2436425810759156,0.0669719148288144
3202.160014661661,-0.2498056006903578,0.0611139286253147
3204.015819747752,-0.2288076326026703,0.0856936903582282
3215.76411281875,-0.2614606448433478,0.0488067328068454
3237.960307847733,-0.2579672879486413,0.0524430391258258
3244.8232280911084,-0.2969324411535465,0.0245288543915088
3258.778871280316,-0.2666280932759577,0.0450894538344403
3259.470765499972,-0.2706390699518779,0.041621445492983
3262.126665859781,-0.2691006676089947,0.043187383435027
3263.718141952938,-0.2667613314702529,0.0440267764834614
3265.475221485408,-0.2532720209016241,0.0564624713079767
3267.0550643096344,-0.2619677788207994,0.0492391970478059
3272.342285592747,-0.2678369360046951,0.0433711333160343
3275.913245006494,-0.2586995195797433,0.0512253123501655
3276.27277811234,-0.2669986003165561,0.0451832423147745
3277.1745382626154,-0.2436192137698187,0.0670007093830388
3277.6249535750903,-0.2548957661452101,0.0547180473046907
3278.495418826447,-0.2432438079907573,0.0675906832916272
3278.637635479848,-0.2463010434617638,0.0641584168365645
3282.9704252594465,-0.2301611319481105,0.0841272619876861
3294.132735568418,-0.2609256767268612,0.0505932331023684
3296.430560068928,-0.2469445682096543,0.0638759622752664
3303.647192687785,-0.2313141836281214,0.0820119553777371
3305.5203540016346,-0.2773177448975514,0.0362220349754887
3306.6845941672814,-0.2626625564750627,0.0475587375409918
3307.0637026026625,-0.2670491728821266,0.0443968783546342
3311.7001688529995,-0.2175620733691934,0.1032687731378088
3313.535563335684,-0.2504652267295231,0.0603485970134145
3314.225888834871,-0.2262757942959728,0.0893834241411777
3314.9359828683087,-0.2507825366301442,0.0594194124461037
3315.114728847278,-0.2620293840199433,0.0492727728463585
3325.0525709161934,-0.2366377214551662,0.075778723930138
3326.801304134318,-0.2532513007525585,0.0581177410637633
3329.784304528888,-0.2413293343944004,0.0693616651017626
3336.11647020314,-0.2730783199663626,0.0395475302222292
3337.7579021685183,-0.2653143021963129,0.0459859529975921
3339.854946685589,-0.2553859079485915,0.0549547605041932
3340.899911814048,-0.2422316371222032,0.0682937900974634
3340.970442605499,-0.2276474030979174,0.0874473953830918
3344.705305260433,-0.2609666626716952,0.0491750250720937
3346.1712358747805,-0.2428395944356919,0.0674215575555586
3346.3681391045966,-0.2561666084648503,0.0535805415457779
3347.617758958502,-0.2656968696902701,0.044689734352674
3349.037750077544,-0.2524325462541729,0.0572655087535153
3350.486500906852,-0.2804250899946708,0.0338040645090493
3351.562670371721,-0.2577531554476172,0.0521669110030328
3354.761677799504,-0.2333981994551359,0.0805476810915514
3354.8656250138256,-0.2462486969738765,0.0647050002990999
3356.9501771259397,-0.2825396117012064,0.0330868863685363
3357.443039010022,-0.2722332748309042,0.0397193590359115
3358.288243673826,-0.2680294130045652,0.0429393265865299
3358.575688385496,-0.2260028739969397,0.0896758307030718
3358.877629281229,-0.2456232231116804,0.0654073867061555
3359.8531025810635,-0.2420167278234352,0.0688280143793652
3361.035625858128,-0.2244732505547774,0.0918164085100043
3361.118188684496,-0.2530016222590138,0.0566006332531541
3363.195912456485,-0.2716591196137295,0.0410541416243694
3363.483955198524,-0.2638939895804847,0.0463198904723772
3363.775239287828,-0.2335746521509639,0.0790566915499449
3364.4310711634994,-0.2280845048107446,0.0870477498981919
3366.724818988664,-0.251268546203396,0.0585056973089454
3368.6055567331773,-0.2725768776119636,0.039783341355627
