r_0068,0,1.20E-07,0,2.40E-07,0
r_0069,0,0,0,0,0
r_0070,0,0,0,0,0
r_0072,0,0,0,0,0
r_0073_1,0,0,0,0,0
r_0073_2,0,0,0,0,0
r_0074,0,0,0,0,0
r_0075,9.50E-06,1.90E-05,2.85E-05,0,4.75E-05
r_0076_1,0,0,0,0,0
r_0076_2,0,0,0,0,0
r_0077,0,0,0,0,1.222712771
r_0078_1,0,0,0,0,0
r_0078_2,0,0,0,0,0
r_0079,0,1.20E-07,0,2.40E-07,0
r_0080_1,0,0.010173355,0,0,0
r_0080_2,0.005086678,0,0,0,0
r_0081,4.00E-07,8.00E-07,1.20E-06,1.60E-06,2.00E-06
r_0082,0,0,0,0,0
r_0083,0,0,0,0,0
r_0084,0,0,0,0,0
r_0085,0,0,0,0,0
r_0086,9.50E-06,1.90E-05,2.85E-05,0,4.75E-05
r_0087_fwd,9.50E-06,1.90E-05,2.85E-05,0,4.75E-05
r_0087_rvs,0,0,0,0,0
r_0088_fwd,0,0,0,0,0
r_0088_rvs,0,0,0,0,0
r_0089_fwd,0,0,0,0,0
r_0089_rvs,0,0,0,0,0
r_0090_1,0,0,0,0,0
r_0090_2,0,0,0,0,0
r_0091_1,0,0,0,0,0
r_0091_2,0,0,0,0,0
r_0092_1,0,0,0,0,0
r_0092_2,0,0,0,0,0
r_0093,0,0,0,0,0
r_0094,0,0,0,0,0
r_0095_1,0,0,0,0,0
r_0095_2,0,0,0,0,0
r_0095_3,0,0,0,0,0
r_0096,0.01520648,0.03041296,0.54420433,0,0.161149274
r_0097_1,0,0,0,0,0
r_0097_2,0.01520648,0.03041296,0.54420433,0,0.161149274
r_0099_fwd,0,0,0,0,0
r_0099_rvs,0,0,0,0,0
r_0100,0,0,0.004729873,0,0
r_0101,0,0,0,0,0
r_0102,0,0,0,0,0
r_0103_fwd,0,0,0,0,0
r_0103_rvs,0,0,0,0,0
r_0104_fwd,0,0,4.50E-07,0,7.50E-07
r_0104_rvs,0,0,0,0,0
r_0105,0.001974947,0,0,0,0.014222949
r_0106,0,0.00081736,0,0,0
r_0107,0,0,0,0,0
r_0108,0,0,0,0,0
r_0109,0.004348216,0,0,0,0
r_0111,0,0,0,0,0
r_0112_1,0.004044716,0,0,0,0
r_0112_2,0,0,0,2.40E-07,0
r_0113,0,0,0,0,0
r_0114,0.0003035,0.000607,0,0,0
r_0115,0.013509669,0.018459218,0.056066861,0.036918436,0.093444768
r_0116_1,0,0,0,0,0
r_0116_2,0,0,0,0,0
r_0116_3,0,0,0,0,0
r_0116_4,0,0,0,0,0
r_0117_fwd,0,0,0,0,0
r_0117_rvs,0,0,0,0,0
r_0118,0.013509669,0.018459218,0.056066861,0.036918436,0.093444768
r_0119,0,0,0,0,0
r_0120,0,0,0,0,0
r_0121,0,0,0,0,0
r_0122,0,0,0,0,0
r_0123,0,0,0,0,0
r_0124,0,0,0.004729873,0,0
r_0125,0,0,0,0,0
r_0126_fwd,0,0,0,0,0
r_0126_rvs,0,0,0,0,0
r_0127_1,0,0,0,0,0
r_0127_2,0,0,0,0,0
r_0128_fwd,0,0,0,0,0
r_0128_rvs,0,0,0,0,0
r_0129,0,0,0,0,0
r_0130_fwd,0,0,0,0,0
r_0130_rvs,0,0,0,0,0
r_0131_fwd,0,0,0,0,0
r_0131_rvs,0,0,0,0,0
r_0132_1_fwd,0.000537577,0.001075153,0.001615535,0.002153286,0.002691608
r_0132_1_rvs,0,0,0,0,0
r_0132_2_fwd,0,0,0,0,0
r_0132_2_rvs,0,0,0,0,0
r_0133_fwd,0,0,0,0,0
r_0133_rvs,0,0,0,0,0
r_0134_fwd,0,0,0,0,0
r_0134_rvs,0,0,0,0,0
r_0135_fwd,0,0,0,0,0
r_0135_rvs,0,0,0,0,0
r_0137_fwd,0,0,0,0,0
r_0137_rvs,0,0,0,0,0
r_0138,9.50E-06,1.90E-05,2.85E-05,0,0
r_0139_1,0,0,0,0,4.75E-05
r_0139_2,0,0,0,0,0
r_0140,0,0,0.045018629,0,0
r_0142,0.007512919,0.015006838,0,0.009666966,0
r_0143,0,0,0,0,0.618296824
r_0144,0.005086678,0.010173355,0.02408551,0,0
r_0145,9.50E-06,1.90E-05,2.85E-05,0,4.75E-05
r_0146_fwd,0,0,0,0,0
r_0146_rvs,0,0,0,0,0
r_0147,0,0,0,0,0
r_0148_1,0.260727368,0.502455361,0.697452211,0.960647074,0
r_0148_2,0,0,0,0,0
r_0149,0,0,0,0,0
r_0150_fwd,0,0,0,0,0
r_0150_rvs,0,0,0,0,0
r_0151,0,0,0,0,0
r_0152_fwd,0,1.90E-05,0,0,0
r_0152_rvs,0,0,0,0,0
r_0153,0,1.90E-05,0,0,0
r_0154,0,0,0,0,0
r_0155,0,0,0,0,0
r_0156,0,0,1.324426591,0,0.329611671
r_0157,0.02635062,0.05270124,0.07905186,0.10540248,0.1317531
r_0158_1,0,0,0,0,0
r_0158_2,0,0,0,0,0
r_0159_1,0,0,0,0,0
r_0159_2,0,0,0,0,0
r_0160_1,0,0,0,0,0
r_0160_2,0,0,0,0,0
r_0161_1,0,0,0,0,0
r_0161_2,0,0,0,0,0
r_0162_1,0,0,0,0,0
r_0162_2,0,0,0,0,0
r_0163,0,0,0,0,0
r_0164_1,0,0,0,0,0
r_0164_2,0,0,0,0,0
r_0165_1,0,0,0,0.152207468,0
r_0165_2,0,0,0,0,0
r_0166_1,0,0,0,0,0
r_0166_2,0,0,0,0,0
r_0166_3,0,0,0,0,0
r_0167_1,0,0,0,0,0
r_0167_2,0,0,0,0,0
r_0168_1,0,0,0,0,0
r_0168_2,0,0,0,0,0
r_0168_3,0,0,0,0,0
r_0169_1,0,0,0,0,0
r_0169_2,0,0,0,0,0
r_0169_3,0,0,0,0,0
r_0170_1,0,0,0,0,0
r_0170_2,0,0,0,0,0
r_0171_1,0,0,0,0,0
r_0171_2,0,0,0,0,0
r_0172_1,9.50E-06,1.90E-05,2.85E-05,0,4.75E-05
r_0172_2,0,0,0,0,0
r_0172_3,0,0,0,0,0
r_0173,0.004348216,0.00060688,0,0,0
r_0174,0,0,0,0,0
r_0175_1,0,0,0,0,0
r_0175_2,0,0,0,0,0
r_0176,0,0,0,0,0
r_0177,0,0,0,0,0
r_0178_1,0,0,0,0,0
r_0178_2,0,0,0,0,0
r_0179_1,0,0,0,0,0
r_0179_2,0,0,0,0,0
r_0179_3,0,0,0,0,0
r_0180_1,0,0,0,0,0
r_0180_2,0,0,0,0,0
r_0181_1,0,0,0,0,0
r_0181_2,0,0,0,0,0
r_0182_1,0,0,0,0,0
r_0182_2,0,0,0.224329031,0,0
r_0182_3,0,0,0,0,0
r_0183_1,0,0,0,0,0
r_0183_2,0,0,0.223185735,0,0
r_0184_1,0,0,0,0,0
r_0184_2,0,0,0,0,0
r_0185_1,0,0,0,0,0
r_0185_2,0,0,0,0,0
r_0186_1,0,0,0,0,0
r_0186_2,0,0,0,0,0
r_0186_3,0,0,0,0,0
r_0187_1,0,0,0,0,0
r_0187_2,0,0,0,0,0
r_0188,0,0,0,0,0
r_0189_fwd,0,0,0,0,0
r_0189_rvs,0,0,0,0,0
r_0190_fwd,0,0,0,0,0
r_0190_rvs,0,0,0,0,0
r_0191,0,0,0,0,0
r_0192_1,0,0,0,0,0
r_0192_2,0,0,0,0,0
r_0192_3,0,0,0,0,0
r_0192_4,0,0,0,0,0
r_0192_5,0,0,0,0,0
r_0192_6,0,0,0,0,0
r_0192_7,0,0,0,0,0
r_0192_8,0,0,0,0,0
r_0193_1,0,0,0,0,0
r_0193_2,0,0,0,0,0
r_0194,0,0,0,0,0
r_0195_1,0.006913786,0.013827571,0.020741357,0.027655142,0.034568928
r_0195_2,0,0,0,0,0
r_0198_1,1.043961272,2.085883974,0,0,0
r_0198_2,0,0,0,0,0
r_0198_3,0,0,0,0,0
r_0198_4,0,0,0,0,0
r_0198_5,0,0,0,0,0
r_0198_6,0,0,0,0,0
r_0199_1,0,0,0,0,0
r_0199_2,0,0,0,0,0
r_0200,0,0,0,0,0
r_0201,0,0,0,0,0
r_0202,0,0,0.004893359,0,0
r_0203,0,0,0.004893359,0,0
r_0204_fwd,0,0,0,0,0
r_0204_rvs,0,0,0,0,0
r_0205,0,0,0,0,0
r_0206,0,0,0,0,0
r_0207_fwd,0.009229609,0.018459218,0.027688827,0.036918436,0.046148045
r_0207_rvs,0,0,0,0,0
r_0208_fwd,0.009229609,0.018459218,0.027688827,0.036918436,0.046148045
r_0208_rvs,0,0,0,0,0
r_0209,0.009229609,0.018459218,0.027688827,0.036918436,0.046148045
r_0210,0,0,0,0,0
r_0211_1,0,0,0.017523048,0.023364064,0.02920508
r_0211_2,0.005841016,0,0,0,0
r_0212,0.005841016,0.011682032,0.017523048,0.023364064,0.02920508
r_0213,0,0,0,0,0
r_0214,0,0,0,0.020253667,0
r_0215,0.007410094,0.021985774,0.032978481,2.40E-07,0
r_0216_fwd,0,0,0.004729873,0,0
r_0216_rvs,0.041542218,0.074637096,0,0.148882615,0.066515013
r_0217,0,0,0.134179885,0,0.108493821
r_0218_fwd,0.001974947,0,0,0,0.014222949
r_0218_rvs,0,0,0,0,0
r_0219,0.007410094,0.021985774,0.032978481,2.40E-07,0
r_0220,0.017086552,0.034173104,0.051259656,0.068346208,0.08543276
r_0221,0,0,0,0,0
r_0222,0,0,0,0,0
r_0223,0,0,0,0,0
r_0224,0,0,0,0,0
r_0225,0,0,0,0,0
r_0226_1,0.031761908,0.063061244,7.839082703,0,0
r_0226_2,0,0,0,0.108099949,3.759208895
r_0226_3,0,0,0,0,0
r_0227_1,0,0,0,0,0
r_0227_2,0,0,0,0,0
r_0227_3,0,0,0,0,0
r_0228,0,0,0,0,0
r_0229_fwd,0,0,0,0,0
r_0229_rvs,0,0,0,0,0
r_0230,0,0,0,0,0
r_0231,0,0,0,0,0
r_0233,0,0,0,0,0
r_0234,0,0,-0.009697948,-0.000404667,-0.210632677
r_0235,0,0,-0.009697948,-0.000404667,-0.210632677
r_0236,0,0,-0.009697948,-0.000404667,-0.210632677
r_0237,0,0,-0.009697948,-0.000404667,-0.210632677
r_0238,0,0,-0.009697948,-0.000404667,-0.210632677
r_0239,0,0,-0.009697948,-0.000404667,-0.210632677
r_0240,0,0,-0.009697948,-0.000404667,-0.210632677
r_0241,0,0,-0.009697948,-0.000404667,-0.210632677
r_0242,0,0,0,0,0
r_0243,0,0,0,0,0
r_0244,0.000537577,0.007259134,0.009887281,0,0.216783743
r_0249,0,0,0,0,0
r_0250,0.009229609,0.018459218,0.027688827,0.057172103,0.046148045
r_0252_1,0,0,0,0,0
r_0252_2,0,0.00139697,0,0,0
r_0253,0.00592484,0.00326944,0.004729873,0,0.042668848
r_0254,0.00592484,0.00466641,0.004729873,0,0.042668848
r_0255,4.75E-06,9.50E-06,1.42E-05,0,2.38E-05
r_0256,0.00296242,0.00122604,0.002364937,0,0.021334424
r_0259,0,0,0,0,0
r_0260,0,0,0,0,0
r_0261,0,0,0,0,0
r_0262,0,0,0,0,0
r_0263_1,0,0,0,0,0
r_0263_2,0,0,0,0,0
r_0264_1,0,0,0,0,0
r_0264_2,0,0,0,0,0
r_0265_1,0,0,0,0,0
r_0265_2,0,0,0,0,0
r_0266_1,0,0,0,0,0
r_0266_2,0,0,0,0,0
r_0267,0,0,0,0,0
r_0268,0,0,0,0,0
r_0269,0,0,0,0,0
r_0270,0,0,0,0,0
r_0271_1,0,0,0,0,0
r_0271_2,0,0,0,0,0
r_0272_1,0,0,0,0,0
r_0272_2,0,0,0,0,0
r_0272_3,0,0,0,0,0
r_0273,0,0,0,0.00688138,0.008601725
r_0274,0,0,0,0.00688138,0.008601725
r_0278,0.01354863,0.02709726,0.04064589,0,0.02929123
r_0279,0.0135518,0.0271036,0.045548759,1.27E-05,0.02929123
r_0280_fwd,0,0,0,0,0
r_0280_rvs,0,0,0,0,0
r_0281_1,0,0,0,0,0
r_0281_2,0,0,0,0,0
r_0282_1,0,0,0,0,0
r_0282_2,0,0,0,0,0
r_0283_1,0,0,0,0,0
r_0283_2,0,0,0,0,0
r_0284_1,0,0,0,0,0
r_0284_2,0,0,0,0,0
r_0285_1,0,0,0,0,0
r_0285_2,0,0,0,0,0
r_0286_1,0,0,0,0,0
r_0286_2,0,0,0,0,0
r_0287_1,0,0,0,0,0
r_0287_2,0,0,0,0,0
r_0288_1,0,0,0,0,0
r_0288_2,0,0,0,0,0
r_0289_1,0,0,0,0,0
r_0289_2,0,0,0,0,0
r_0290_1,0,0,0,0,0
r_0290_2,0,0,0,0,0
r_0291_1,0,0,0,0,0
r_0291_2,0,0,0,0,0
r_0292_1,0,0,0,0,0
r_0292_2,0,0,0,0,0
r_0293_1,0,0,0,0,0
r_0293_2,0,0,0,0,0
r_0294_1_fwd,0,0,0,0,0
r_0294_1_rvs,0,0,0,0,0
r_0294_2_fwd,0,0,0,0,0
r_0294_2_rvs,0,0,0,0,0
r_0295_1_fwd,0,0,0,0,0
r_0295_1_rvs,0,0,0,0,0
r_0295_2_fwd,0,0,0,0,0
r_0295_2_rvs,0,0,0,0,0
r_0296_1,0,0,0,0,0
r_0296_2,0,0,0,0,0
r_0297_1,0,0,0,0,0
r_0297_2,0,0,0,0,0
r_0298_1,0,0,0,0,0
r_0298_2,0,0,0,0,0
r_0299_1,0,0,0,0,0
r_0299_2,0,0,0,0,0
r_0300_1,0,0,0,0,0
r_0300_2,0,0,0,0,0
r_0301,0,0,0,0,0
r_0302_fwd,0,0,0,0,0
r_0302_rvs,0,0,0,0,0
r_0303_fwd,0,0,0,0,0
r_0303_rvs,0,0,0,0,0
r_0304,5.00E-08,1.00E-07,1.50E-07,2.00E-07,2.50E-07
r_0306_1,0,0,0,0,0
r_0306_2,0,0,0,0,0
r_0307_1,0,0,0.007391436,0,0
r_0307_2,0.002463812,0,0,0.008655248,0.01141906
r_0308_1,0,0,0,0,0
r_0308_2,0,0,0,0,0
r_0309,0,0,0.015349831,0,0
r_0310,0,0,0,0,0
r_0311,0,0,0,0,0
r_0312,0,0,0,0,0
r_0313,0.000379063,0.000758126,0.001137189,0.001516252,0.001895315
r_0314,0,0.00579921,0,0,0
r_0315,0,0.004927624,0,0,0
r_0317,0,0,0,0,0
r_0318,0,0,0,0,0
r_0319,0,0,0,0,0
r_0320,0,0,0,0,0
r_0321,0,0,0,0,0
r_0322_fwd,0,0,0,0,0
r_0322_rvs,0,0,0,0,0
r_0323_1,0,0,0,0,0
r_0323_2,0,0,0,0,0
r_0326_fwd,0.00018,0.00036,0.00054,0,0
r_0326_rvs,0,0,0,0.00048,0
r_0327,0,0,0,0,0
r_0328,0,0,0,0,0
r_0329,0,0,0,0,0
r_0330_fwd,0,0,0,0,0
r_0330_rvs,0.00012,0.00024,0.00036,0.00048,0.0006
r_0331,0,0,0,0,0
r_0332,0,0,0,0,0
r_0334,0,0,4.50E-07,0,7.50E-07
r_0335_fwd,0,0,0,0,0
r_0335_rvs,0,0,0,0,0
r_0340_fwd,0,0,0,0,0
r_0340_rvs,0,0,0,0,0
r_0341_fwd,0,0,0,0,0
r_0341_rvs,0,0,0,0,0
r_0342,0,0,0,0,0
r_0343,0,0,0,0,0
r_0344,0.00018317,0.00036634,0.00054951,-0.00046732,1.59E-05
r_0345,0,0,0,0,0
r_0346,3.17E-06,6.34E-06,9.51E-06,1.27E-05,1.59E-05
r_0347,3.17E-06,6.34E-06,9.51E-06,1.27E-05,1.59E-05
r_0348,3.17E-06,6.34E-06,9.51E-06,1.27E-05,1.59E-05
r_0349_fwd,0,0,0,0,0
r_0349_rvs,0,0,0,0.020253667,0
r_0350,3.17E-06,6.34E-06,9.51E-06,1.27E-05,1.59E-05
r_0351,0,0,0,0,0
r_0352,0.01520648,0.03041296,0.54420433,0,0.161149274
r_0353,0.01106749,0.022134981,0.033202471,0.044269962,0.055337452
r_0354_1,0.18841809,0.42232469,0,0.100485906,0
r_0354_2,0,0,0,0,0
r_0355,0,0,1.50E-07,0,2.50E-07
r_0356_fwd,0,0,0,0,0
r_0356_rvs,0,0,0,0,0
r_0357,0,0,0,0,0
r_0358,0,0,0,0,0
r_0359,0,0,0,0,0
r_0360,0,0,0,0,0
r_0361,0.035546981,0.071093963,0.106640944,0.142187925,0.177734906
r_0362_1,0,0,0,0,0
r_0362_2,0,0,0,0,0
r_0362_3,0.035546981,0.071093963,0.106640944,0.142187925,0.177734906
r_0362_4,0,0,0,0,0
r_0363,0,0,0,0,0
r_0364_1,0,0,0,0,0
r_0364_2,0,0,0,0,0
r_0365,0,0,0,0,0
r_0366_1_fwd,0,0,0,0,0
r_0366_1_rvs,0,0,0,0,0
r_0366_2_fwd,0,0,0,0,0
r_0366_2_rvs,0,0,0,0,0
r_0366_3_fwd,0,0,0,0,0
r_0366_3_rvs,0,0,0,0,0
r_0366_4_fwd,0,0,0,8.888823937,6.756201319
r_0366_4_rvs,0,0,0,0,0
r_0366_5_fwd,3.963866512,7.910425308,0.148423352,0,0
r_0366_5_rvs,0,0,0,0,0
r_0368_1,0,0,0,0,0
r_0368_2,0,0,0,0,0
r_0369,0,0,0,0,0
r_0370_1,0,0,0,0,0
r_0370_2,0,0,0,0,0
r_0370_3,0,0,0,0,0
r_0370_4,0,0,0,0,0
r_0370_5,0,0,0,0,0
r_0373,0,0,0,0,0
r_0399_fwd,0,0,0,0,0
r_0399_rvs,0,0,0,0,0
r_0400_fwd,0,0,0,0,0
r_0400_rvs,0.001974947,0,0,0,0.014222949
r_0402_fwd,0,1.00E-06,0,0,0
r_0402_rvs,0,0,0.004729423,0,0
r_0410_fwd,0,0,0,2.00E-06,3.25E-06
r_0410_rvs,0,0.00081736,0,0,0
r_0412_fwd,0,0,0,0,0
r_0412_rvs,0,0,0,0,0
r_0436,5.00E-08,1.00E-07,1.50E-07,2.00E-07,2.50E-07
r_0437_1,0,0,0,0,0
r_0437_2,0,0,0,0,0
r_0438_1,0,2.40E-07,9.403518693,0,4.969748057
r_0438_2,0,0,0,0,0
r_0438_3,0,0,0,0,0
r_0438_4,0,0,0,0,0
r_0438_5,0,0,0,0.0097096,0
r_0439_1,0,0,0,0.0048548,2.484874029
r_0439_2,0,1.20E-07,4.701759347,0,0
r_0440,5.00E-07,0,1.50E-06,0,0
r_0441,0,0,0,0,0
r_0442,0,0,0,0,0
r_0443,0,0,0,0,0
r_0445,0,0,0,0,0
r_0446_fwd,0,0,0,0,0
r_0446_rvs,0.021121287,0.053925246,2.671571499,0.10640909,0.808106146
r_0447_fwd,0,0,0,0,0
r_0447_rvs,0,0,0,0,0
r_0448_1,0,0,0,0,0
r_0448_2,0,0,0,0,0
r_0449,0,0,0,0,0
r_0450_fwd,1.975210588,3.947362979,0,3.464095539,3.188512097
r_0450_rvs,0,0,0,0,0
r_0451_fwd,0,0,0,0,0
r_0451_rvs,0,0,0,0,0
r_0452_fwd,0.009229609,0.018478338,1.352114968,0.021519569,0.375756466
r_0452_rvs,0,0,0,0,0
r_0453,0,0,0,0.020253667,0
r_0454_fwd,0,0,0,0,0.978337922
r_0454_rvs,0,1.00E-06,0,2.00E-06,0
r_0455_fwd,0,1.00E-06,0,2.00E-06,2.50E-06
r_0455_rvs,0,0,0,0,0
r_0457,0,0,0,0,0
r_0458,0,0,0,0,0
r_0459,0.074914843,0.149829686,0.224744529,0.299659372,0.374574215
r_0460,0,0,0,0,0
r_0461,0,0,0,0,0
r_0462,0,0,1.50E-07,0,2.50E-07
r_0463,0,0,0,0,0
r_0464,0,0,0,0,0
r_0465,0,0,0,0,2.972345193
r_0466,0,0,0,0,0
r_0467_fwd,2.00566644,4.007255742,0,0,0
r_0467_rvs,0,0,0.246728113,0.328914368,0.411142961
r_0468,0.005179285,0.018918689,0,0.037837378,0
r_0469,0,0,0,0,0
r_0470,0,0,0,0,0
r_0471_1,0,0,0,0,0.537309844
r_0471_2,0.096914898,0.228565232,0.426735351,0,0
r_0472,0,0,0,0,0
r_0473,0.005179285,0.018918689,0,0.037837378,0
r_0475_1,0,0,0,0,0.524759801
r_0475_2,0,0,0,0,0
r_0476,0,0,0.040091963,0.041930817,0
r_0477_1,0,0,0,0,0
r_0477_2,0,0,0,0,0
r_0478,0.006053521,0.012107042,0.018160564,0.024214085,0.030267606
r_0479,0.017333517,0.034667034,0.052000552,0.069334069,0.086667586
r_0480,0,0,0,0,0
r_0481_1,0,0,0,0,0
r_0481_2,0.0347923,0.069585101,0.758915281,0.125414233,0.338767338
r_0481_3,0,0,0,0,0
r_0481_4,0,0,0,0,0
r_0482,0,0,0,0,0
r_0483_1,0,0,0,0,0
r_0483_2,0,0,0,0,0
r_0483_3,0,0,0,0,0
r_0483_4,0,0,0,0,0
r_0483_5,0,0,0,0,0
r_0483_6,0,0,0,0,0
r_0484,0,0,0,0,0
r_0485,0,0,0,0,0
r_0486_1_fwd,3.963866512,7.910425308,0.148423352,0,0
r_0486_1_rvs,0,0,0,0,0
r_0486_2_fwd,0,0,0,8.888823937,6.756201319
r_0486_2_rvs,0,0,0,0,0
r_0486_3_fwd,0,0,0,0,0
r_0486_3_rvs,0,0,0,0,0
r_0487,0.18841809,0.42232469,0,0.100485906,0
r_0488,0,0,0,0,0
r_0489_1,0,0,0,0.100485906,0
r_0489_2,0.18841809,0.42232469,0,0,0
r_0490,0,0,0,0,0.978340422
r_0491_1,0.125277181,0.27717681,0,0,0
r_0491_2,0,0,0.010380156,0.107445624,0.987040068
r_0492,0.066602054,0.152070171,0,0,0
r_0497,0,0,0,0.00688138,0.008601725
r_0499,0,1.20E-07,0,2.40E-07,0
r_0500,0,0,0,0.014333504,0
r_0501,0.039651447,0.090985686,2.732179819,0.152206068,0.595743629
r_0502_fwd,0.026387965,0.064458721,2.672111499,0.10592933,0.808106146
r_0502_rvs,0,0,0,0,0
r_0503_fwd,0,0,0,0,0
r_0503_rvs,0.039641947,0.090966686,2.732151319,0.152168068,0.865904569
r_0504,0,0,0,0,0
r_0505_1,4.00E-07,8.00E-07,0,0,0
r_0505_2,0,0,1.20E-06,1.60E-06,2.00E-06
r_0506,0,0,0,0,0.27020844
r_0507,0,0,0,0,0.27020844
r_0508,0,0,0,0,0.27020844
r_0509,0,0,0,0,0
r_0510_1,0.018070726,0.036141453,0.054212179,0.072282906,0.090353632
r_0510_2,0,0,0,0,0
r_0510_3,0,0,0,0,0
r_0510_4,0,0,0,0,0
r_0511,0,0,0,0,0
r_0512_1,0.016678771,0.033357542,0.050036314,0,0
r_0512_2,0,0,0,0.066715085,0.083393856
r_0514,9.50E-06,0,0,0,0
r_0518_fwd,0,0,0,0,0
r_0518_rvs,0,0,0,0,0
r_0519_fwd,0,0,0,0,0
r_0519_rvs,0,0,0,0,0
r_0520_fwd,0,0,0,0,0
r_0520_rvs,0,0,0,0,0
r_0521_fwd,0,0,0,0,0
r_0521_rvs,0,0,0,0,0
r_0522_fwd,0,0,0,0,0
r_0522_rvs,0,0,0,0,0
r_0523_1_fwd,0,0,0,0,0
r_0523_1_rvs,0,0,0,0,0
r_0523_2_fwd,0,0,0,0,0
r_0523_2_rvs,0,0,0,0,0
r_0524,3.17E-06,6.34E-06,9.51E-06,1.27E-05,1.59E-05
r_0525,0,0.0001,0.00015,0.0002,0.00025
r_0526,0,0,0,0,0
r_0527,0,0,0.007199735,0,0
r_0528,0,0,0,0.00069268,0.00086585
r_0529_fwd,0.00012317,0.00034634,0.00051951,0,0
r_0529_rvs,0,0,0,0,0
r_0530_1,5.00E-08,1.00E-07,1.50E-07,2.00E-07,2.50E-07
r_0530_2,0,0,0,0,0
r_0531,5.00E-08,1.00E-07,1.50E-07,2.00E-07,2.50E-07
r_0532,0,0,0,0,0
r_0533_1,0,0,0,0,0
r_0533_2,0,0,0,0,0
r_0533_3,0,0,0,0,0
r_0534_1,0,0,0,0,0
r_0534_2,0,0,0,0,0
r_0534_3,0,0,0,0,0
r_0534_4,0,4.171767948,0,0,0
r_0534_5,2.087922543,0,0,0,0
r_0535_1,0,0,0,0,0
r_0535_2,0,0,0,0,0
r_0535_3,0,0,0,0,0
r_0536,0,0,0,0,0
r_0537,0,0,0,0,0
r_0538,0,0,0,0,0
r_0539,0.00380786,0.00761572,0.011423579,0.015231439,0.019039299
