epoch,acc
0,54.11111130896542
1,75.00000008278423
2,87.99999952316284
3,92.22222169240315
4,89.77777759234111
5,89.55555508534114
6,88.44444437159433
7,84.55555538336436
8,80.00000019868214
9,72.66666723622217
10,69.66666686866019
11,66.77777792016666
12,68.00000046690305
13,67.11111143231392
14,62.77777792678939
15,65.4444447822041
16,62.88888909750514
17,63.11111160450511
18,59.55555604563819
19,59.55555563171705
20,57.77777723140187
21,54.11111116409302
22,54.6666664381822
23,53.33333367274867
24,55.44444417787923
25,52.555555726091065
26,54.11111157801416
27,53.66666668819057
28,53.22222198463149
29,55.444444095095
30,55.77777804185947
31,55.5555553899871
32,55.2222220848004
33,56.11111099521319
34,55.33333335899644
35,58.44444404873583
36,57.00000005049838
37,58.88888881438308
38,58.3333332505491
39,59.55555509361956
40,59.55555542475648
41,59.77777789036433
42,58.00000011093087
43,59.111111445559395
44,58.111111364430855
45,59.77777813871702
46,54.222222417593
47,53.77777827282747
48,51.77777744829655
49,51.33333326213889
50,54.22222250037723
51,52.4444445139832
52,53.66666668819057
53,52.11111174689399
54,50.222222962313225
55,55.22222229176097
56,55.3333336694373
57,56.777778102291954
58,56.00000011424223
59,52.777777694993546
60,56.11111116078165
61,52.55555551913049
62,53.00000028477775
63,55.44444479876094
64,56.777778102291954
65,57.777778224812614
66,59.88888930943277
67,58.00000006953875
68,58.88888918691211
69,61.111110697189964
70,56.66666626930237
71,59.222222450706695
72,60.77777768174807
73,52.33333276377784
74,54.22222200367186
75,52.88888878292508
76,56.333333833350075
77,56.55555518137084
78,55.22222254011366
79,55.111111245221565
80,49.22222221891085
81,54.22222216924032
82,49.66666686038176
83,52.66666660706202
84,55.22222249872155
85,56.444444465968346
86,57.33333370751805
87,55.33333313133981
88,55.66666714019246
89,57.5555553038915
90,57.00000002980232
91,57.22222237123383
92,55.77777814533975
93,55.444444509016144
94,53.88888907101419
95,56.22222274541855
96,50.77777815361818
97,54.777778167691494
98,54.5555557227797
99,55.11111116243733
100,58.66666705244117
101,53.888888988229965
102,55.000000447034836
103,54.66666668653488
104,56.66666689018408
105,53.33333354857233
106,53.22222241924869
107,54.22222279012203
108,51.88888870179653
109,52.22222266925706
110,52.33333342605167
111,52.00000036921766
112,53.0000001606014
113,53.7777780658669
114,51.444444846775795
115,53.88888902962208
116,57.33333350055747
117,51.22222246395217
118,53.77777785890632
119,51.66666714681519
120,52.66666660706202
121,51.33333338631524
122,51.2222221121192
123,53.1111111657487
124,53.22222254342503
125,51.44444468120734
126,55.888888819350136
127,58.88888914552
128,57.44444479544958
129,56.6666669315762
130,55.222222374545204
131,53.444444512327514
132,51.22222200863891
133,51.666666981246735
134,49.777778155273865
135,52.22222266925706
136,51.55555498268869
137,51.888888743188645
138,48.111111422379814
139,46.666667030917274
140,52.77777815030681
141,50.00000016556846
