measured,predicted,data_index,residual,log10_measured,log10_predicted,correction_fit_measured,correction_slope,correction_intercept,correction_r,correction_r_squared,correction_p_value,correction_std_err,n,used_for_density_compare,used_for_residual_plot,used_for_regression_correction
0.00043995201256368,0.004293803564069094,14,0.003853851551505414,-3.3565946912759577,-2.3671578278532506,0.0009792380198388158,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000402617595679839,0.0036522417025844334,15,0.0032496241069045946,-3.3951072489712755,-2.4374404889074035,0.000787174522693155,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00036373894065776246,0.003177154173827148,16,0.002813415233169386,-3.4392102023615645,-2.4979617101908596,0.0006449482188847334,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00048210918168891705,0.0034566332478425466,17,0.0029745240661536295,-3.316854597372293,-2.461346697081171,0.0007286154870889417,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000334506798850679,0.0024882466707640562,18,0.0021537398719133774,-3.4755950507711173,-2.6041065683375373,0.0004387109217642499,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000300915587954619,0.0034554315657442203,19,0.003154515977789601,-3.5215553144622147,-2.4614977037408705,0.0007282557411624496,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000258869302131552,0.0028713092256657546,20,0.0026124399235342025,-3.5869194470750574,-2.5419200336377363,0.0005533878349924077,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00025296641194827197,0.0026050586494238814,21,0.0023520922374756096,-3.596937139195307,-2.5841824946928895,0.0004736807640768711,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00022438193077716002,0.0032507004466606304,22,0.0030263185158834706,-3.649012119250693,-2.488023049069319,0.0006669656660093786,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00024723621544566447,0.0034374059847323223,23,0.003190169769286658,-3.606887912967464,-2.4637691712330496,0.0007228594476246512,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.0002262705039423105,0.0020701196511799936,24,0.0018438491472376833,-3.6453720558994225,-2.6840045519607334,0.0003135368076943048,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00021723321492237,0.0021682781600247834,25,0.0019510449451024133,-3.6630737704521987,-2.66388500459914,0.00034292238625676166,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00023983200565667502,0.0018449486917961621,26,0.0016051166861394872,-3.6200928606342897,-2.7340157071090645,0.00024612768550175026,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00023178104158093495,0.002566540196785354,27,0.0023347591552044192,-3.634922089828443,-2.5906519294919144,0.0004621495475839282,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00022223690399695399,0.0025695111665845617,28,0.002347274262587608,-3.6531838217612678,-2.590149490617252,0.0004630389627499567,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000199897455923768,0.0019689276495046216,29,0.0017690301935808536,-3.699192733071978,-2.7057702422154657,0.0002832430965314161,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000192041887316424,0.0018387256018468179,30,0.001646683714530394,-3.7166040345968474,-2.7354830769040297,0.00024426468757360483,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00020088698211589499,0.002479889564710902,31,0.002279002582595007,-3.697048205503673,-2.6055676588933663,0.0004362090663533445,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00017378414704512,0.002371327786386246,32,0.0021975436393411258,-3.759989843335235,-2.6250084097588506,0.0004037090752330275,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00015905135552302097,0.0020383075251447736,33,0.0018792561696217526,-3.7984626252447065,-2.690730292165757,0.0003040132550257848,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.0001349597544915625,0.002896440684198751,34,0.0027614809297071886,-3.869795720453435,-2.5381353609294477,0.0005609114053665078,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000156168963710816,0.001956160574918613,35,0.001799991611207797,-3.806405271536877,-2.7085954982504763,0.0002794210348714012,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.0001381190380890485,0.0020365001228492474,36,0.0018983810847601988,-3.859746454895947,-2.6911155593797274,0.0003034721754721709,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000128548893186621,0.0012670991916093044,37,0.0011385502984226834,-3.8909316583055418,-2.897189386156505,7.313767083203703e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000139628919723575,0.0013383814622648061,38,0.001198752542541231,-3.8550246220022077,-2.873420087356374,9.447734672065201e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00010843659476430002,0.0006133398962992942,39,0.0005049033015349941,-3.9648241290322974,-3.212298784572106,-0.00012257735539809595,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00012021578482751,0.0017966711059125373,40,0.0016764553210850274,-3.9200385039355794,-2.7455314164693223,0.00023167489063470278,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000127762486826238,0.0012385580191767076,41,0.0011107955323504696,-3.89359664348509,-2.9070836444531105,6.459333907055039e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.0001251230105943285,0.0020356325408647535,42,0.001910509530270425,-3.902662814565763,-2.6913006152731773,0.00030321244863987934,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.000113332986273663,0.0013234521121921717,43,0.0012101191259185086,-3.9456436676156175,-2.8782917685953135,9.000796760508787e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.0001221167171515515,0.0005249119475047337,44,0.00040279523035318223,-3.91322487930074,-3.279913542155983,-0.00014904990950472246,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00010272268206864001,0.0016725661129021318,45,0.0015698434308334917,-3.988333649785309,-2.776616706504175,0.00019452174858904494,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
9.22404947453295e-05,0.0015007925895042717,46,0.0014085520947589422,-4.035078376305396,-2.823679323384886,0.00014309814378735304,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
9.8255277587379e-05,0.0013605064364674035,47,0.0012622511588800244,-4.007644113059207,-2.866299399260435,0.00010110086999208637,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
8.545105537159501e-05,0.0009962997092952718,48,0.0009108486539236768,-4.068282569113758,-3.0016099964022955,-7.931199873755597e-06,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
0.00010623066962631199,0.0006073614484193967,49,0.0005011307787930847,-3.9737500809330744,-3.216552777893678,-0.00012436711516445578,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
8.46873395172405e-05,0.001506337621685816,50,0.0014216502821685756,-4.072181510434051,-2.8220776770052995,0.00014475815248878688,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
8.105381753792501e-05,0.0007285133301047609,51,0.0006474595125668358,-4.091226525582755,-3.1375624972392537,-8.809804201783655e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
7.94012304754625e-05,0.0009040096688841003,52,0.0008246084384086378,-4.100172767288738,-3.043826924479775,-3.5559943066289885e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
8.866590734086949e-05,0.0006951788557489635,53,0.000606512948408094,-4.052243337326367,-3.157903445666407,-9.807733802129741e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
7.861348575188499e-05,0.001214678469550563,54,0.001136064983798678,-4.104502946514691,-2.9155386664112024,5.7444550953926444e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
7.9176607030188e-05,0.0006293466206261655,55,0.0005501700135959775,-4.101403113086962,-3.2011100954720626,-0.00011778544422533536,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
6.177885165577499e-05,0.000513966477883514,56,0.00045218762622773904,-4.209160168617853,-3.2890652058003864,-0.00015232663977744816,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
7.5184006218921e-05,0.0009843107099004557,57,0.0009091267036815346,-4.123874536398016,-3.006867789479919,-1.1520330227790315e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
5.8503082499256e-05,0.0009832369851937982,58,0.0009247339026945422,-4.232821250547756,-3.0073417935029347,-1.184176972491858e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
6.432300547660599e-05,0.0031410296705871588,59,0.003076706665110553,-4.191633671482693,-2.5029279611782487,0.000634133675749538,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
6.7484595687516e-05,0.0008173170251393458,60,0.0007498324294518298,-4.17079534970817,-3.0876094544067088,-6.151300127316172e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
6.759258327826199e-05,0.0008727844678651309,61,0.000805191884586869,-4.170100955212736,-3.0590929910866342,-4.4907788795306804e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
6.2846568951214e-05,0.0008488541540282313,62,0.0007860075850770172,-4.2017184272259005,-3.071166921701664,-5.2071774124285125e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
6.274879347527999e-05,0.0016166538932156983,63,0.0015539050997404184,-4.202394620318091,-2.791382947536689,0.00017778338384070704,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
6.5989116485667e-05,0.0016409848106559365,64,0.0015749956941702695,-4.180527686275977,-2.7848954388608864,0.0001850672973225969,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
6.072667098472125e-05,0.00041283127764472736,65,0.0003521046066600061,-4.216620526099459,-3.3842274063568074,-0.00018260334637194145,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
5.8698870085820246e-05,0.0003029039251123322,66,0.00024420505502651194,-4.23137025855164,-3.518695098923394,-0.00021551214757542527,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
7.04085851970702e-05,0.0002829511909658322,67,0.000212542605768762,-4.152374382386456,-3.548288473742081,-0.00022148537031177408,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
6.269177467255881e-05,0.00041340351446706336,68,0.00035071173979450454,-4.202789436021777,-3.3836258356256037,-0.0001824320366169647,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
6.00523830685413e-05,0.001464303238899447,69,0.0014042508558309058,-4.221469753740141,-2.83436897700468,0.00013217437679547062,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.9424307404899346e-05,0.00035887985715817196,70,0.0003094555497532726,-4.306059407848138,-3.4450509166195284,-0.00019875470934517772,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
5.78796896938848e-05,0.0005939602700527758,71,0.0005360805803588909,-4.2374738058977615,-3.226242603964781,-0.00012837900760614442,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
7.02627985030574e-05,0.00033160521095851434,72,0.00026134241245545696,-4.15327455664716,-3.4793786534150493,-0.0002069198828802665,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.736879943038175e-05,0.0005248955477145501,73,0.00047752674828416833,-4.324507622394015,-3.279927111002489,-0.00014905481908748325,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
5.483077302844635e-05,0.0007760046184557723,74,0.000721173845427326,-4.260975631198007,-3.110135693994533,-7.388063996787643e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.6732225714872e-05,0.0003562064400466625,75,0.0003094742143317905,-4.3303835343476464,-3.4482982329596776,-0.00019955504656998926,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.8408567961559404e-05,0.0013107123356166995,76,0.0012623037676551402,-4.315077764613635,-2.882492613239531,8.619407811315765e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.64414758190775e-05,0.000510390642011771,77,0.0004639491661926935,-4.333093987686745,-3.2920972969826368,-0.0001533971328724656,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.397836428968325e-05,0.00019404819249757566,78,0.00015006982820789242,-4.356760927616774,-3.7120903982317985,-0.0002481001393895911,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.3517489068516395e-05,0.00023797564070264344,79,0.00019445815163412705,-4.361336171102782,-3.623467495253773,-0.00023494963929061985,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.5794788382352845e-05,0.0002628655323496787,80,0.00021707074396732585,-4.339183943515158,-3.5802663560453727,-0.00022749838646483065,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.45468276818531e-05,0.0008157058311917354,81,0.0007711590035098823,-4.351183217986719,-3.0884664330644918,-6.199534220197234e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
5.40051972977689e-05,0.0006291694802348502,82,0.0005751642829370813,-4.26756444297097,-3.201232352302827,-0.00011783847450204637,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.84194096022735e-05,0.0004013938096613856,83,0.0003629744000591121,-4.415449313301625,-3.3964293295332166,-0.00018602736552153466,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.34042394585246e-05,0.0006027388623624574,84,0.0005593346229039327,-4.36246784920815,-3.219870805934691,-0.000125750972430999,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
5.915988932287199e-05,0.000781561849071295,85,0.000722401959748423,-4.227972647158427,-3.1070366482941454,-7.221697943794367e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.7367981670101846e-05,0.000293238339072559,86,0.0002558703574024572,-4.4275003587521615,-3.5327792490406797,-0.0002184057208505965,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.9888827348868e-05,0.00025620984364650213,87,0.00021632101629763415,-4.399148730884986,-3.591404188567786,-0.00022949089089033806,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.1307446733276595e-05,0.00021222790790488942,88,0.00017092046117161283,-4.383971648497595,-3.6731975070880454,-0.0002426577028486138,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.96545843428272e-05,0.00036206314180162733,89,0.00032240855745880014,-4.40170659801335,-3.4412156843155883,-0.00019780173377456436,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
4.27285863905768e-05,0.0002815923534944886,90,0.00023886376710391182,-4.369281474908694,-3.550379142428494,-0.0002218921636273787,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.81048479520702e-05,0.00020250428846338764,91,0.00016439944051131744,-4.419019766978108,-3.693565775233193,-0.00024556864950390063,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.500895728234125e-05,0.0005177123892644886,92,0.0004827034319821474,-4.455820824204095,-3.285911441885401,-0.00015120523140980797,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.600021500071064e-05,0.000787602971540764,93,0.0007516027565400533,-4.443694905528729,-3.103692653984755,-7.040845686541046e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.67249441880256e-05,0.0008691800773522118,94,0.0008324551331641861,-4.435038855547261,-3.060890236786809,-4.5986830254205044e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.9012689750438696e-05,0.0004896833153179614,95,0.0004506706255675227,-4.408794105994203,-3.310084693181671,-0.00015959625694780756,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.5842930963577394e-05,0.00016277121438179165,96,0.00012692828341821425,-4.445596484242536,-3.788422396378649,-0.0002574634855572769,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.6144129578125205e-05,0.00023779463437676896,97,0.00020165050479864374,-4.441962229458134,-3.623797949073303,-0.00023500382690687323,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.426769848373685e-05,0.00020743524059071205,98,0.0001731675421069752,-4.465115063045423,-3.683117460608659,-0.0002440924771085526,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
3.4541864070769796e-05,0.0008708472760190489,99,0.0008363054119482791,-4.461654229194595,-3.060058002280366,-4.5487723269185246e-05,0.2993686325137842,-0.00030619208141936187,0.9496450034265354,0.9018256325329843,3.428418336487466e-51,0.0099777133760999,100,True,True,True
