criteria,pearson,p value,number,extra,rmse
3.9118099380019458,0.4657906412111793,2.2414627232110353e-12,282.5625,64.9375,14.157205579876488
4.197162409816935,0.44151743328175497,3.32463675371943e-11,275.5,69.25,14.112597269223947
4.08527243034007,0.43591617571103936,4.0288955449394504e-11,272.75,66.8125,13.85115326097263
3.9622238752967736,0.44999293833870013,1.2535293635387517e-13,273.125,61.8125,14.153155362018026
3.9160419345996154,0.47153905180294714,1.7299533276448556e-15,282.6875,65.1875,14.112222713339026
4.24657521799499,0.48514095645805433,3.6303693747346127e-14,266.75,66.875,14.112222713339026
4.191829608658592,0.4434585370546045,6.751870073553345e-11,278.3125,72.0,14.153155362018026
3.962282207421058,0.4863890576790431,1.2219961088046296e-16,278.9375,67.0625,14.143719768262688
4.166232511323732,0.4426572643660332,2.712223259188639e-11,276.0,69.8125,14.11184948280116
4.192892013742513,0.4125424369954965,1.9214163490691464e-10,281.0,68.75,14.153155362018026
4.167838252742909,0.4124071693661443,1.2512830116510523e-09,259.0,65.0625,14.090006794073792
4.060168295439379,0.44986135665551985,2.992592125045782e-13,267.9375,64.4375,13.834060299945135
3.902257699647615,0.463377080436004,3.975235587915535e-14,268.0625,59.4375,13.877615520253777
4.061128534591346,0.45114768130754646,5.165145924136296e-14,275.25,66.5,14.111318811273588
4.070902424916768,0.43986180909968264,8.779144848681119e-12,278.0,66.25,13.851153260972632
3.953558517972497,0.46029525811360594,2.7916499298733973e-13,277.625,65.25,14.152997217190206
4.0417431297241295,0.4560753521961564,3.1860509165168905e-13,267.625,65.0,14.108749196372944
4.1882414217047765,0.4544681200963928,1.8422258641239063e-14,273.625,71.25,13.856396915613027
4.2371300105529395,0.4504238902522574,6.802839017263368e-11,269.625,68.9375,14.148520607914056
4.383490444949206,0.44757430516168234,1.8515474009168005e-09,270.8125,70.3125,14.10058746408412
3.9327092122554,0.4665974796396149,1.2457872822380793e-12,272.5625,60.9375,14.157205579876488
3.8736471372834815,0.45570686216399536,1.7619769880115355e-13,278.3125,64.3125,14.157205579876488
4.238008513049152,0.45258175540927753,1.0960701468728235e-10,271.5,70.75,14.115727228016016
4.261333343412712,0.41355740636584126,1.7247808529508864e-11,269.8125,71.625,14.157205579876488
4.031370660518461,0.4695474870506459,1.2283931690080578e-13,273.3125,63.875,14.13876464241052
4.135357082956235,0.4468238858238637,1.318462276427095e-13,275.5625,70.0625,13.85115326097263
4.054909083217421,0.4705124526203444,3.617859380034084e-15,278.25,67.4375,14.146131621428767
4.206141898464682,0.45727140049799114,9.963322109649631e-14,270.9375,70.625,14.157205579876488
4.080467262903214,0.4456806319376435,1.813131880338817e-14,274.75,67.875,13.92112259965781
4.236336787494295,0.45169236457978035,1.7213223817348226e-13,274.3125,71.5,13.716254293148808
4.220504651547746,0.4295937397935368,7.540649144047225e-10,267.6875,65.3125,13.85115326097263
3.934969142038231,0.45073036454674104,1.9277452381001714e-13,270.0,63.5625,14.1391500716356
4.171195142915384,0.41290174484952186,8.128411992556007e-11,272.6875,72.125,13.932372823417932
4.080545977556111,0.4428419962127116,2.2327883119113516e-14,278.4375,67.5,13.923630111940795
3.93810659412398,0.4512986603476335,4.449435688578858e-13,262.875,60.25,13.85115326097263
4.067974729007574,0.4279209978898681,1.7704650813047123e-12,278.125,69.5625,14.049262110164012
4.612953067043027,0.42140020054745486,7.33419110119436e-12,263.8125,84.0625,13.85115326097263
4.060669692089784,0.477531381026545,1.2774719298294554e-13,266.125,65.1875,14.110254774030077
4.36793211175867,0.43416089515806583,2.0403166141990228e-11,275.5,71.8125,14.132156216660654
4.003081501360933,0.46080430723738713,2.6342858112041755e-13,269.5625,65.5,13.85115326097263
4.001731743892516,0.4659295070660221,2.74818245960963e-14,268.6875,63.9375,14.127770262492584
4.253593359143549,0.4387530085444146,7.029548110740764e-13,272.8125,72.75,14.112222713339026
3.959426511297559,0.4721139907407366,3.6501257213923876e-13,275.9375,64.75,14.137444766146452
4.146323961791763,0.4702878044941626,3.725438315031554e-11,264.125,64.9375,13.85115326097263
4.026409887833954,0.45843124166779264,7.457089025648096e-13,268.625,64.1875,14.137444766146452
