epoch,g_loss
0,0.6469465353422694
1,0.642984834810098
2,0.6350057754251692
3,0.6433096908860736
4,0.678954289191299
5,0.7179132339855036
6,0.7726872364679972
7,0.8076544337802463
8,0.8456122688949108
9,0.8733019832935598
10,0.8814022375477685
11,0.8829162174628841
12,0.8996409361975061
13,0.8796577327367332
14,0.8508126757418116
15,0.8519570641219616
16,0.8262714493191905
17,0.8046730024119219
18,0.7666123335560163
19,0.7591190549234549
20,0.729024231640829
21,0.7278062049299479
22,0.7078711456722684
23,0.6959405708023243
24,0.7034514277345605
25,0.6678963302531176
26,0.64947292726073
27,0.6490907758060429
28,0.6287131065295802
29,0.6066333702248004
30,0.6104350496704379
31,0.5930741453129384
32,0.5859791975882318
33,0.5755314197805192
34,0.5716065507796075
35,0.5676485564973619
36,0.5562339203639163
37,0.5506138871941302
38,0.5451814747518964
39,0.5496764037137231
40,0.5380073336677419
41,0.5475833237999015
42,0.5244399402290583
43,0.547943669060866
44,0.5359677086687751
45,0.5425602924078703
46,0.5295093336866962
47,0.5323509598771731
48,0.5339598022401333
49,0.5382613759073946
50,0.5466619684464402
51,0.5563298269278474
52,0.5504113350891404
53,0.5475475105146567
54,0.5570188520683182
55,0.5595896869070001
56,0.5612950552668836
57,0.5448117471403546
58,0.5620894560383426
59,0.5639250679976411
60,0.563199239058627
61,0.5660196617245674
62,0.5632423990302615
63,0.5704555511474609
64,0.5559565193123288
65,0.5638587408595614
66,0.5609440199202962
67,0.5624373157819113
68,0.5656273936231931
69,0.5612678014569812
70,0.5686289237605201
71,0.5615622161163224
72,0.5718485588828722
73,0.5715782038039632
74,0.5763714354899194
75,0.5871916169093715
76,0.5849775200088819
77,0.5935375466942787
78,0.5974719731344117
79,0.6084285378456116
80,0.6077709951334529
81,0.6095453070269691
82,0.6119629599981837
83,0.6085520709554354
84,0.6028968244791031
85,0.5872484172383944
86,0.584659815662437
87,0.5937982656889491
88,0.5827106022172504
89,0.5843203547928069
90,0.5748890903260973
91,0.5728468282355202
92,0.5669724158942699
93,0.5650289932058917
94,0.5574723138577409
95,0.5404156264331605
96,0.5324194584455755
97,0.5513712225688828
98,0.533555450124873
99,0.5441045405136214
100,0.5428398375709852
101,0.5487814069622092
102,0.5403714093069235
103,0.547152940183878
104,0.550607193261385
105,0.5480975554221206
106,0.5432797740730975
107,0.5532382494873471
108,0.5601426776912477
109,0.5714292865660455
110,0.5782266590330336
111,0.5889162181152238
112,0.5917866561147902
113,0.6123786237504747
114,0.6141458865669038
115,0.6157668696509467
116,0.6113269602259
117,0.6102343226472536
118,0.6118083116081026
119,0.6186804862485992
120,0.6393730309274461
121,0.6261811869011985
122,0.6224405500623915
123,0.607452406651444
124,0.5866460651159286
125,0.5841398181186782
126,0.5820987994472185
127,0.5820802797873815
128,0.5890069396959411
129,0.5752069859041108
130,0.580083831316895
131,0.5918431522117721
132,0.5982847172353003
133,0.5961719080805779
134,0.5824242374963231
135,0.5917652456296815
136,0.5920921257800527
137,0.5686139145659076
138,0.5712090440922313
139,0.5669284210436873
140,0.5638770833611488
141,0.5580550502571795
142,0.5470003849930234
143,0.5566043737861845
144,0.556272127562099
145,0.5553201821943125
146,0.5499138190514512
147,0.555943090054724
148,0.5548500410384603
149,0.5521062695317798
150,0.5668706041243341
151,0.5777686726715829
152,0.576361214949025
153,0.5722810824712118
154,0.5735571210583051
155,0.5841564552651511
156,0.5922446399927139
157,0.5848674211237166
158,0.5799725676576296
159,0.5758166122767661
160,0.5667381212115288
161,0.5618121541208692
162,0.5639948050181071
163,0.5683942470285628
164,0.5749339883526167
165,0.57321863869826
166,0.5612794442309273
167,0.5636392931143442
168,0.5585489761498239
169,0.5576643670598666
170,0.5643182992935181
171,0.5601569045748975
172,0.5741150267422199
173,0.5673894981543223
174,0.5808776376975907
175,0.5965280193421576
176,0.5945337017377218
177,0.5943460497591231
178,0.6007592007517815
179,0.6087211444973946
180,0.5846717436280515
181,0.5818552350004514
182,0.587844414015611
183,0.5713103479809232
184,0.5552691502703561
185,0.5643203978737196
186,0.560251651952664
187,0.574030179116461
188,0.5714649202095138
189,0.5615793930159675
190,0.553792092949152
191,0.5614277645945549
192,0.5788425033291181
193,0.561553283698029
194,0.5580240094827281
195,0.5642917760544353
196,0.5585425905883312
197,0.5546197816729546
198,0.5524622963534461
199,0.5560006859401861
200,0.5371697758220964
201,0.5537960959805382
202,0.5550456717610359
203,0.5577668460706869
204,0.5578070258100828
205,0.5464824111097388
206,0.5415515680279996
207,0.5574869645966424
208,0.5572235397994518
209,0.5711886833111445
210,0.575481541454792
211,0.5933337046040429
212,0.5963399567537837
213,0.5874965041875839
214,0.5912299793627527
215,0.5991473330391778
216,0.5930798028906187
217,0.581142395734787
218,0.5686241574585438
219,0.5711488897601763
220,0.5672507414387332
221,0.5537310557232963
222,0.5502673089504242
223,0.5522977838085757
224,0.5493245807786783
225,0.5617536625100507
226,0.5459519254250659
227,0.549102547681994
228,0.5514468418227302
229,0.5647274957348903
230,0.5499286688864231
231,0.5508227108253373
232,0.5393968245221509
233,0.5456707738339901
234,0.5576720659931501
235,0.5549758026997248
236,0.571104471054342
237,0.5738824216855897
238,0.5583503685063786
239,0.5704809369312392
240,0.5492618117067549
241,0.5651072959105173
242,0.564068440761831
243,0.5504490331643157
244,0.554451553357972
245,0.5424645518263181
246,0.5414335618002547
247,0.5318390052351687
248,0.5244544978357024
249,0.5309583165993293
250,0.5394988647765584
251,0.5331329624685976
252,0.5434715321494473
253,0.5606017522513866
254,0.5605944295724233
255,0.5544354820417033
256,0.558503023452229
257,0.5535812688370546
258,0.5528438054025173
259,0.5581224606268935
260,0.5639921261204613
261,0.5682621395422353
262,0.5490299566752381
263,0.5545634172028966
264,0.5446505004333125
265,0.550452932715416
266,0.545334248079194
267,0.5396902770217922
268,0.5334064747310348
269,0.5326434326254659
270,0.5425811434785525
271,0.5347995130966107
272,0.5348951396428876
273,0.5392098873853683
274,0.5356220557457871
275,0.5268161743879318
276,0.5453338289840354
277,0.5350898893343078
278,0.5379104618397024
279,0.5344178786294328
280,0.5231134306846393
281,0.5473746647023492
282,0.544233114976022
283,0.5402469024476078
284,0.5479022094772922
285,0.5434281826019287
286,0.5260824664599366
287,0.5368892318672605
288,0.5432088503407108
289,0.5571378154887093
290,0.5543956338531442
291,0.549278750601742
292,0.5467458292841911
293,0.5424389545288351
294,0.5476993852191501
295,0.5419832405944666
296,0.5542684797611501
297,0.5387319672024913
298,0.5521670252912574
299,0.5458378704885641
300,0.5306565573232042
301,0.5463729165494442
302,0.5315116316907935
303,0.5496715195477009
304,0.5428447102506956
305,0.53357391183575
306,0.5317372247162793
307,0.5384370872957839
308,0.528331452049315
309,0.5443793431752257
310,0.5438378736790683
311,0.5486917996572124
312,0.5507838225199116
313,0.5393027257588174
314,0.5480007467170557
315,0.5524181032346355
316,0.5627793023983637
317,0.5531927049160004
318,0.5571943794687589
319,0.5507427631980844
320,0.5521465014252398
321,0.5639774799346924
322,0.5763637804322772
323,0.5651282506684462
324,0.5731358532276418
325,0.5730141252279282
326,0.5445674632986387
327,0.5483262609276507
328,0.5594479391972224
329,0.5391805977043178
330,0.546035181110104
331,0.5414162321637074
332,0.5454880884952016
333,0.5381481794433461
334,0.5498457244700856
335,0.545624990016222
336,0.5460391975939274
337,0.54159890446398
338,0.5458228182461526
339,0.5376138827866979
340,0.5501442328095436
341,0.5502390008833673
342,0.5499601318604417
343,0.5598983702560266
344,0.574193594356378
345,0.5525811927186118
346,0.5519926995038986
347,0.5580366320080228
348,0.5612573644353284
349,0.5557031335516108
350,0.5590822340713607
351,0.5419680306480991
352,0.5566224108139673
