error,corr,ss
3392.9691398447903,-0.2556537208508941,0.0547551902383544
3456.9462547782946,-0.2452844269643941,0.0657345515577992
3472.1568577466173,-0.2447185476274056,0.0662378613472136
3489.949941440648,-0.2465563322032094,0.0644123735962503
3507.1935810563214,-0.2401500654977222,0.0714156216361504
3514.991748070468,-0.2443657264228884,0.0667131963937278
3516.3413218455285,-0.2547311871661278,0.0559538774830666
3518.6961389559324,-0.2455134217497083,0.0656420197936063
3519.755427199429,-0.2554040638317853,0.0551437832879201
3519.900743510071,-0.2524652050333101,0.0583686023276012
3520.623332463405,-0.2636549650368492,0.0474226977059949
3520.932375183092,-0.2537770693762155,0.0570549682488538
3521.693755642907,-0.2477578417302681,0.0630866270317091
3521.7649810247904,-0.2546778580471587,0.0558146867151448
3521.804073548997,-0.2654420252111156,0.0464598121119795
3521.939117417503,-0.2606110759216708,0.050402972212004
3522.8737107903103,-0.2414766438208741,0.0704263743758691
3522.8796510377724,-0.2402846089015189,0.0719021095184038
3523.1959493505838,-0.2535831911687241,0.0572989863871716
3523.372051201022,-0.2430744354218576,0.0684318239264482
3523.8005024906383,-0.2612865616460903,0.049730184722864
3523.8034386422773,-0.2732827139705395,0.0399569961489418
3525.10443119833,-0.2468530564113151,0.0640701228847151
3525.5023908750068,-0.2435970564104921,0.067896361628522
3525.9842065204566,-0.2528158501073264,0.0578139858222157
3526.209731146173,-0.2593977889479394,0.0512811553640742
3527.0611553422027,-0.2547544826557859,0.0558328621971877
3527.794812122385,-0.253249447976437,0.0573136082242515
3527.80604219026,-0.2390677705310507,0.0735833090721665
3527.976084131299,-0.2499035341417602,0.0606699220779982
3529.4713475508597,-0.2547958102342567,0.055843816513379
3529.5412140809626,-0.2558856331402083,0.0550949484910684
3530.242288253921,-0.2598510615940444,0.0509647244342711
3530.852327907436,-0.2412139037596274,0.0707116092683327
3531.5435665599166,-0.2424128665816161,0.0691071079626782
3531.813038135558,-0.2460763702151547,0.0652652042579737
3531.826228991364,-0.2606953149162744,0.0503197596045514
3531.9353838171364,-0.2509872632716563,0.0595858596241459
3532.069993886224,-0.2451633962262749,0.0657689675988354
3532.141781682069,-0.2514566082365823,0.0592609599610751
3532.151541178216,-0.2544641282667472,0.05622261119771
3532.2876205768885,-0.260379945992355,0.0504906775445182
3532.613255742993,-0.2516561244650375,0.0592948480706788
3532.953723440856,-0.2435835317887147,0.067864174775715
3533.174422729454,-0.2622653173545443,0.0488302449157229
3533.397784550812,-0.2545230142470588,0.0563693276371309
3533.4104877363907,-0.2373208978252662,0.0754750454886196
3533.5457688121533,-0.2563654273673393,0.0543677122807986
3533.7907091925445,-0.2583159266727065,0.0526340835423746
3534.105998260508,-0.2448517325978736,0.066533537110123
3534.22142926208,-0.2424070958170275,0.0691126802260617
3534.8130242938737,-0.266175149962265,0.0455560071350716
3535.143653354694,-0.2631003724969507,0.0481799763024751
3535.3103024007264,-0.255389030985918,0.0550345746202652
3535.9160672690527,-0.2546816568486302,0.0558087770227566
3535.9238095337723,-0.2563218406699298,0.0543851695891742
3536.032788453163,-0.2461019986618337,0.065000246714858
3536.111929202258,-0.2559422873648052,0.0549768248477605
3536.144619977696,-0.2637713157819409,0.0477858074554668
3536.21477765515,-0.2494939206129598,0.0615409681462175
3536.319404139476,-0.2635397472372777,0.0477886866323009
3536.667882105816,-0.2539931392642505,0.0567525306379195
3536.76516099807,-0.2467228203142069,0.0641377876678742
3537.107196392704,-0.2634378794753177,0.0479682117619418
3537.36003855799,-0.2627777847698017,0.048350696812307
3537.71913780399,-0.240514914406404,0.0713673861830243
3537.912128677718,-0.2460635345432862,0.0652100966243026
3538.264743732665,-0.2661023502104132,0.0457874184339481
3538.390697095604,-0.2423401626508387,0.0694194085750156
3538.731881974977,-0.2614822635085439,0.0495697932706773
3538.734832289302,-0.2467242146581146,0.0643470545839954
3538.957692621192,-0.2699685193004478,0.0426278495730974
3539.145632039825,-0.2533678828083753,0.0573248638240835
3539.2066007836256,-0.256116352775637,0.0546214910359423
3539.26916105224,-0.2612429732231773,0.0498906622888164
3539.273430489866,-0.2312551110343526,0.0834128246093968
3539.3288215701914,-0.2468383062782645,0.0639576158318234
3539.380873644539,-0.2468736313043457,0.0642122082468627
