error,corr,ss
2469.9349703961298,-0.256167990299505,0.0548564211443752
2537.3587430729085,-0.2836733024954954,0.0331384795195042
2992.0509687633357,-0.2660524831369505,0.0455959846843684
3061.9771180992057,-0.2682428906672455,0.0433257566989275
3088.749295882299,-0.2462346500567901,0.0650743099343219
3094.15393824242,-0.2643406962252058,0.0471633492110394
3104.166636950406,-0.267782498612198,0.0443477382453292
3108.0452172379105,-0.2650824119541753,0.0456744360759237
3115.10806566319,-0.2496763612157581,0.0606817824972548
3156.0185920393487,-0.2798414475417375,0.0345334374752747
3175.5982092101463,-0.2441374089322149,0.0662079292767584
3178.0456606193898,-0.2775514378924436,0.0367825194750106
3186.6098286853244,-0.2487665026224486,0.0611619272676874
3192.9174122087798,-0.2747207210332716,0.0382485719300356
3206.21128422238,-0.2596807609573168,0.050931237621685
3208.614670734692,-0.2675427358183469,0.0433970505540751
3210.974813199077,-0.2556614344782315,0.0544576554396634
3222.405870213126,-0.2373303534740717,0.0755551368884356
3234.066341143963,-0.2570635388264878,0.0536046434923845
3239.468743679736,-0.262310103162731,0.0490274266223352
3248.924027249843,-0.2386034642648526,0.0726250634997576
3254.7258758336275,-0.2781498526090932,0.0354667575289708
3273.8196609623947,-0.2777565313414217,0.0356180751580821
3278.562497296121,-0.2568929152073813,0.0535045451294331
3280.5711792760785,-0.2630881605204341,0.0471502656369402
3288.030559796367,-0.2855417033598275,0.0311640183347978
3291.094889790195,-0.2463025143695678,0.0636940853321229
3291.2297265444754,-0.2601397384160803,0.0505691429227254
3293.0761413562323,-0.2656742249954199,0.0459773121046793
3295.7992219598063,-0.269679748295583,0.0420277369120637
3299.244595866384,-0.2534161981080369,0.0565023427353494
3300.4248082066283,-0.245610966236847,0.0643968723711459
3305.184454594143,-0.2766458771872307,0.0366301537390641
3305.532663008256,-0.2492785430049259,0.0614933143277506
3310.0466401053754,-0.2619254873884373,0.0487245135963817
3310.647764378776,-0.2510003820665684,0.0586728669126103
3311.769286564192,-0.2375748279553562,0.0744933457989824
3314.972465345132,-0.2549077295781239,0.054688281592829
3315.707123748184,-0.2434072582331685,0.0675666406829447
3319.6708402200697,-0.2711529639851471,0.0409684946178176
3321.5947814993897,-0.2641162026064639,0.0463415420497728
3321.602806843392,-0.270819232013144,0.0409670087956391
3324.426266621329,-0.2542782761766223,0.0562014681036814
3325.381154252441,-0.2682004293408413,0.0434054410052532
3326.020128399963,-0.2518315250705449,0.0584626908699657
3326.5712682498743,-0.2462640877008151,0.0635449014171568
3326.6163470898287,-0.2704300572796634,0.0415754072022053
3328.7562040642238,-0.2585055767245365,0.0513247204125451
3329.018343797578,-0.2773134600308082,0.0367664445367489
3330.9500105357924,-0.2590159611494008,0.0517017142444054
3331.2134346946027,-0.2592070427591366,0.051648421274415
3331.564245589448,-0.2572420212369502,0.0531923504175377
3332.178289656921,-0.2511862480748236,0.0587931320222927
3334.3522408518443,-0.2552388360611917,0.0553370046477392
3334.4789700620604,-0.2627883515235573,0.0484712668470337
3341.1936481123203,-0.2817841571112265,0.0339777276919914
3341.977905787674,-0.2756687496416267,0.0379022919226387
3342.026135047053,-0.2534203343678967,0.0566911693529624
3344.618969286072,-0.2621545819047669,0.0480369313345035
3348.7193069127816,-0.2490740726193499,0.0605094752158435
3349.085652633657,-0.2508271669009292,0.0590962879483895
3351.7094322670537,-0.2513933641823939,0.0591877959948678
3351.801375938417,-0.2518046642141493,0.0588251099347983
3352.7106894739018,-0.2468319436328095,0.0636322155226425
3353.52094278711,-0.2366637486139795,0.0761228730311411
3356.3605271316605,-0.2554585657934174,0.0541377200532172
3357.868979241225,-0.2366091677590301,0.0765548245808722
3359.50056275745,-0.2479830607619667,0.0620959414941114
3359.961502958046,-0.2614832423202413,0.0485790639027537
3361.100513705523,-0.2541109661720599,0.0556171516732744
3361.8904694701027,-0.2765520459500674,0.0368256964285611
3366.611323972902,-0.2276490067409176,0.0887060629234026
3366.747697349902,-0.2636482714723326,0.0466968712487912
3369.5517376291623,-0.2840580401780491,0.0318544194383008
3369.7949091546875,-0.2375593665042226,0.0740766027993792
3372.8520076283235,-0.2801968635910623,0.0348584859123312
3372.972397367354,-0.2756846705599221,0.0372830923591864
3374.3525960945885,-0.2526053621005165,0.0572838506928156
3375.1088051760157,-0.261440918206273,0.0482769100909678
3376.288708228899,-0.250345372967759,0.0595345926971873
3377.241197958159,-0.2527036613036509,0.0572325101761193
3378.0176902966737,-0.2695351078946079,0.0420316611391465
3378.380564878331,-0.2758367938550389,0.0371964188675264
3379.033033281162,-0.2781862254491679,0.0352995050646664
3379.79988383537,-0.2710081291037104,0.040941097275266
3380.5450322705497,-0.2554756226415164,0.054132495057583
3381.4104898378478,-0.2651930486157835,0.0451892707048841
3383.928786770281,-0.2695366169657584,0.041987656307861
3385.06291654979,-0.276940576510942,0.0363520320388513
3388.114317277051,-0.2504588949103895,0.06004579891295
3388.454393162076,-0.2571507790816759,0.0524090901140625
3388.492430164521,-0.244357034294093,0.0656692706678386
3388.970257493231,-0.268242103376512,0.0428686151668565
3389.757958635459,-0.2412258713763812,0.0698920737004482
3389.828693204658,-0.2638994119930763,0.0467531939427949
3390.183103465538,-0.2626421112185987,0.0476609237202619
3390.459792038028,-0.2539986368159073,0.0561393615994376
3392.028046343199,-0.2684056517943657,0.0431360788090527
3392.313964947753,-0.233444808035194,0.0801829808048913
3392.461470638177,-0.2477732163127103,0.0620221857860534
3393.3619781159045,-0.2504537077944512,0.0596419586634935
