criteria,pearson,p value,number,extra,rmse
4.1201710231367725,0.4440388388025258,1.8179005160676886e-09,274.5625,66.1875,14.157205579876488
4.314283130312979,0.43178123973643245,5.663524490413394e-11,270.4375,74.6875,14.144213972146776
3.9614933764842855,0.437475441037216,3.0418331406517144e-13,274.9375,63.1875,13.85115326097263
4.093213800096501,0.465563226708204,3.0539450392596185e-13,268.25,65.6875,14.09956488883863
4.221669847493537,0.43697932027546865,2.4173191324734077e-10,275.375,68.6875,13.851153260972632
4.047659008135193,0.43670611218767214,1.2050652350896236e-08,280.375,66.9375,14.054256484044355
4.077041117426597,0.4404592897182612,2.0793785918324105e-12,276.25,67.25,14.112222713339026
4.060569275914413,0.4358865886725016,6.500100621890222e-11,273.625,62.125,13.85639691561303
4.233088302689516,0.4418916997554376,1.1314371945685055e-11,269.0625,67.375,14.10948568429766
4.03360727069931,0.46106353117695525,1.1016875651795827e-12,273.8125,64.875,14.108581782232225
4.363758745847055,0.4708632590995672,8.227648110237047e-14,263.375,74.4375,14.149530705202457
3.9274299658985137,0.4496403862489391,1.938632666889802e-13,271.3125,63.8125,13.85115326097263
4.060793739034545,0.45411944839850094,7.538130156768899e-13,279.75,66.5,14.125105187528314
3.9751937791880336,0.47314655684396933,2.3672319475597523e-12,275.9375,64.4375,13.91902452836046
4.411737326958318,0.42261104527305665,7.633594397170496e-10,275.125,77.1875,14.157205579876493
4.219983178347951,0.4332312364519632,6.348415196498227e-11,275.5625,70.1875,14.001980840155015
4.083293233509499,0.4650077451774563,1.8589913896279353e-14,276.4375,65.25,13.85115326097263
4.010362418762891,0.45593521829378847,7.632633119520458e-12,274.0,63.1875,14.107858151271758
4.186706174838706,0.41159826946192,1.1257621054412522e-10,277.125,68.1875,13.929016550950132
4.150166083337231,0.4479811242961776,1.1358453552294112e-12,274.375,68.375,14.112222713339026
4.013743120074032,0.43684271610737474,1.472943463946632e-11,267.375,61.875,13.933974857047309
4.126712793910022,0.46502583693900695,1.472181241135155e-14,270.625,66.0,14.150605266755472
4.052493289897161,0.47443295636034094,1.1701495329890847e-13,274.9375,63.4375,13.851153260972632
3.8161364810136926,0.45823400753067633,3.913047155928166e-12,272.5625,58.125,13.984805686111098
4.075930203725134,0.4324377619782714,2.9474846016575077e-12,278.0625,66.3125,14.15814654724169
4.111892410596159,0.46672267674303664,1.9946917014630753e-12,276.1875,68.4375,13.88003942148582
4.137987838736777,0.4588514442290219,2.4378680820558355e-13,270.9375,66.8125,14.156199989348666
3.921882849850221,0.46855691621420126,1.1484381321307789e-15,272.0,62.8125,13.984805686111095
4.166782144806912,0.452123493080632,1.4385833576896247e-14,273.875,67.5625,14.111318811273588
4.391611858301187,0.46903002196526894,7.27722864919114e-12,272.0,74.625,14.092057565005415
4.184725612839479,0.4791080470539528,2.1087153809119453e-14,279.5625,69.375,14.157205579876488
4.002659393682279,0.45045375224877154,4.3943734655639413e-13,269.4375,63.6875,13.721428460505368
3.9313164461818815,0.46163549907308177,7.861679489827747e-14,275.0625,60.75,13.984805686111098
4.2084772053244714,0.4483647411762938,2.9178928500057756e-13,274.3125,69.875,14.146707494406625
4.1315579250134995,0.44002743651452,1.2285692900614406e-13,267.5,66.375,13.786791871496428
4.060933134099425,0.4877243540680688,4.4128602658703765e-13,273.75,66.125,14.13732240794108
4.013558536958749,0.4925092500163872,4.1073604481692887e-16,259.75,62.9375,14.111767204417724
4.1173157867256815,0.5038592029808702,2.4355418787250014e-17,273.25,67.9375,14.083683528213893
4.102279495242414,0.44808987799665,3.1416837202238394e-13,273.75,68.5625,14.146131621428767
4.055525780643123,0.4400074646116808,4.313533196497911e-13,275.0625,67.375,13.85115326097263
4.122527605084785,0.44492111118989774,2.752643918796321e-13,278.9375,67.25,14.139715351018712
4.121556104461503,0.48689982997084136,1.0082246440244276e-14,272.6875,65.1875,14.02237295771704
4.114778498359406,0.4627507285665519,1.4283422929233466e-09,272.0625,66.3125,13.851153260972632
4.004481171847519,0.4685226500394206,1.0212902143203025e-13,273.5,61.5,13.82921067521925
4.052070438810115,0.47504706667606994,2.84497710432317e-14,277.25,68.25,13.899826263357204
4.086954254307235,0.47981649189902326,1.530862258867756e-13,267.4375,65.9375,14.123122467758948
4.06121004494112,0.4600808183906044,3.958614153005991e-12,275.8125,70.0,13.851478380922476
4.0926426652318995,0.4534075235201312,2.9350272257179015e-14,268.9375,65.25,14.131792986757004
3.9382213812785056,0.4888202992206513,2.0304484239907475e-13,269.3125,60.3125,13.791842265044348
4.094773068534792,0.43948024590358514,1.092182656012169e-12,271.375,66.625,14.111318811273588
4.212046690888932,0.4749532823362477,2.2062362736096443e-13,274.3125,69.125,13.971240019059191
4.044865514277102,0.42280608959980914,1.9771717659965902e-11,275.875,66.6875,14.152721364178772
3.978111257630592,0.46293557227755416,5.980783231246231e-13,275.5625,65.625,14.112222713339026
4.2959073496254465,0.4640169406585749,3.2886475431567448e-15,283.5625,73.625,14.049650608688502
4.061969576508734,0.4581675543774086,6.53021387543146e-15,270.6875,66.1875,13.890610099822759
3.9037444883861783,0.4957587149741284,2.786182646612099e-16,269.125,60.0,14.152721364178767
3.9873095190707466,0.4527495982530996,6.9767799592005e-13,271.75,64.75,13.680543937991184
3.9577363214299743,0.46767850215115647,2.2167654250449426e-12,278.0,63.375,14.151812980282216
4.039737379398627,0.46328207026902263,3.283890582479518e-12,280.5,66.625,14.107296320035937
4.057626879738671,0.46093295084612024,5.8750482286585746e-15,273.625,66.25,14.108581782232225
3.8563702928740295,0.4511638348313541,3.5014413240918197e-13,277.875,62.25,14.130050532229395
4.053418557551298,0.44301436027234115,1.4205949903179678e-12,269.25,64.375,14.157205579876488
4.203738880266286,0.44489125946907154,6.598288071260924e-10,277.875,68.25,14.10841765182706
4.149557000093975,0.433482699061856,5.7477860566711393e-11,275.75,68.375,14.1511404242989
4.11164631619128,0.48407742799981074,7.679648013993016e-14,264.0,62.4375,14.110254774030077
4.048449442629394,0.47672939293340255,1.5152870282964487e-14,264.625,66.25,14.110254774030077
4.009780678191196,0.4404950560732608,5.096984921989369e-13,272.3125,62.25,14.147791368264112
3.9227531959392095,0.4561013448196401,3.3098645711917074e-13,262.75,61.1875,14.110254774030077
4.014145403934859,0.4425653372692024,3.162685415860687e-08,276.5625,62.25,14.112222713339026
4.086422848034821,0.4507085391917624,2.497819022858629e-13,276.5625,67.5625,14.110254774030077
4.919408534754671,0.437725158546338,1.7056225781239102e-12,268.5,91.3125,14.156199989348666
3.8330766784998342,0.478467882262166,1.760068456702272e-14,269.6875,59.5625,14.156199989348668
4.0814287428022205,0.43059027852167314,1.4588306940052948e-11,281.0625,68.25,14.114565208532897
4.136956238079089,0.4532491527068762,2.5069947508342405e-13,262.8125,68.9375,14.1511404242989
4.000941468416422,0.4791943312987316,8.932526236586879e-15,268.375,61.5625,14.144493693619795
4.160460506493383,0.5054179545040128,7.994459403051798e-12,265.3125,67.3125,14.157205579876488
4.100438046192384,0.46151722536338646,4.074923680774919e-14,274.3125,69.625,13.85115326097263
4.279696139854095,0.4855145083754305,9.295391708685087e-16,264.8125,69.375,13.85115326097263
4.081550432899113,0.4441701599493495,1.4607641095750644e-09,277.0625,67.875,13.85115326097263
3.967973551890035,0.47454622450336176,6.64796902907457e-14,279.6875,65.1875,13.85115326097263
4.130076717064293,0.4050515110422565,1.0159841508328811e-11,263.0,67.125,13.85115326097263
4.058130584512809,0.47016999256011494,1.4402119596230974e-12,271.75,65.0625,13.932609403206312
4.008115416095164,0.4695956123392691,2.210230007547858e-12,267.875,60.125,14.114565208532897
4.116259877304625,0.4458862414791668,1.3094965209161252e-13,268.25,65.3125,13.851478380922474
4.208465043114272,0.45054428131375646,7.489461645016928e-13,262.5625,64.8125,13.85115326097263
3.9599012862302705,0.48139599565644303,1.4745469371400228e-14,269.4375,61.375,14.110549721541172
4.0189456146516775,0.46963712195400537,9.744137351122494e-12,265.125,62.0,14.157205579876488
3.996664299960043,0.4566574385706159,3.165409365837738e-13,273.75,64.5625,13.85115326097263
4.162651221246422,0.46314451928662376,2.1444008234488602e-13,270.875,67.25,14.15407900438126
4.136499116893947,0.44400548488774655,2.1221864140572925e-12,275.625,66.875,14.156199989348666
4.324669808771833,0.4252091789733819,1.4273502552795038e-10,274.875,72.6875,13.85115326097263
3.9721607291725274,0.46305516357033755,1.2072377350601702e-13,271.0,64.5625,14.147512027214537
4.032192570627843,0.4188001125760836,3.432135878925461e-11,275.4375,61.9375,13.85115326097263
4.240033280120137,0.46046472482569295,7.066951637133171e-15,250.375,66.375,14.156199989348668
4.11415106045772,0.4560180172914976,9.265008545871426e-13,266.4375,68.4375,14.147791368264112
4.012396786313668,0.459027832560238,9.562806126500279e-16,277.0625,68.6875,14.111318811273588
4.0825097586152435,0.4486907235109748,2.166201727961346e-13,267.3125,64.125,13.85115326097263
4.09179817027624,0.4423587437598506,1.519783206719166e-10,277.1875,67.875,13.85115326097263
4.034637624082044,0.4664933863833088,3.9699353633061356e-14,271.5,64.875,13.85115326097263
4.127825747844622,0.4396942709986008,1.1476658365728139e-10,276.625,67.375,14.153155362018015
4.094404846737702,0.449077246848956,1.314284742009404e-11,278.875,67.625,13.921166636931423
5.6175719324988025,0.3086741593915749,0.0003309561076576145,252.1875,103.8125,14.14995738700381
4.193431944796318,0.4555823767724928,1.3827391152214278e-13,275.25,70.375,14.12765203821708
4.033998817215368,0.4463827981749019,9.952824484810632e-14,276.3125,64.875,13.85115326097263
3.954949856131419,0.44732028427649184,2.4626451224144753e-13,275.4375,64.5625,14.149750583395472
4.125562312490439,0.45102306668178954,3.856300019102117e-13,272.6875,66.1875,13.791842265044348
4.378079886045196,0.4201918452030656,6.963637093623928e-09,263.3125,72.25,14.153448525551543
