criteria,pearson,p value,number,extra,rmse
4.244777668540773,0.4667006915223411,3.386879115442283e-10,273.6875,68.75,14.112222713339026
4.047822826400152,0.43115964855297817,2.6049828188491327e-11,275.4375,66.0,14.10744189370782
4.049397233816604,0.4715881517496468,1.4423708326119842e-14,278.6875,65.9375,14.110254774030079
3.9828660392722046,0.48524074437416087,2.0921300704412536e-15,273.125,62.8125,14.113421827733331
4.072881701011393,0.4465666597206205,2.6468743125065324e-13,271.75,67.375,14.111318811273588
4.139022786646688,0.4402208325623498,1.5280159552856277e-09,282.1875,69.8125,13.851153260972632
3.984158845982872,0.44705733460485775,3.523718948531179e-14,279.5,65.5625,13.932609403206312
3.9033837546217343,0.44994725255042617,2.0488362752753316e-14,279.8125,64.375,14.140472748376636
4.088866164939862,0.4777608573015886,3.599438986984022e-14,280.75,69.75,13.984805686111088
4.204031144038332,0.46060919923206184,2.0962116638774833e-13,261.5625,66.125,14.156199989348666
4.02159536164429,0.48479874440664966,1.6158508081711795e-17,276.0625,64.6875,14.108581782232225
4.120811438764571,0.45879333268764294,2.0214213770517695e-14,274.3125,65.75,14.108581782232225
4.295983681676995,0.4479900920045082,8.726589596467006e-13,272.1875,70.625,13.795442690498806
3.9541830925070127,0.47980738213193974,1.9425445725148985e-13,273.6875,61.375,14.110254774030077
4.036296167962246,0.4415947372258091,6.788871265412757e-12,282.8125,66.125,14.14335276349535
4.1523879465117846,0.4619001564428335,1.5972445666192355e-14,278.75,69.25,13.853682414264602
4.20594504620929,0.46389540710133115,1.9777203398738095e-15,268.5,69.375,14.111907654616916
4.365700199398786,0.4739610613626282,1.6318693802528105e-15,272.5,75.5625,14.15396638297006
4.064404015758557,0.45601545211159294,8.606228563577173e-14,274.375,67.0,13.85115326097263
4.14001788987484,0.487500159237072,2.7911541422753615e-14,271.125,67.9375,14.111318811273588
4.168614558937845,0.47672284896809153,1.6362426466207803e-15,275.6875,71.375,14.111318811273588
3.9928073110442774,0.4640968871282532,3.3433712837264964e-13,276.375,67.25,14.155054443311109
4.282255540732164,0.452188097625742,2.262956891973367e-14,273.0625,69.9375,13.85115326097263
3.969434262484401,0.4451323915284824,2.4216576372860014e-10,272.5,62.5625,14.111158676095515
4.027350358896925,0.4437408872692905,2.076179873262702e-12,269.8125,66.375,14.112222713339026
4.025909452395912,0.48578679646605494,3.164680569235689e-16,272.0,63.75,13.85115326097263
4.239586957382474,0.4515749702773767,3.357940488372973e-12,268.75,70.8125,13.851153260972632
3.920553364317111,0.48153819065200254,1.647796996224667e-15,272.375,65.8125,13.851153260972632
4.054818564603224,0.44765534644935034,9.040067941121409e-14,263.625,64.25,14.112222713339026
4.061938393086129,0.48345753852834694,2.7444885052987073e-13,264.3125,65.1875,13.857836240094729
4.08583723968995,0.4445729753168756,9.726305022472513e-12,277.875,68.75,13.857025942885388
4.033541715762088,0.45491766465496297,4.792518692331911e-14,278.75,66.8125,13.851478380922474
3.9319487932958785,0.47445734935728445,7.75346754728422e-12,276.5,61.3125,14.15366925943972
4.307281933565228,0.4665117929978004,3.039071365561194e-12,277.6875,70.375,14.157205579876488
4.175274837678507,0.4658942725113024,1.1076020045508009e-08,277.875,65.0625,14.111318811273588
4.410172147423515,0.4502877702671883,4.39697000915828e-09,275.0,75.5,14.110254774030077
4.152117986748688,0.4912121614677344,1.4956135565461518e-16,277.3125,68.375,14.136762255167724
3.9351776303499233,0.478268587152226,3.95310216418594e-15,262.125,61.5,14.158146547241689
4.049437713309541,0.46319015426354937,2.1672796454810752e-14,266.5,63.4375,13.855019208930615
3.925389050372988,0.4481791904508251,1.2597376724594944e-13,268.8125,60.875,13.85115326097263
4.037972733741027,0.49683766264178814,1.6798765722619014e-17,274.0,66.5625,14.146131621428767
3.9552891101740824,0.4682757045772842,1.0792971307216685e-12,280.625,64.375,14.146131621428767
4.310494697278767,0.4011807583421582,5.9591840102637e-10,280.5,74.875,14.14719525419914
4.350498794314798,0.44079160809311274,8.111427021087433e-14,272.8125,75.8125,14.146131621428767
4.127838706929244,0.47282750605194845,1.9269598701261964e-11,271.6875,67.5,14.136762255167728
4.140059325984325,0.4589651814162655,8.838072786269695e-16,274.3125,66.1875,13.851478380922476
4.081060114938241,0.45367512046925423,8.656446580749036e-14,273.4375,68.75,13.989032266335256
4.129061550467242,0.474962797489327,1.0076264395096016e-12,276.0,66.5625,14.146131621428767
4.356699396079361,0.4425530747899268,2.2135696594262637e-13,278.4375,76.5625,13.85115326097263
3.9767827608118806,0.47566047813271567,1.2895352575291148e-15,282.6875,65.125,13.851153260972632
4.208189709477422,0.462769609341423,1.6656169392259214e-14,272.1875,67.125,14.112597269223947
4.286332654847656,0.402252930464456,2.0478152377173984e-09,277.125,72.375,14.154079004381256
4.03033466758103,0.4332361938090171,4.410619668379834e-13,272.0,66.25,14.106075156633192
4.037516109954611,0.4557708199566796,7.68739349699764e-12,279.3125,64.875,13.984805686111098
3.971416459966645,0.4801513437557894,4.6059833530843735e-16,272.3125,62.8125,13.85115326097263
4.102022776058953,0.45734330766804626,9.101041112372669e-13,263.5625,63.5,14.114622155965343
4.035775280811723,0.47856451217754226,3.713190279097269e-15,272.375,64.5625,14.144333983666568
4.273419327064057,0.4945155963028672,8.644680295398436e-16,277.375,72.8125,13.85115326097263
3.9982794829431967,0.48677778915880854,2.7227037653802147e-15,273.0625,63.6875,13.85115326097263
4.098671637047235,0.4719470459732258,1.6061266752027795e-11,270.4375,66.625,14.110254774030077
4.320519047147261,0.4495055590845456,5.597534068869965e-10,278.25,73.5625,13.932609403206312
3.952311224588719,0.45672475963987225,7.347973705444974e-15,280.0625,67.125,13.832932176905071
3.8272016315037263,0.477778085829667,1.2983534852989036e-15,280.9375,64.8125,14.10948568429766
4.25197656995506,0.45486265041875823,7.38260782274779e-14,275.25,71.0,13.851153260972632
4.077893316869368,0.471267461688812,5.5097976861013176e-14,269.8125,61.25,13.85115326097263
3.9700954698469406,0.4628650315921949,2.2120262854478975e-15,274.75,64.25,14.157205579876488
4.432678666824086,0.440138650902037,9.17844194058159e-13,260.75,74.75,13.934639391635772
3.952716723350527,0.4432500350742912,1.930851036342689e-10,275.25,63.0,13.85115326097263
4.0580541217023,0.46776130984003567,7.855088582916767e-12,270.625,66.0625,13.851478380922476
3.9293931815777374,0.5001999327571997,1.915616898829697e-15,271.5625,64.375,13.85115326097263
3.9790247699306263,0.48467666487645306,6.724017853473559e-15,270.375,66.25,14.155122889903438
3.973737489181135,0.4534209175627382,3.561478948730046e-14,267.5625,62.3125,14.110254774030079
4.1355230547264625,0.4444271302791217,2.271488678444234e-12,279.0,69.875,13.904135895970176
4.209929094396546,0.4604111811728769,6.08689399916629e-14,273.375,70.3125,14.110254774030077
4.123905555688525,0.4783655978048572,7.406432425439316e-16,279.6875,69.3125,13.85115326097263
4.160970607126084,0.47715405572114783,1.940401270543877e-13,277.0,71.625,13.931196495568248
4.218205042860422,0.4634235888114327,6.103678105918764e-15,279.5,72.5625,14.146131621428767
