epoch,d_loss
0,0.6697903739081489
1,0.603882427016894
2,0.49733243303166497
3,0.3922596652474668
4,0.39947884985142285
5,0.43560656077331966
6,0.4891891876856486
7,0.5432124700811174
8,0.5792462991343604
9,0.609863903787401
10,0.6348885769645373
11,0.6373179033398628
12,0.6949579442540804
13,0.7037558108568192
14,0.7091469739874204
15,0.7062632797492875
16,0.7190200090408325
17,0.7103033910195032
18,0.7210998998747932
19,0.7076560374763277
20,0.7224179257949194
21,0.7178366656104723
22,0.6855141156249576
23,0.6860278985566564
24,0.6846563575996293
25,0.6727585337228246
26,0.6708171566327413
27,0.6793355966607729
28,0.6722261524862714
29,0.686278310086992
30,0.6859117531114154
31,0.7006068047549989
32,0.6952800999085108
33,0.6909193479352527
34,0.6955731213092804
35,0.689268570807245
36,0.6905652715100182
37,0.6700233452849917
38,0.6763027542167239
39,0.6803562160995271
40,0.6780403852462769
41,0.6865148577425215
42,0.6892669763829973
43,0.6850684732198715
44,0.6891639779011408
45,0.6821586191654205
46,0.6856641173362732
47,0.6898568901750777
48,0.7014776319265366
49,0.6927444206343757
50,0.7069781439171897
51,0.7035666671064165
52,0.7001571042670144
53,0.6993469248215357
54,0.7018616613414552
55,0.7055328124099307
56,0.7105700787570741
57,0.6985475106371773
58,0.7069467322693931
59,0.708505681819386
60,0.7051711347368028
61,0.6928097125556734
62,0.6992881496747335
63,0.6985050042470297
64,0.6977274931139417
65,0.7030464261770248
66,0.7065244134929445
67,0.6991771674818463
68,0.7070257167021433
69,0.7104028777943717
70,0.7007094025611877
71,0.6998953604035907
72,0.6972213437159857
73,0.6971693883339564
74,0.6989748511049483
75,0.703955837421947
76,0.6978467504183451
77,0.693897244003084
78,0.6957011769215266
79,0.6948347489039103
80,0.698458398381869
81,0.6905137929651473
82,0.6969971209764481
83,0.6954212221834395
84,0.6955878734588623
85,0.687406008442243
86,0.6925611197948456
87,0.6957033524910609
88,0.6969564242495431
89,0.6928384337160323
90,0.6994632366630766
91,0.6963711082935333
92,0.6977422833442688
93,0.6920416272348828
94,0.6940285679366853
95,0.6942979643742243
96,0.6942800879478455
97,0.6835076295667224
98,0.7002048227522109
99,0.7028636965486739
100,0.7045856200986438
101,0.6982606864637799
102,0.703298376666175
103,0.6926147027148141
104,0.6957482596238455
105,0.6896328131357828
106,0.6904674851232104
107,0.6922266317738427
108,0.692141710056199
109,0.6901322023736106
110,0.6930087159077326
111,0.6974016063743167
112,0.69643102089564
