epoch,g_loss
0,0.629865991572539
1,0.6334642395377159
2,0.6613772105839517
3,0.6811540615227487
4,0.6994755417108536
5,0.7196261526809798
6,0.7522362263666259
7,0.778813603023688
8,0.7980481071604623
9,0.8189203316966692
10,0.8171444079942174
11,0.8083792138430808
12,0.8159549492928717
13,0.8065459003878964
14,0.8188781800369421
15,0.7801960129290819
16,0.806569525351127
17,0.7892173911548324
18,0.7801345570219888
19,0.7664905401567618
20,0.7707264715184768
21,0.7504148998608192
22,0.7384890835318301
23,0.7093653004202578
24,0.7378262320740355
25,0.7209865316334698
26,0.6864935640866557
27,0.6656145941880014
28,0.6448009527391858
29,0.6171424945609437
30,0.6183096913413869
31,0.6128851380199194
32,0.6039461564893523
33,0.6058290124767356
34,0.6086345377067724
35,0.6010239774154292
36,0.6079861000180244
37,0.5961007446878486
38,0.5902503153516186
39,0.5955308133529292
40,0.5914511307039194
41,0.5885758308900727
42,0.590802619440688
43,0.5776331836564673
44,0.5866617051263651
45,0.5806056879874733
46,0.5863511719637446
47,0.570550700235698
48,0.5706087392237451
49,0.5719547921584712
50,0.5582113069378667
51,0.5624178192681737
52,0.5637420949836572
53,0.5678265181680521
54,0.5714731303354105
55,0.5749534186389711
56,0.5769752955271138
57,0.5803653486073017
58,0.5841498060358895
59,0.5810687206685543
60,0.5882925995522075
61,0.5867081334193548
62,0.5934703259004487
63,0.5899476541413201
64,0.595910912586583
65,0.5797849160929521
66,0.5730465489129225
67,0.5727151624030538
68,0.5777830158670744
69,0.572811610582802
70,0.5705333451430002
71,0.5867833031548394
72,0.5802959774931272
73,0.5840663264195124
74,0.6056818746858172
75,0.5860865811506907
76,0.5911367833614349
77,0.5854827612638474
78,0.5791534566216998
79,0.590882782306936
80,0.5876303960879644
81,0.588424933453401
82,0.5840630539589458
83,0.5778306515680419
84,0.5678715047736963
85,0.55740211572912
86,0.5469232540991571
87,0.54534710985091
88,0.5582541099025143
89,0.5492509818739362
90,0.5521657094359398
91,0.5414339606132772
92,0.5550722835792435
93,0.5660921467675103
94,0.5595405014852682
95,0.5698570013046265
96,0.5716520282957289
97,0.5632845312356949
98,0.5753314776553048
99,0.5757684409618378
100,0.568882405757904
101,0.5771461360984378
102,0.5742315401633581
103,0.5661973158518473
104,0.573092150191466
105,0.5831953527198898
106,0.573577886654271
107,0.5812142954932319
108,0.5655241443051232
109,0.5591350951128535
110,0.5688606765535142
111,0.5580857081545724
112,0.5703858195079697
113,0.5764174593819512
114,0.5828989860084322
115,0.5851606064372592
116,0.5808662449320158
117,0.584933185742961
118,0.5774445881446203
119,0.5710474517610338
120,0.5888153927193748
121,0.5929832226700253
122,0.5920101801554362
123,0.5932446097334226
124,0.5746006444096565
125,0.5747418908609284
126,0.5790728678305944
127,0.5749490525987413
128,0.5749924704432487
129,0.5764475564161936
130,0.5650554398695627
131,0.564164463016722
132,0.5650082189175818
133,0.5626815780997276
134,0.5705684307548735
135,0.5554874030252298
136,0.5619175458947817
137,0.5565500503612889
138,0.5752707289324867
139,0.5767585610349973
140,0.5807231888175011
141,0.5615988249580065
142,0.586462398370107
143,0.6019148197438982
144,0.604062519967556
145,0.6065351300769382
146,0.5965220688117875
147,0.5824626146091355
148,0.5717797122067876
149,0.5630518073836962
150,0.5541405272152689
151,0.5425479747354984
152,0.5471415221691132
153,0.5469735856685374
154,0.5582998548116949
155,0.5688371496895949
156,0.546461869445112
157,0.5649626966979768
158,0.5596854421827528
159,0.5701292728384336
160,0.565140580965413
161,0.5683163011239635
162,0.5534244519140985
163,0.5541433331867059
164,0.5716537907719612
165,0.5515755030016104
166,0.5606915205717087
167,0.5822847295138571
168,0.5663244674603144
169,0.5745610288447804
170,0.5706363866726557
171,0.5568716708156798
172,0.5547432092328867
173,0.5561314279006587
174,0.5656490926113393
175,0.5677051726314757
176,0.593097129629718
177,0.5957247407899963
178,0.5903544343180127
179,0.5976994103855557
180,0.607399077879058
181,0.5944334417581558
182,0.5782559282249875
183,0.5842962819668982
184,0.5730407850609885
185,0.5637460599342982
186,0.5629516003860368
187,0.552245115240415
188,0.5709022962384753
189,0.5506054750747151
190,0.5700025053487884
191,0.574033154381646
192,0.5525949808458487
193,0.5444174007409148
194,0.5437936902874045
195,0.5541007829209169
196,0.5518197500043445
197,0.5639108899566863
198,0.5777444764971733
199,0.5833039391371939
200,0.5654942426416609
201,0.5967692674862014
202,0.5820745763679346
203,0.588569232987033
204,0.5949943827258216
205,0.5862018846803241
206,0.5903767169349723
207,0.5760351601574156
208,0.5715238360895051
209,0.5553537760343816
210,0.5606690454814169
211,0.5444035219649473
212,0.5556561830970976
213,0.5522493877344661
214,0.5520672864384122
215,0.5661488121582402
