epoch,g_loss
0,0.6031206039090952
1,0.625827862156762
2,0.6290519316163328
3,0.6637347874542078
4,0.6983735424776872
5,0.7241082270112302
6,0.7372128632333543
7,0.7443353086709976
8,0.7687723574539026
9,0.7477145786914561
10,0.7471123168037997
11,0.7625416090918912
12,0.7374599385592673
13,0.7409378726863198
14,0.7097819310923418
15,0.7209004569384787
16,0.6756446773393286
17,0.6879741905464066
18,0.6699075429803796
19,0.6467021939655145
20,0.6390954167064693
21,0.6283256683705581
22,0.6023549654831489
23,0.6103756585054927
24,0.5979173159640696
25,0.5842553591355681
26,0.5836488836341434
27,0.580381798144016
28,0.5733004093377126
29,0.5748428855505254
30,0.5732373036444187
31,0.5827961237066321
32,0.5950027969148424
33,0.5931191030475829
34,0.5886888462636206
35,0.6040050710241
36,0.598216368092431
37,0.6123655810952187
38,0.6159553767906295
39,0.6126767968138059
40,0.6069494858384132
41,0.6189793141351806
42,0.6095446455809805
43,0.6069350101881557
44,0.6016733621557554
45,0.5951890134149127
46,0.60899425463544
47,0.601468155781428
48,0.6046478839384185
49,0.6115536126825545
50,0.6151164414154159
51,0.6059064567089081
52,0.6123783323499892
53,0.6118824299838808
54,0.6239761147234175
55,0.6131248300274214
56,0.6118174683716562
57,0.5961953037314944
58,0.6168208809362518
59,0.6020290520456102
60,0.6128883221083217
61,0.6108595836493704
62,0.6107362053460546
63,0.6050977872477638
64,0.6032668583922915
65,0.5987977575924661
66,0.5735449840625128
67,0.5896692598859469
68,0.5781453243560262
69,0.5753948705063926
70,0.5732371682922045
71,0.5705596908099122
72,0.5659846518602636
73,0.5633363996942838
74,0.5736398374040922
75,0.5857634469866753
76,0.5810269274645381
77,0.5801571797993448
78,0.5934973152147399
79,0.5967215663856931
80,0.605760759777493
81,0.5993919604354434
82,0.6145541419585546
83,0.6208102446463373
84,0.6307240881853633
85,0.6295913383364677
86,0.6213472038507462
87,0.6303968909713957
88,0.619484598437945
89,0.6215966741243998
90,0.624146930873394
91,0.6390958519445525
92,0.6111274734139442
93,0.6137643779317538
94,0.61984424210257
95,0.6171109245883094
96,0.6047009428342184
97,0.5972470930880971
98,0.5880587961938646
99,0.6016122111015849
100,0.5976049602031708
101,0.606444018582503
102,0.6092205006215308
103,0.6108544460601277
104,0.6152305271890428
105,0.6123267486691475
106,0.6133945948547788
107,0.6112306250466241
108,0.6040958621435695
109,0.5991431971391042
110,0.6008852745095888
111,0.5892960255344709
112,0.5918581187725067
113,0.6134925360480944
114,0.6106447138720088
115,0.6222163538138071
116,0.6232046104139752
117,0.6130192346043057
118,0.61453501549032
119,0.6211631629202101
120,0.6109959814283583
121,0.6145493619971805
122,0.6114565465185378
123,0.595497208336989
124,0.6093503625856506
125,0.6057050882114304
126,0.5905874321858088
127,0.5890663547648324
128,0.6022629398438666
129,0.5951991006731987
130,0.5992017744315995
131,0.5965260846747292
132,0.5982761722471979
133,0.5885359678003523
134,0.5923823316891988
135,0.5951093973384963
136,0.5765813531147109
137,0.5797739409738116
138,0.5748985326952405
139,0.5600955788460042
140,0.5677323713898659
141,0.5475832749572065
142,0.5518347041474448
143,0.5769971874025133
144,0.5656952841414346
145,0.5664599388837814
146,0.5543367970320914
147,0.5549245820277267
148,0.5498147081169817
149,0.5365180559456348
150,0.5484563120537334
151,0.5384556928442584
152,0.5527801505393453
153,0.5496097885900073
154,0.5538938691218694
155,0.564550992515352
156,0.5517160900764995
157,0.5527562606665823
158,0.5584316183295515
159,0.549880982687076
160,0.5656938093403975
161,0.5659054182469845
162,0.5657723628812366
163,0.55397127651506
164,0.5636185159285864
165,0.5718203907211622
166,0.5584052921169333
167,0.5416124202311039
168,0.5453452662461333
169,0.5361219031943215
170,0.551922137538592
171,0.5400817580521107
172,0.5419027114080058
173,0.5453030558096038
174,0.5660025229056677
175,0.5526006950272454
176,0.5877455141809251
177,0.5682016975349851
178,0.5888607750336329
179,0.5646769296791818
180,0.5613588367899259
181,0.5535764752162827
182,0.5488980048232608
183,0.5487704533669684
184,0.5433088462385867
185,0.5417083717054791
186,0.5428325947788026
187,0.5509932140509287
188,0.5462191551923752
189,0.5674760929412312
190,0.5693663524256812
191,0.5654584877192974
192,0.5773758822017245
193,0.5761668086051941
194,0.5609819806284375
195,0.567642466061645
196,0.5616002455353737
197,0.5612992826435301
198,0.5526077010565333
199,0.5496772113773558
200,0.5648917232950529
201,0.5622054677870538
202,0.56307412766748
203,0.5573721246586906
204,0.5528628561231825
205,0.5624492632018195
206,0.5446488815877173
207,0.5580104978548156
208,0.5572225633594725
209,0.572967474659284
210,0.5680114875237147
211,0.5648032948374748
212,0.5676754721336894
213,0.5560065185030302
214,0.574012236462699
215,0.565681258837382
216,0.5583062051898904
217,0.5620309495263629
218,0.570646598107285
