ID,S1,ST
YGL205W+r_0123,1.013392381,1.315334113
YGL205W+r_0124,1.013392381,1.315334113
YGL205W+r_0125,1.013392381,1.315334113
YCR048W+r_0126_fwd,1.013392381,1.315334113
YCR048W+r_0126_rvs,1.013392381,1.315334113
YCR048W+r_0127_1,1.013392381,1.315334113
YNR019W+r_0127_2,1.013392381,1.315334113
YCR048W+r_0128_fwd,1.013392381,1.315334113
YCR048W+r_0128_rvs,1.013392381,1.315334113
YCR048W+r_0129,1.013392381,1.315334113
YCR048W+r_0130_fwd,1.013392381,1.315334113
YCR048W+r_0130_rvs,1.013392381,1.315334113
YCR048W+r_0131_fwd,1.013392381,1.315334113
YCR048W+r_0131_rvs,1.013392381,1.315334113
YCR048W+r_0132_1_fwd,1.013392381,1.315334113
YCR048W+r_0132_1_rvs,1.013392381,1.315334113
YNR019W+r_0132_2_fwd,1.013392381,1.315334113
YNR019W+r_0132_2_rvs,1.013392381,1.315334113
YCR048W+r_0133_fwd,1.013392381,1.315334113
YCR048W+r_0133_rvs,1.013392381,1.315334113
YCR048W+r_0134_fwd,1.013392381,1.315334113
YCR048W+r_0134_rvs,1.013392381,1.315334113
YCR048W+r_0135_fwd,1.013392381,1.315334113
YCR048W+r_0135_rvs,1.013392381,1.315334113
YJL091C+r_0137_fwd,1.013392381,1.315334113
YNL141W+r_0138,1.013392381,1.315334113
YDR441C+r_0139_1,1.013392381,1.315334113
YML022W+r_0139_2,1.013392381,1.315334113
YNL141W+r_0140,1.013392381,1.315334113
YJR105W+r_0142,1.013392381,1.315334113
YML035C+r_0143,1.013392381,1.315334113
YER043C+r_0144,1.013392381,1.315334113
YOL052C+r_0145,1.013392381,1.315334113
YNR058W+r_0146_fwd,1.013392381,1.315334113
YNR058W+r_0146_rvs,1.013392381,1.315334113
YJL005W+r_0147,1.013392381,1.315334113
YDL166C+r_0148_1,1.013392381,1.315334113
YDR226W+r_0148_2,1.013392381,1.315334113
YER170W+r_0149,1.013392381,1.315334113
YER170W+r_0150_fwd,1.013392381,1.315334113
YER170W+r_0150_rvs,1.013392381,1.315334113
YLR359W+r_0151,1.013392381,1.315334113
YLR359W+r_0152_fwd,1.013392381,1.315334113
YLR359W+r_0152_rvs,1.013392381,1.315334113
YNL220W+r_0153,1.013392381,1.315334113
YKL001C+r_0154,1.013392381,1.315334113
YGR247W+r_0155,1.013392381,1.315334113
YFL030W+r_0156,1.013392381,1.315334113
YOR335C+r_0157,1.013392381,1.315334113
YGR177C+r_0158_1,1.013392381,1.315334113
YOR377W+r_0158_2,1.013392381,1.315334113
YGR177C+r_0159_1,1.013392381,1.315334113
YOR377W+r_0159_2,1.013392381,1.315334113
YGR177C+r_0160_1,1.013392381,1.315334113
YOR377W+r_0160_2,1.013392381,1.315334113
YGR177C+r_0161_1,1.013392381,1.315334113
YOR377W+r_0161_2,1.013392381,1.315334113
YGR177C+r_0162_1,1.013392381,1.315334113
YOR377W+r_0162_2,1.013392381,1.315334113
YMR303C+r_0163,1.013392381,1.315334113
YDR368W+r_0164_1,1.013392381,1.315334113
YHR104W+r_0164_2,1.013392381,1.315334113
YGL256W+r_0165_1,1.013392381,1.315334113
YMR083W+r_0165_2,1.013392381,1.315334113
YBR145W+r_0166_1,1.013392381,1.315334113
YDL168W+r_0166_2,1.013392381,1.315334113
YOL086C+r_0166_3,1.013392381,1.315334113
YGL256W+r_0167_1,1.013392381,1.315334113
YMR083W+r_0167_2,1.013392381,1.315334113
YCR105W+r_0168_1,1.013392381,1.315334113
YDR368W+r_0168_2,1.013392381,1.315334113
YMR318C+r_0168_3,1.013392381,1.315334113
YBR145W+r_0169_1,1.013392381,1.315334113
YDL168W+r_0169_2,1.013392381,1.315334113
YOL086C+r_0169_3,1.013392381,1.315334113
YGL256W+r_0170_1,1.013392381,1.315334113
YMR083W+r_0170_2,1.013392381,1.315334113
YCR105W+r_0171_1,1.013392381,1.315334113
YMR318C+r_0171_2,1.013392381,1.315334113
YMR110C+r_0172_1,1.013392381,1.315334113
YMR169C+r_0172_2,1.013392381,1.315334113
YMR170C+r_0172_3,1.013392381,1.315334113
YPL061W+r_0173,1.013392381,1.315334113
YOR374W+r_0174,1.013392381,1.315334113
YER073W+r_0175_1,1.013392381,1.315334113
YOR374W+r_0175_2,1.013392381,1.315334113
YOR374W+r_0176,1.013392381,1.315334113
YPL061W+r_0177,1.013392381,1.315334113
YER073W+r_0178_1,1.013392381,1.315334113
YOR374W+r_0178_2,1.013392381,1.315334113
YBR145W+r_0179_1,1.013392381,1.315334113
YDL168W+r_0179_2,1.013392381,1.315334113
YOL086C+r_0179_3,1.013392381,1.315334113
YGL256W+r_0180_1,1.013392381,1.315334113
YMR083W+r_0180_2,1.013392381,1.315334113
YCR105W+r_0181_1,1.013392381,1.315334113
YMR318C+r_0181_2,1.013392381,1.315334113
YBR145W+r_0182_1,1.013392381,1.315334113
YDL168W+r_0182_2,1.013392381,1.315334113
YOL086C+r_0182_3,1.013392381,1.315334113
YGL256W+r_0183_1,1.013392381,1.315334113
YMR083W+r_0183_2,1.013392381,1.315334113
YCR105W+r_0184_1,1.013392381,1.315334113
YMR318C+r_0184_2,1.013392381,1.315334113
YMR169C+r_0185_1,1.013392381,1.315334113
YMR170C+r_0185_2,1.013392381,1.315334113
YBR145W+r_0186_1,1.013392381,1.315334113
YDL168W+r_0186_2,1.013392381,1.315334113
YOL086C+r_0186_3,1.013392381,1.315334113
YGL256W+r_0187_1,1.013392381,1.315334113
YMR083W+r_0187_2,1.013392381,1.315334113
YDR481C+r_0188,1.013392381,1.315334113
YIR029W+r_0189_fwd,1.013392381,1.315334113
YIR029W+r_0189_rvs,1.013392381,1.315334113
YIR027C+r_0190_fwd,1.013392381,1.315334113
YIR027C+r_0190_rvs,1.013392381,1.315334113
YBR208C+r_0191,1.013392381,1.315334113
YBR199W+r_0192_1,1.013392381,1.315334113
YBR205W+r_0192_2,1.013392381,1.315334113
YDR483W+r_0192_3,1.013392381,1.315334113
YJL139C+r_0192_4,1.013392381,1.315334113
YKR061W+r_0192_5,1.013392381,1.315334113
YNL029C+r_0192_6,1.013392381,1.315334113
YOR099W+r_0192_7,1.013392381,1.315334113
YPL053C+r_0192_8,1.013392381,1.315334113
YPR026W+r_0193_1,1.013392381,1.315334113
YBR001C+r_0193_2,1.013392381,1.315334113
YDR001C+r_0194,1.013392381,1.315334113
YBR126C+r_0195_1,1.013392381,1.315334113
YDR074W+r_0195_1,1.013392381,1.315334113
YML100W+r_0195_1,1.013392381,1.315334113
YBR126C+r_0195_2,1.013392381,1.315334113
YDR074W+r_0195_2,1.013392381,1.315334113
YMR261C+r_0195_2,1.013392381,1.315334113
YBR299W+r_0198_1,1.013392381,1.315334113
YGR287C+r_0198_2,1.013392381,1.315334113
YGR292W+r_0198_3,1.013392381,1.315334113
YIL172C+r_0198_4,1.013392381,1.315334113
YJL216C+r_0198_5,1.013392381,1.315334113
YJL221C+r_0198_6,1.013392381,1.315334113
YDR242W+r_0199_1,1.013392381,1.315334113
YMR293C+r_0199_2,1.013392381,1.315334113
YOR374W+r_0201,1.013392381,1.315334113
YDR354W+r_0202,1.013392381,1.315334113
YER090W+r_0203,1.013392381,1.315334113
YKL211C+r_0203,1.013392381,1.315334113
YDR305C+r_0204_fwd,1.013392381,1.315334113
YDR305C+r_0204_rvs,1.013392381,1.315334113
YHR104W+r_0205,1.013392381,1.315334113
YPL111W+r_0206,1.013392381,1.315334113
YHR018C+r_0207_fwd,1.013392381,1.315334113
YHR018C+r_0207_rvs,1.013392381,1.315334113
YOL058W+r_0208_fwd,1.013392381,1.315334113
YOL058W+r_0208_rvs,1.013392381,1.315334113
YDR341C+r_0209,1.013392381,1.315334113
YHR091C+r_0210,1.013392381,1.315334113
YGR124W+r_0211_1,1.013392381,1.315334113
YPR145W+r_0211_2,1.013392381,1.315334113
YHR019C+r_0212,1.013392381,1.315334113
YCR024C+r_0213,1.013392381,1.315334113
YJL130C+r_0214,1.013392381,1.315334113
YER052C+r_0215,1.013392381,1.315334113
YLR027C+r_0216_fwd,1.013392381,1.315334113
YLR027C+r_0216_rvs,1.013392381,1.315334113
YKL106W+r_0217,1.013392381,1.315334113
YLR027C+r_0218_fwd,1.013392381,1.315334113
YLR027C+r_0218_rvs,1.013392381,1.315334113
YDR158W+r_0219,1.013392381,1.315334113
YLL018C+r_0220,1.013392381,1.315334113
YPL104W+r_0221,1.013392381,1.315334113
YDR530C+r_0222,1.013392381,1.315334113
YCL050C+r_0223,1.013392381,1.315334113
YCL050C+r_0224,1.013392381,1.315334113
YER055C+r_0225,1.013392381,1.315334113
Q0080+r_0226_1,1.013392381,1.315334113
Q0085+r_0226_1,1.013392381,1.315334113
Q0130+r_0226_1,1.013392381,1.315334113
YBL099W+r_0226_1,1.013392381,1.315334113
YBR039W+r_0226_1,1.013392381,1.315334113
YDL004W+r_0226_1,1.013392381,1.315334113
YDR298C+r_0226_1,1.013392381,1.315334113
YDR322C-A+r_0226_1,1.013392381,1.315334113
YDR377W+r_0226_1,1.013392381,1.315334113
YJR121W+r_0226_1,1.013392381,1.315334113
YKL016C+r_0226_1,1.013392381,1.315334113
YLR295C+r_0226_1,1.013392381,1.315334113
YML081C-A+r_0226_1,1.013392381,1.315334113
YPL078C+r_0226_1,1.013392381,1.315334113
YPL271W+r_0226_1,1.013392381,1.315334113
Q0080+r_0226_2,1.013392381,1.315334113
Q0085+r_0226_2,1.013392381,1.315334113
Q0130+r_0226_2,1.013392381,1.315334113
YBL099W+r_0226_2,1.013392381,1.315334113
YBR039W+r_0226_2,1.013392381,1.315334113
YDL004W+r_0226_2,1.013392381,1.315334113
YDR298C+r_0226_2,1.013392381,1.315334113
YDR377W+r_0226_2,1.013392381,1.315334113
YJR121W+r_0226_2,1.013392381,1.315334113
YKL016C+r_0226_2,1.013392381,1.315334113
YLR295C+r_0226_2,1.013392381,1.315334113
YML081C-A+r_0226_2,1.013392381,1.315334113
YPL078C+r_0226_2,1.013392381,1.315334113
YPL271W+r_0226_2,1.013392381,1.315334113
YPR020W+r_0226_2,1.013392381,1.315334113
Q0080+r_0226_3,1.013392381,1.315334113
Q0085+r_0226_3,1.013392381,1.315334113
Q0130+r_0226_3,1.013392381,1.315334113
YBL099W+r_0226_3,1.013392381,1.315334113
YBR039W+r_0226_3,1.013392381,1.315334113
YDL004W+r_0226_3,1.013392381,1.315334113
YDR298C+r_0226_3,1.013392381,1.315334113
YDR322C-A+r_0226_3,1.013392381,1.315334113
YDR377W+r_0226_3,1.013392381,1.315334113
YJR121W+r_0226_3,1.013392381,1.315334113
YKL016C+r_0226_3,1.013392381,1.315334113
YLR295C+r_0226_3,1.013392381,1.315334113
YML081C-A+r_0226_3,1.013392381,1.315334113
YPL078C+r_0226_3,1.013392381,1.315334113
YPL271W+r_0226_3,1.013392381,1.315334113
YCL005W-A+r_0226_3,1.013392381,1.315334113
YJL180C+r_0226_3,1.013392381,1.315334113
YLR393W+r_0226_3,1.013392381,1.315334113
YNL315C+r_0226_3,1.013392381,1.315334113
YOL077W-A+r_0226_3,1.013392381,1.315334113
YCR024C-A+r_0227_1,1.013392381,1.315334113
YEL017C-A+r_0227_1,1.013392381,1.315334113
YGL008C+r_0227_1,1.013392381,1.315334113
YCR024C-A+r_0227_2,1.013392381,1.315334113
YEL017C-A+r_0227_2,1.013392381,1.315334113
YPL036W+r_0227_2,1.013392381,1.315334113
YER005W+r_0227_3,1.013392381,1.315334113
YBR110W+r_0228,1.013392381,1.315334113
YGR286C+r_0229_fwd,1.013392381,1.315334113
YGR286C+r_0229_rvs,1.013392381,1.315334113
YDL141W+r_0230,1.013392381,1.315334113
YNL280C+r_0231,1.013392381,1.315334113
YMR015C+r_0233,1.013392381,1.315334113
YGL001C+r_0234,1.013392381,1.315334113
YGL001C+r_0235,1.013392381,1.315334113
YLR100W+r_0236,1.013392381,1.315334113
YLR100W+r_0237,1.013392381,1.315334113
YGR060W+r_0238,1.013392381,1.315334113
YGR060W+r_0239,1.013392381,1.315334113
YGR060W+r_0240,1.013392381,1.315334113
YGR060W+r_0241,1.013392381,1.315334113
YLR056W+r_0242,1.013392381,1.315334113
YMR202W+r_0243,1.013392381,1.315334113
YGL012W+r_0244,1.013392381,1.315334113
YDL090C+r_0249,1.013392381,1.315334113
YKL019W+r_0249,1.013392381,1.315334113
YJL130C+r_0250,1.013392381,1.315334113
YJR109C+r_0250,1.013392381,1.315334113
YOR303W+r_0250,1.013392381,1.315334113
YAR035W+r_0252_1,1.013392381,1.315334113
YER024W+r_0252_2,1.013392381,1.315334113
YML042W+r_0253,1.013392381,1.315334113
YML042W+r_0254,1.013392381,1.315334113
YGR088W+r_0255,1.013392381,1.315334113
YDR256C+r_0256,1.013392381,1.315334113
YDR297W+r_0259,1.013392381,1.315334113
YMR272C+r_0260,1.013392381,1.315334113
YDR297W+r_0261,1.013392381,1.315334113
YMR272C+r_0262,1.013392381,1.315334113
YHL003C+r_0263_1,1.013392381,1.315334113
YMR298W+r_0263_1,1.013392381,1.315334113
YMR298W+r_0263_2,1.013392381,1.315334113
YKL008C+r_0263_2,1.013392381,1.315334113
YHL003C+r_0264_1,1.013392381,1.315334113
YMR298W+r_0264_1,1.013392381,1.315334113
YMR298W+r_0264_2,1.013392381,1.315334113
YKL008C+r_0264_2,1.013392381,1.315334113
YHL003C+r_0265_1,1.013392381,1.315334113
YMR298W+r_0265_1,1.013392381,1.315334113
YMR298W+r_0265_2,1.013392381,1.315334113
YKL008C+r_0265_2,1.013392381,1.315334113
YHL003C+r_0266_1,1.013392381,1.315334113
YMR298W+r_0266_1,1.013392381,1.315334113
YMR298W+r_0266_2,1.013392381,1.315334113
YKL008C+r_0266_2,1.013392381,1.315334113
YMR272C+r_0267,1.013392381,1.315334113
YMR272C+r_0268,1.013392381,1.315334113
YMR272C+r_0269,1.013392381,1.315334113
YMR272C+r_0270,1.013392381,1.315334113
YLR307W+r_0271_1,1.013392381,1.315334113
YLR308W+r_0271_2,1.013392381,1.315334113
YBR023C+r_0272_1,1.013392381,1.315334113
YBR038W+r_0272_2,1.013392381,1.315334113
YNL192W+r_0272_3,1.013392381,1.315334113
YLR133W+r_0273,1.013392381,1.315334113
YGR202C+r_0274,1.013392381,1.315334113
YPR060C+r_0278,1.013392381,1.315334113
YGL148W+r_0279,1.013392381,1.315334113
YLR304C+r_0280_fwd,1.013392381,1.315334113
YLR304C+r_0280_rvs,1.013392381,1.315334113
YBR002C+r_0281_1,1.013392381,1.315334113
YMR101C+r_0281_2,1.013392381,1.315334113
YBR002C+r_0282_1,1.013392381,1.315334113
YMR101C+r_0282_2,1.013392381,1.315334113
YBR002C+r_0283_1,1.013392381,1.315334113
YMR101C+r_0283_2,1.013392381,1.315334113
YBR002C+r_0284_1,1.013392381,1.315334113
YMR101C+r_0284_2,1.013392381,1.315334113
YBR002C+r_0285_1,1.013392381,1.315334113
YMR101C+r_0285_2,1.013392381,1.315334113
YBR002C+r_0286_1,1.013392381,1.315334113
YMR101C+r_0286_2,1.013392381,1.315334113
YBR002C+r_0287_1,1.013392381,1.315334113
YMR101C+r_0287_2,1.013392381,1.315334113
YBR002C+r_0288_1,1.013392381,1.315334113
YMR101C+r_0288_2,1.013392381,1.315334113
YBR002C+r_0289_1,1.013392381,1.315334113
YMR101C+r_0289_2,1.013392381,1.315334113
YBR002C+r_0290_1,1.013392381,1.315334113
YMR101C+r_0290_2,1.013392381,1.315334113
YBR002C+r_0291_1,1.013392381,1.315334113
YMR101C+r_0291_2,1.013392381,1.315334113
YBR002C+r_0292_1,1.013392381,1.315334113
YMR101C+r_0292_2,1.013392381,1.315334113
YBR002C+r_0293_1,1.013392381,1.315334113
YMR101C+r_0293_2,1.013392381,1.315334113
YBR002C+r_0294_1_fwd,1.013392381,1.315334113
YBR002C+r_0294_1_rvs,1.013392381,1.315334113
YMR101C+r_0294_2_fwd,1.013392381,1.315334113
YMR101C+r_0294_2_rvs,1.013392381,1.315334113
YBR002C+r_0295_1_fwd,1.013392381,1.315334113
YBR002C+r_0295_1_rvs,1.013392381,1.315334113
YMR101C+r_0295_2_fwd,1.013392381,1.315334113
YMR101C+r_0295_2_rvs,1.013392381,1.315334113
YBR002C+r_0296_1,1.013392381,1.315334113
YMR101C+r_0296_2,1.013392381,1.315334113
YBR002C+r_0297_1,1.013392381,1.315334113
YMR101C+r_0297_2,1.013392381,1.315334113
YBR002C+r_0298_1,1.013392381,1.315334113
YMR101C+r_0298_2,1.013392381,1.315334113
YBR002C+r_0299_1,1.013392381,1.315334113
YMR101C+r_0299_2,1.013392381,1.315334113
YNR001C+r_0300_1,1.013392381,1.315334113
YPR001W+r_0300_2,1.013392381,1.315334113
YCR005C+r_0301,1.013392381,1.315334113
YLR304C+r_0302_fwd,1.013392381,1.315334113
YLR304C+r_0302_rvs,1.013392381,1.315334113
YLR304C+r_0303_fwd,1.013392381,1.315334113
YLR304C+r_0303_rvs,1.013392381,1.315334113
YDR044W+r_0304,1.013392381,1.315334113
YBL039C+r_0306_1,1.013392381,1.315334113
YJR103W+r_0306_2,1.013392381,1.315334113
YBL039C+r_0307_1,1.013392381,1.315334113
YJR103W+r_0307_2,1.013392381,1.315334113
YFR055W+r_0308_1,1.013392381,1.315334113
YGL184C+r_0308_2,1.013392381,1.315334113
YGR155W+r_0309,1.013392381,1.315334113
YAL012W+r_0310,1.013392381,1.315334113
YJR130C+r_0311,1.013392381,1.315334113
YLR303W+r_0312,1.013392381,1.315334113
YNL247W+r_0313,1.013392381,1.315334113
YLR245C+r_0314,1.013392381,1.315334113
YNR012W+r_0315,1.013392381,1.315334113
YHR007C+r_0317,1.013392381,1.315334113
YHR042W+r_0317,1.013392381,1.315334113
YPR062W+r_0318,1.013392381,1.315334113
YML086C+r_0319,1.013392381,1.315334113
YMR041C+r_0320,1.013392381,1.315334113
YBR149W+r_0321,1.013392381,1.315334113
YKL060C+r_0322_fwd,1.013392381,1.315334113
YKL060C+r_0322_rvs,1.013392381,1.315334113
YDL246C+r_0323_1,1.013392381,1.315334113
YJR159W+r_0323_2,1.013392381,1.315334113
YHR144C+r_0326_fwd,1.013392381,1.315334113
YHR144C+r_0326_rvs,1.013392381,1.315334113
YHR144C+r_0327,1.013392381,1.315334113
YNL141W+r_0328,1.013392381,1.315334113
YLR245C+r_0329,1.013392381,1.315334113
YDR454C+r_0330_fwd,1.013392381,1.315334113
YDR454C+r_0330_rvs,1.013392381,1.315334113
YHR068W+r_0331,1.013392381,1.315334113
YCR036W+r_0332,1.013392381,1.315334113
YDR196C+r_0334,1.013392381,1.315334113
YNR057C+r_0335_fwd,1.013392381,1.315334113
YNR057C+r_0335_rvs,1.013392381,1.315334113
YPL087W+r_0340_fwd,1.013392381,1.315334113
YPL087W+r_0340_rvs,1.013392381,1.315334113
YPL087W+r_0341_fwd,1.013392381,1.315334113
YPL087W+r_0341_rvs,1.013392381,1.315334113
YPL087W+r_0342,1.013392381,1.315334113
YPL087W+r_0343,1.013392381,1.315334113
YOR236W+r_0344,1.013392381,1.315334113
YOR236W+r_0345,1.013392381,1.315334113
YMR113W+r_0346,1.013392381,1.315334113
YNL256W+r_0347,1.013392381,1.315334113
YDL100C+r_0348,1.013392381,1.315334113
YLR420W+r_0349_fwd,1.013392381,1.315334113
YLR420W+r_0349_rvs,1.013392381,1.315334113
