ID,S1,ST
YER152C+r_0018_1_rvs,0.3641397627326989,0.2936325478500065
YGL202W+r_0018_2_fwd,0.3236296933625578,0.10015067987253434
YGL202W+r_0018_2_rvs,0.31377579916757503,0.08171941620790443
YJL060W+r_0018_3_fwd,0.31377579916757503,0.08171941620790443
YJL060W+r_0018_3_rvs,0.3237177719620262,0.10036594792089178
YHR063C+r_0019,0.31377579916757503,0.08171941620790443
YDR035W+r_0020_1,0.3218161077013502,0.09591717128224315
YBR249C+r_0020_2,0.31597876375232664,0.0848675488498595
YDR204W+r_0021,0.31407709949165064,0.08211693060716216
YGL119W+r_0021,0.31407709949165064,0.08211693060716216
YGR255C+r_0021,0.31407709949165064,0.08211693060716216
YLR201C+r_0021,0.3237177719620262,0.10036594792089178
YML110C+r_0021,0.32354316036539055,0.09994006107932468
YOL096C+r_0021,0.3237177719620262,0.10036594792089178
YOR125C+r_0021,0.3237177719620262,0.10036594792089178
YDR204W+r_0022,0.3237177719620262,0.10036594792089178
YGL119W+r_0022,0.3237177719620262,0.10036594792089178
YGR255C+r_0022,0.3157109981312936,0.08445500432596635
YLR201C+r_0022,0.3165833717216053,0.08582949414684021
YML110C+r_0022,0.3157109981312936,0.08445500432596635
YOL096C+r_0022,0.3157109981312936,0.08445500432596635
YOR125C+r_0022,0.3157109981312936,0.08445500432596635
YGL009C+r_0023_fwd,0.004281537659132301,0.13707543247379222
YGL009C+r_0023_rvs,-0.33576474304390097,0.3354286544117292
YNL104C+r_0024_1,-0.3692485926466187,0.33656462398822357
YOR108W+r_0024_2,-0.36814359246070993,0.3381795735720963
YNL104C+r_0025,-0.3119219595888323,0.3136931547649734
YHR208W+r_0026_1,-0.29367897881709976,0.28233038255069043
YJR148W+r_0026_2,-0.3689956296596307,0.336921892553769
YGL202W+r_0026_3,-0.35961698957654853,0.3277560611308808
YHR137W+r_0026_4,-0.36814359246070993,0.3381795735720963
YDR234W+r_0027_fwd,-0.36814359246070993,0.3381795735720963
YDR234W+r_0027_rvs,-0.34712551563517835,0.32282294227821234
YPR001W+r_0028,-0.39713294315015835,0.36014684697850696
YJR148W+r_0029,-0.39713294315015835,0.36014684697850696
YHR208W+r_0030,-0.3927226716785187,0.3679957608091744
YOL064C+r_0032,-0.39909765338613934,0.35737288701448766
YGL248W+r_0033_1,-0.39713294315015835,0.36014684697850696
YOR360C+r_0033_2,-0.38912616931942573,0.3760577905734324
YOR360C+r_0034,-0.39110354309564616,0.37144053527453447
YOR360C+r_0035,-0.39110354309564616,0.37144053527453447
YOR360C+r_0036,-0.4009663565136876,0.3551477688934995
YOR360C+r_0037,-0.39109087955540756,0.37146866976933807
YDR487C+r_0038,-0.39909765338613934,0.35737288701448766
YDR127W+r_0039,-0.39296043598593877,0.3675153777031845
YDR127W+r_0040,-0.4067637434816821,0.35080875662036815
YBR265W+r_0041,-0.38912616931942573,0.3760577905734324
YBR249C+r_0042_1,-0.39713294315015835,0.36014684697850696
YDR035W+r_0042_2,-0.39713294315015835,0.36014684697850696
YPL252C+r_0043_1,-0.39713294315015835,0.36014684697850696
YDR376W+r_0043_2,-0.38912616931942573,0.3760577905734324
YDR538W+r_0044,-0.40115979795917633,0.35494044694183075
YDR539W+r_0044,-0.39110354309564616,0.37144053527453447
YLR231C+r_0045,-0.3976834133039558,0.35932472777025826
YKR009C+r_0057,-0.3973933598383534,0.3597535605369137
YJR025C+r_0058,-0.38912616931942573,0.3760577905734324
YER175C+r_0059,-0.38912616931942573,0.3760577905734324
YGL009C+r_0060_fwd,-0.39937073361457376,0.3570225835057309
YGL009C+r_0060_rvs,-0.38912616931942573,0.3760577905734324
YCL018W+r_0061,-0.45603234626876377,0.5602946542299636
YGR087C+r_0062_1,-0.452004114373283,0.5338539228852517
YLR044C+r_0062_2,-0.46712425956471826,0.6427762706395826
YLR134W+r_0062_3,-0.3852116336700534,0.36834615070198184
YBR176W+r_0063,-0.3308171852495402,0.6138714162246369
YDL080C+r_0064_1,-0.3308171852495402,0.6138714162246369
YGR087C+r_0064_2,-0.33383720618528756,0.6097913444133167
YLR044C+r_0064_3,-0.3308171852495402,0.6138714162246369
YLR134W+r_0064_4,-0.3308171852495402,0.6138714162246369
YDR127W+r_0065,-0.33383793628736447,0.6097904852808674
YNR033W+r_0066,-0.3308171852495402,0.6138714162246369
YMR289W+r_0067,-0.3308171852495402,0.6138714162246369
YGR019W+r_0068,-0.33067135844255835,0.6140950646062134
YCR053W+r_0069,-0.324787785195028,0.6251651045206644
YDL080C+r_0072,-0.324787785195028,0.6251651045206644
YLR410W+r_0073_1,-0.33461751277520657,0.6089082304774933
YOR163W+r_0073_2,-0.32281041141880756,0.6297823598195623
YDR017C+r_0074,-0.3330549757139556,0.6107471527518609
YLR017W+r_0075,-0.3308171852495402,0.6138714162246369
YER037W+r_0076_1,-0.3248777698795733,0.6249657191087497
YGL224C+r_0076_2,-0.3330549757139556,0.6107471527518609
YOR155C+r_0077,-0.9701453502386254,0.6317180561660508
YER037W+r_0078_1,-0.9701453502386254,0.6317180561660508
YGL224C+r_0078_2,-1.0098838143873474,0.6613543467760589
YGR061C+r_0079,-1.121826410243552,0.7557967151298488
YGL125W+r_0080_1,-0.9724627059239068,0.6476388264543044
YPL023C+r_0080_2,-0.953958623528733,0.6375337308141211
YDR232W+r_0081,-0.9804224794927936,0.6331711184004082
YOR163W+r_0082,-1.0124455362447045,0.6563348577163557
YDR017C+r_0083,-1.082810145580125,0.6996087088971896
YER183C+r_0084,-1.080890241815092,0.7023276765899494
YER091C+r_0085,-1.0736509032490076,0.7124775242124453
YJR024C+r_0086,-1.0816315701819865,0.698510207309677
YPR118W+r_0087_fwd,-1.0736509032490076,0.7124775242124453
YPR118W+r_0087_rvs,-1.0817828408115477,0.6983164323873385
YLR410W+r_0088_fwd,-1.0736509032490076,0.7124775242124453
YLR410W+r_0088_rvs,-1.0823308975045163,0.6976364940986017
YLR410W+r_0089_fwd,-1.838299660714279,1.83780015778305
YLR410W+r_0089_rvs,-1.7648042109090227,1.593907911250236
YIL107C+r_0090_1,-1.1428388167930397,0.7223150599065449
YOL136C+r_0090_2,-1.0834915649249781,0.6985809867792677
YGR248W+r_0091_1,-1.0728834679843595,0.7182386201848749
YHR163W+r_0091_2,-1.0729052766919915,0.7182485941491066
YLR410W+r_0092_1,-1.0819455525148576,0.7007823224839296
YOR163W+r_0092_2,-1.0827922376024486,0.699454699990343
YDR017C+r_0093,-1.080890241815092,0.7023276765899494
YGR087C+r_0095_1,-1.0745346863151854,0.7134800236970862
YLR044C+r_0095_2,-1.0837771448054616,0.6982404215483838
YLR134W+r_0095_3,-1.0575879041495415,0.7186900573360452
YLR355C+r_0096,-1.0747103531874684,0.7134823875511056
YCL009C+r_0097_1,-1.0728834679843595,0.7182386201848749
YMR108W+r_0097_1,-1.0724868772694343,0.7182389236797762
YMR108W+r_0097_2,-1.0829345702573399,0.6991785076835846
YKL192C+r_0099_fwd,-1.0810836832605801,0.7020347900182663
YIL160C+r_0100,-1.0831479978532335,0.6991781391140318
YIL160C+r_0101,-1.074950826445125,0.7134219794740622
YIL160C+r_0102,-1.083916400581117,0.6982403841293345
YPL028W+r_0103_fwd,-1.080890241815092,0.7023276765899494
YPL028W+r_0103_rvs,-0.7663733943695723,0.8995210942905477
YPL028W+r_0104_fwd,-0.7663733943695723,0.8995210942905477
YPL028W+r_0104_rvs,-0.7743801682003049,0.8836101506956222
YIL160C+r_0105,-0.7743801682003049,0.8836101506956222
YIL160C+r_0106,-0.7684146459325852,0.8947622042612389
YIL160C+r_0107,-0.7683507681457927,0.8949038389916497
YMR207C+r_0108,-0.7766179586647203,0.8804858872228462
YDL141W+r_0109,-0.7743801682003049,0.8836101506956222
YNR016C+r_0109,-0.7684407528303379,0.8947044535797349
YBL015W+r_0111,-0.7765509834220135,0.8805710057290931
YAL054C+r_0112_1,-0.7684407528303379,0.8947044535797349
YLR153C+r_0112_2,-0.77542895319011,0.8820739577139693
YAL054C+r_0113,-0.7743801682003049,0.8836101506956222
YLR153C+r_0114,-0.7663733943695723,0.8995210942905477
YER069W+r_0115,-0.7663733943695723,0.8995210942905477
YBR093C+r_0116_1,-0.7663733943695723,0.8995210942905477
YAR071W+r_0116_2,-0.7663733943695723,0.8995210942905477
YBR092C+r_0116_3,-0.7663733943695723,0.8995210942905477
YHR215W+r_0116_4,-0.7703066782354011,0.8907805492877002
YPR002W+r_0117_fwd,-0.7663733943695723,0.8995210942905477
YPR002W+r_0117_rvs,-0.7683507681457927,0.8949038389916497
YOL140W+r_0118,-0.7664614729690405,0.8993058262421902
YPL148C+r_0119,-0.7763153671640235,0.8808745625775604
YGL205W+r_0120,-0.7763153671640235,0.8808745625775604
YGL205W+r_0121,-0.7663733943695723,0.8995210942905477
YGL205W+r_0122,-0.7763153671640235,0.8808745625775604
YGL205W+r_0123,-0.7682750586302483,0.895072317651899
YGL205W+r_0124,-0.7741124025792719,0.8840226952195154
YGL205W+r_0125,-0.7760140668399478,0.8812720769768181
YCR048W+r_0126_fwd,-0.7760140668399478,0.8812720769768181
YCR048W+r_0126_rvs,-0.7760140668399478,0.8812720769768181
YCR048W+r_0127_1,-0.7663733943695723,0.8995210942905477
YNR019W+r_0127_2,-0.7665480059662079,0.8990952074489805
YCR048W+r_0128_fwd,-0.7663733943695723,0.8995210942905477
YCR048W+r_0128_rvs,-0.7663733943695723,0.8995210942905477
YCR048W+r_0129,-0.7663733943695723,0.8995210942905477
YCR048W+r_0130_fwd,-0.7663733943695723,0.8995210942905477
YCR048W+r_0130_rvs,-0.7743801682003049,0.8836101506956222
YCR048W+r_0131_fwd,-0.7735077946099933,0.8849846405164961
YCR048W+r_0131_rvs,-0.7743801682003049,0.8836101506956222
YCR048W+r_0132_1_fwd,-0.7743801682003049,0.8836101506956222
YCR048W+r_0132_1_rvs,-0.7743801682003049,0.8836101506956222
YNR019W+r_0132_2_fwd,-0.3729656873910142,0.6605387361909074
YNR019W+r_0132_2_rvs,-0.7130119680940475,0.8588919581288444
YCR048W+r_0133_fwd,-0.7233392596267129,0.8431357048465831
YCR048W+r_0133_rvs,-0.7743801682003049,0.8836101506956222
YCR048W+r_0134_fwd,-0.7683172008558924,0.8949784556770181
YCR048W+r_0134_rvs,-0.7761068214921184,0.8811485870255331
YCR048W+r_0135_fwd,-0.7752322053992255,0.8823524696772949
YCR048W+r_0135_rvs,-0.776307597840321,0.880884681302507
YJL091C+r_0137_fwd,-0.7743801682003049,0.8836101506956222
YNL141W+r_0138,-0.7743801682003049,0.8836101506956222
YDR441C+r_0139_1,-0.7743801682003049,0.8836101506956222
YML022W+r_0139_2,-0.7743801682003049,0.8836101506956222
YNL141W+r_0140,-0.7743801682003049,0.8836101506956222
YJR105W+r_0142,-0.7699698967286652,0.8914590645262896
YML035C+r_0143,-0.776344878436286,0.8808361907316029
YER043C+r_0144,-0.7743801682003049,0.8836101506956222
YOL052C+r_0145,-0.7663733943695723,0.8995210942905477
YNR058W+r_0146_fwd,-0.7683507681457927,0.8949038389916497
YNR058W+r_0146_rvs,-0.7683507681457927,0.8949038389916497
YJL005W+r_0147,-0.7782135815638341,0.8786110726106148
YDL166C+r_0148_1,-0.7683381046055541,0.8949319734864533
YDR226W+r_0148_2,-0.776344878436286,0.8808361907316029
YER170W+r_0149,-0.7702068077331025,0.8909803937851629
YER170W+r_0150_fwd,-0.7840056308765033,0.8742742716079541
YER170W+r_0150_rvs,-0.7663733943695723,0.8995210942905477
YLR359W+r_0151,-0.7743801682003049,0.8836101506956222
YLR359W+r_0152_fwd,-0.7743801682003049,0.8836101506956222
YLR359W+r_0152_rvs,-0.7743801682003049,0.8836101506956222
YNL220W+r_0153,-0.7663733943695723,0.8995210942905477
YKL001C+r_0154,-0.778407023009323,0.8784037506589459
YGR247W+r_0155,-0.7683507681457927,0.8949038389916497
YFL030W+r_0156,-0.7749306383541023,0.8827880314873735
YOR335C+r_0157,-0.7746405848884999,0.8832168642540289
YGR177C+r_0158_1,-0.7663733943695723,0.8995210942905477
YOR377W+r_0158_2,-0.7663733943695723,0.8995210942905477
YGR177C+r_0159_1,-0.7766179586647203,0.8804858872228462
YOR377W+r_0159_2,-0.7663733943695723,0.8995210942905477
YGR177C+r_0160_1,-0.8995953292195286,0.8300333887009488
YOR377W+r_0160_2,-0.903107997249344,0.8546182655839969
YGR177C+r_0161_1,-0.8860589078024304,0.7486078632317319
YOR377W+r_0161_2,-0.8967508006974813,0.8111680555551649
YGR177C+r_0162_1,-0.8673264854839426,0.6708012476731656
YOR377W+r_0162_2,-0.7731828890907918,0.8928544504887598
YMR303C+r_0163,-0.7762029100265392,0.8887743786774396
YDR368W+r_0164_1,-0.7731828890907918,0.8928544504887598
YHR104W+r_0164_2,-0.7731828890907918,0.8928544504887598
YGL256W+r_0165_1,-0.7762029100265392,0.8887743786774396
YMR083W+r_0165_2,-0.7731828890907918,0.8928544504887598
YBR145W+r_0166_1,-0.7731828890907918,0.8928544504887598
YDL168W+r_0166_2,-0.77303706228381,0.8930780988703363
YOL086C+r_0166_3,-0.7671534890362797,0.9041481387847873
YGL256W+r_0167_1,-0.7671534890362797,0.9041481387847873
YMR083W+r_0167_2,-0.7769832166164583,0.8878912647416162
YCR105W+r_0168_1,-0.7651761152600592,0.9087653940836853
YDR368W+r_0168_2,-0.7754206795552072,0.8897301870159837
YMR318C+r_0168_3,-0.7731828890907918,0.8928544504887598
YBR145W+r_0169_1,-0.7672434737208248,0.9039487533728725
YDL168W+r_0169_2,-0.7754206795552072,0.8897301870159837
YOL086C+r_0169_3,-0.6624379975143252,0.8222448300648612
YGL256W+r_0170_1,-0.6624379975143252,0.8222448300648612
YMR083W+r_0170_2,-0.7021764616630471,0.8518811206748692
YCR105W+r_0171_1,-0.8141190575192518,0.9463234890286591
YMR318C+r_0171_2,-0.6647553531996065,0.8381656003531147
YMR110C+r_0172_1,-0.6462512708044327,0.8280605047129315
YMR169C+r_0172_2,-0.6727151267684934,0.8236978922992185
YMR170C+r_0172_3,-0.7047381835204043,0.846861631615166
YPL061W+r_0173,-0.7581853227591188,0.8780589452153295
YOR374W+r_0174,-1.0124317633647388,1.1134585461464495
YER073W+r_0175_1,-1.006492347994772,1.1245528490305625
YOR374W+r_0175_2,-1.014473014927751,1.110585532127794
YOR374W+r_0176,-1.006492347994772,1.1245528490305625
YPL061W+r_0177,-1.0146242855573118,1.1103917572054556
YER073W+r_0178_1,-1.0124317633647388,1.1134585461464495
YOR374W+r_0178_2,-1.00661751172658,1.1242770685457772
YBR145W+r_0179_1,-1.778521176519434,2.2340899972257064
YDL168W+r_0179_2,-1.6936051535731267,2.0087855080364685
YOL086C+r_0179_3,-1.0745055020744945,1.1331701489782597
YGL256W+r_0180_1,-1.0150330864746249,1.109711856335768
YMR083W+r_0180_2,-1.0044249895340063,1.1293694897413749
YCR105W+r_0181_1,-1.039700925577411,1.1147679297431916
YMR318C+r_0181_2,-1.0448403290222157,1.1246242257734385
YBR145W+r_0182_1,-1.0414770115824667,1.1180849207667685
YDL168W+r_0182_2,-1.0416162673581224,1.1180848833477193
YOL086C+r_0182_3,-1.0441159894665424,1.1238806362457125
YGL256W+r_0183_1,-1.0447010732465603,1.1246242631924879
YMR083W+r_0183_2,-1.0294084466211728,1.1247748846212342
YCR105W+r_0184_1,-1.0414030618289674,1.1180849710605731
YMR318C+r_0184_2,-1.0445013942369912,1.1238803496296756
YMR169C+r_0185_1,-1.0444437383072904,1.1246245292683401
YMR170C+r_0185_2,-1.0414030618289674,1.1180849710605731
YBR145W+r_0186_1,-1.0445013942369912,1.1238803496296756
YDL168W+r_0186_2,-1.0448403290222157,1.1246242257734385
YOL086C+r_0186_3,-1.0423350320052989,1.1194388585162187
YGL256W+r_0187_1,-1.0443513575131107,1.1235552895907746
YMR083W+r_0187_2,-1.0416162673581224,1.1180848833477193
YDR481C+r_0188,-1.3510114678517782,0.9425978755240028
YIR029W+r_0189_fwd,-1.3513504026370027,0.9433417516677659
YIR029W+r_0189_rvs,-1.3481263409729096,0.9368024092420465
YIR027C+r_0190_fwd,-1.3510114678517782,0.9425978755240028
YIR027C+r_0190_rvs,-1.3513504026370027,0.9433417516677659
YBR208C+r_0191,-1.348845105620086,0.9381563844105457
YBR199W+r_0192_1,-1.3481263409729096,0.9368024092420465
YBR205W+r_0192_2,-1.3510114678517782,0.9425978755240028
YDR483W+r_0192_3,-1.3513504026370027,0.9433417516677659
YJL139C+r_0192_4,-1.3512140840707776,0.9430409733643912
YKR061W+r_0192_5,-1.3512140840707776,0.9430409733643912
YNL029C+r_0192_6,-1.3510114678517782,0.9425978755240028
YOR099W+r_0192_7,-1.3512140840707776,0.9430409733643912
YPL053C+r_0192_8,-1.3510114678517782,0.9425978755240028
YPR026W+r_0193_1,-1.3512140840707776,0.9430409733643912
YBR001C+r_0193_2,-1.3510114678517782,0.9425978755240028
YDR001C+r_0194,-1.3512140840707776,0.9430409733643912
YBR126C+r_0195_1,-1.3510114678517782,0.9425978755240028
YDR074W+r_0195_1,-1.3512140840707776,0.9430409733643912
YML100W+r_0195_1,-1.3510114678517782,0.9425978755240028
YBR126C+r_0195_2,-1.3512140840707776,0.9430409733643912
YDR074W+r_0195_2,-1.3110231417482616,0.9478717475873449
YMR261C+r_0195_2,-1.3208770359432442,0.9294404839227149
YBR299W+r_0198_1,-1.3208770359432442,0.9294404839227149
YGR287C+r_0198_2,-1.3109350631487933,0.9480870156357023
YGR292W+r_0198_3,-1.3208770359432442,0.9294404839227149
YIL172C+r_0198_4,-1.3128367274094692,0.9436382389970538
YJL216C+r_0198_5,-1.3186740713584926,0.9325886165646701
YJL221C+r_0198_6,-1.3205757356191687,0.9298379983219727
YDR242W+r_0199_1,-1.3205757356191687,0.9298379983219727
YMR293C+r_0199_2,-1.3205757356191687,0.9298379983219727
YOR374W+r_0201,-1.3109350631487933,0.9480870156357023
YDR354W+r_0202,-1.3111096747454287,0.9476611287941353
YER090W+r_0203,-1.3109350631487933,0.9480870156357023
YKL211C+r_0203,-1.3109350631487933,0.9480870156357023
YDR305C+r_0204_fwd,-1.3109350631487933,0.9480870156357023
YDR305C+r_0204_rvs,-1.3109350631487933,0.9480870156357023
YHR104W+r_0205,-1.3189418369795258,0.9321760720407768
YPL111W+r_0206,-1.3180694633892143,0.9335505618616508
YHR018C+r_0207_fwd,-1.3189418369795258,0.9321760720407768
YHR018C+r_0207_rvs,-1.3189418369795258,0.9321760720407768
YOL058W+r_0208_fwd,-1.3189418369795258,0.9321760720407768
YOL058W+r_0208_rvs,-0.9152796936180145,0.708347849473032
YDR341C+r_0209,-1.2822312879877356,0.9254250367731472
YHR091C+r_0210,-1.2450862876930755,0.8756278539348412
YGR124W+r_0211_1,-1.2439957482108783,0.8772528127478552
YPR145W+r_0211_2,-1.283889518945665,0.9215771036157618
YHR019C+r_0212,-1.291679139581891,0.907747234964277
YCR024C+r_0213,-1.2908045234889982,0.908951117616039
YJL130C+r_0214,-1.2918799159300935,0.907483329241251
YER052C+r_0215,-1.2899524862900773,0.9102087986343663
YLR027C+r_0216_fwd,-1.2799542819085366,0.9028439414417224
YLR027C+r_0216_rvs,-1.2899524862900773,0.9102087986343663
YKL106W+r_0217,-1.2899524862900773,0.9102087986343663
YLR027C+r_0218_fwd,-1.3072593226021045,0.9232137122801728
YLR027C+r_0218_rvs,-1.3145315655078862,0.9400249858714443
YDR158W+r_0219,-1.3209065472155108,0.9294021120767608
YLL018C+r_0220,-1.3111953934843434,0.926216766636108
YPL104W+r_0221,-1.3109350631487933,0.9480870156357023
YDR530C+r_0222,-1.3129124369250136,0.9434697603368044
YCL050C+r_0223,-1.3129124369250136,0.9434697603368044
YCL050C+r_0224,-1.3149587295968932,0.921164075609739
YER055C+r_0225,-1.312899773384775,0.943497894831608
Q0080+r_0226_1,-1.215954115191052,0.8541976979016437
Q0085+r_0226_1,-1.1880762928864883,0.8502584322785485
Q0130+r_0226_1,-1.206739698914733,0.836659151490341
YBL099W+r_0226_1,-1.2795641123062163,0.9243555711277455
YBR039W+r_0226_1,-1.3189418369795258,0.9321760720407768
YDL004W+r_0226_1,-1.2885032532285383,0.9091345456696167
YDR298C+r_0226_1,-1.2899524862900773,0.9102087986343663
YDR322C-A+r_0226_1,-1.2366453982127268,0.8936183505141796
YDR377W+r_0226_1,-1.2939793410990954,0.9050023985976899
YJR121W+r_0226_1,-1.273494293869457,0.9138228871838676
YKL016C+r_0226_1,-1.2905029564438748,0.9093866794261175
YLR295C+r_0226_1,-1.2902129029782725,0.9098155121927728
YML081C-A+r_0226_1,-1.2819457124593447,0.9261197422292917
YPL078C+r_0226_1,-1.2819457124593447,0.9261197422292917
YPL271W+r_0226_1,-1.2921902767544928,0.9070845351615902
Q0080+r_0226_2,-1.2819457067226825,0.9261197562791054
Q0085+r_0226_2,-1.4163649892665358,0.847387640988658
Q0130+r_0226_2,-1.419877984459875,0.8719720188759751
YBL099W+r_0226_2,-1.402828552817242,0.7659621384471152
YBR039W+r_0226_2,-1.4135203861040881,0.828522421687495
YDL004W+r_0226_2,-1.352757123760701,0.6485189381277865
YDR298C+r_0226_2,-1.2911496702442926,0.9009646439768206
YDR377W+r_0226_2,-1.294169844034247,0.8968843591316777
YJR121W+r_0226_2,-1.2911496985283824,0.9009646008364115
YKL016C+r_0226_2,-1.291149884021525,0.9009643179146188
YLR295C+r_0226_2,-1.2941696426041167,0.8968845961698828
YML081C-A+r_0226_2,-1.2911497579200606,0.9009645102493415
YPL078C+r_0226_2,-1.291149787718192,0.9009644647999387
YPL271W+r_0226_2,-1.2910039426170339,0.9011881410168577
YPR020W+r_0226_2,-1.2851203681209804,0.9122581809720833
Q0080+r_0226_3,-1.2851203653450782,0.9122581871372561
Q0085+r_0226_3,-1.2949500929252569,0.8960013130940852
Q0130+r_0226_3,-1.283142991568858,0.916875442436154
YBL099W+r_0226_3,-1.293387555864006,0.8978402353684525
YBR039W+r_0226_3,-1.2911497653995903,0.9009644988412286
YDL004W+r_0226_3,-1.2852103500296235,0.9120588017253414
YDR298C+r_0226_3,-1.293387555864006,0.8978402353684525
YDR322C-A+r_0226_3,-0.9411559995491771,0.6097507827596401
YDR377W+r_0226_3,-0.9411559995491771,0.6097507827596401
YJR121W+r_0226_3,-0.9808944636978991,0.6393870733696483
YKL016C+r_0226_3,-1.0928370595541037,0.7338294417234381
YLR295C+r_0226_3,-1.061827191068654,0.7034704467380694
YML081C-A+r_0226_3,-1.189239785017782,0.8126764294946165
YPL078C+r_0226_3,-0.9933597226509886,0.6361430067866624
YPL271W+r_0226_3,-1.0925822889923604,0.7113055291395185
YCL005W-A+r_0226_3,-1.0945038206461444,0.7085877459022772
YJL180C+r_0226_3,-1.0806666516056114,0.7019630555334635
YLR393W+r_0226_3,-1.0510024347686286,0.6951431806124103
YNL315C+r_0226_3,-1.0589831017016076,0.681175863709642
YOL077W-A+r_0226_3,-1.0510024347686286,0.6951431806124103
YCR024C-A+r_0227_1,-1.100423628546165,0.7127483506023033
YEL017C-A+r_0227_1,-1.1544183471910037,0.7799294122554089
YGL008C+r_0227_1,-1.152126167025216,0.7552683219760081
YCR024C-A+r_0227_2,-1.9602709870894806,1.9441958394650607
YEL017C-A+r_0227_2,-1.7162980116041426,1.5580497176745416
YPL036W+r_0227_2,-1.1060299599983374,0.6947079854481467
YER005W+r_0227_3,-0.6045610346169481,0.513863164587177
YBR110W+r_0228,-1.1876525453175981,0.8176685979962852
YGR286C+r_0229_fwd,-1.1558506219134714,0.7879193792303149
YGR286C+r_0229_rvs,-0.3958892183657316,0.5516546726922297
YDL141W+r_0230,-0.39682169136614404,0.5502978411890154
YNL280C+r_0231,-0.8745210751489313,0.5768724158311133
YMR015C+r_0233,-0.896072890749353,0.6009138195033582
YGL001C+r_0234,-0.9059333645276937,0.5859762775795669
YGL001C+r_0235,-0.8791214801219708,0.6061238600678003
YLR100W+r_0236,-0.8962450899906468,0.6009136206001751
YLR100W+r_0237,-0.6173245477580892,0.5337995865017463
YGR060W+r_0238,-0.6045835940194842,0.5335021139786923
YGR060W+r_0239,-0.6156227349356391,0.514450030848818
YGR060W+r_0240,-0.6137716258721412,0.5173065940401987
YGR060W+r_0241,-0.6158359404647942,0.5144499431359641
YLR056W+r_0242,-0.607638769056686,0.5286937834959947
YMR202W+r_0243,-0.6166043431926779,0.513512188151267
YGL012W+r_0244,-0.6135781844266528,0.517599480611882
YDL090C+r_0249,-0.6055714105959202,0.5335104242068073
YKL019W+r_0249,-0.6055714105959202,0.5335104242068073
YJL130C+r_0250,-0.6135781844266528,0.517599480611882
YJR109C+r_0250,-0.6135781844266528,0.517599480611882
YOR303W+r_0250,-0.6076126621589331,0.5287515341774986
YAR035W+r_0252_1,-0.6075487843721407,0.5288931689079095
YER024W+r_0252_2,-0.6158159748910681,0.5144752171391058
YML042W+r_0253,-0.6135781844266528,0.517599480611882
YML042W+r_0254,-0.607638769056686,0.5286937834959947
YGR088W+r_0255,-0.6157489996483615,0.5145603356453528
YDR256C+r_0256,-0.607638769056686,0.5286937834959947
YDR297W+r_0259,-0.6146269694164579,0.5160632876302291
YMR272C+r_0260,-0.6135781844266528,0.517599480611882
YDR297W+r_0261,-0.6055714105959202,0.5335104242068073
YMR272C+r_0262,-0.6055714105959202,0.5335104242068073
YHL003C+r_0263_1,-0.6055714105959202,0.5335104242068073
YMR298W+r_0263_1,-0.6055714105959202,0.5335104242068073
YMR298W+r_0263_2,-0.6055714105959202,0.5335104242068073
YKL008C+r_0263_2,-0.6095046944617489,0.52476987920396
YHL003C+r_0264_1,-0.6055714105959202,0.5335104242068073
