epoch,acc
0,57.77777781089147
1,75.44444402058919
2,82.66666680574417
3,87.88888884915247
4,89.11111089918349
5,86.33333328697417
6,86.3333331214057
7,85.88888843854268
8,82.4444442987442
9,77.22222258647282
10,75.77777769830492
11,73.22222259309557
12,69.66666645473904
13,67.5555557012558
14,66.55555615822475
15,64.44444441133075
16,67.33333335982428
17,65.22222235798836
18,61.777777721484505
19,64.77777792347803
20,67.66666670640309
21,65.77777763207753
22,64.44444457689922
23,62.22222228017118
24,62.88888901472092
25,62.77777792678939
26,62.222222321563294
27,63.11111119058397
28,65.66666687528293
29,63.66666687859429
30,65.11111127005682
31,61.44444429212146
32,61.8888887266318
33,60.88888889385594
34,59.6666662229432
35,59.777777848972214
36,61.44444391959243
37,61.333333080013595
38,61.88888876802392
39,61.77777780426873
40,61.66666675772932
41,64.99999985098839
42,64.11111060943868
43,63.99999997682042
44,65.5555552078618
45,63.9999993559387
46,63.66666663024161
47,66.33333303034306
48,63.55555537674162
49,68.77777733736568
50,67.99999939070807
51,69.22222185466025
52,67.88888888226614
53,67.77777829104
54,69.22222218579716
55,66.33333298895094
56,67.44444453054004
57,64.22222273217307
58,68.55555582377646
59,66.8888890908824
60,66.55555599265628
61,65.4444447822041
62,65.44444503055678
63,66.0000001390775
64,63.55555603901545
65,64.00000039074156
66,65.1111111872726
67,63.33333336644702
68,64.00000055631001
69,68.55555557542377
70,70.77777807911237
71,68.66666691170798
72,70.33333339624934
73,67.88888946175575
74,69.5555556151602
75,68.22222247719765
76,69.22222226858139
77,68.44444457027647
78,65.33333394262526
79,60.666666428248085
80,62.999999937083984
81,63.111110942231285
82,69.44444461001291
83,68.88888892200258
84,66.22222248050902
85,63.44444470273124
86,65.88888888557751
87,62.88888893193669
88,64.11111172702577
89,64.44444441133075
90,62.77777809235785
91,63.55555612179968
92,65.44444469941988
93,65.66666728920407
94,62.44444524248441
95,62.22222248713175
96,63.222222692436645
97,62.44444458021058
98,60.00000023179584
99,63.888889054457344
100,61.333333452542625
101,62.55555558535788
102,58.88888918691211
103,61.11111140085591
104,60.44444524579578
105,60.11111115415891
106,61.000000105963814
