criteria,pearson,p value,number,extra,rmse
4.040371058539975,0.4465782933560392,6.292603801501372e-14,274.4375,65.3125,14.153155362018026
4.091751587270773,0.46066797504669155,2.708908909219223e-13,267.0625,66.875,14.112222713339026
4.1366579776688885,0.43814851843773456,2.2397239832366919e-10,275.1875,66.8125,13.85115326097263
3.848319543782672,0.48738702713706694,5.744264749724847e-16,276.375,61.625,13.981526776553675
4.023885241138457,0.41647823514384463,1.022764171346922e-10,273.5625,66.875,13.85115326097263
3.888423665901248,0.47779296777766694,6.70792728536154e-15,278.5,59.875,13.85115326097263
3.8925716550634974,0.4447553399542464,2.1130024222356017e-12,275.3125,63.125,14.114565208532897
4.0971169162834284,0.47676084642453886,2.510590834533653e-14,278.75,66.1875,14.153155362018026
4.165915700208013,0.47159219913461553,1.1046663043483179e-13,272.0,68.1875,13.984805686111098
3.960719749632155,0.47997915778746264,2.8498186143249613e-16,279.125,63.25,14.152721364178772
4.02534451858846,0.446033959489355,3.9278109275463454e-11,266.1875,65.25,14.110549721541172
4.0554876824491854,0.4384624459847106,1.18071116224581e-12,268.1875,66.0625,13.85115326097263
4.154735177684449,0.45265524281139186,4.1742241631914846e-14,267.8125,67.375,13.85115326097263
3.930343734818032,0.46143697025255614,1.5753007792200281e-12,280.8125,62.4375,14.112222713339026
4.1659575632724275,0.4459534432344516,1.44949886047378e-09,273.9375,70.1875,14.146131621428767
3.9755858104069146,0.46389705740248066,5.055281521074638e-13,268.1875,64.5,13.931724152494125
4.139427504972632,0.444592342016372,1.0090657637322516e-11,275.8125,70.0625,14.10607515663319
4.0009474082047145,0.4386270658873192,2.7225556543526445e-10,266.875,64.375,13.85115326097263
4.1465957815841925,0.42160753569575793,7.949825491641598e-10,275.1875,66.875,14.153976168363195
4.028612576188971,0.43031927283286153,1.377048247235601e-11,273.0625,61.75,14.112222713339026
3.9438361472820938,0.4746705080204978,1.5116109801197421e-15,281.0625,62.5625,13.85115326097263
4.009900850703918,0.4334261554804892,4.1230996219502283e-10,277.125,67.1875,14.157205579876488
4.066834973566914,0.4346474939938837,2.7567831755686138e-11,268.5,66.875,13.85115326097263
3.9114539930100896,0.48532577349781086,4.703240433862307e-15,274.3125,65.0625,14.153155362018026
4.018441252803995,0.4792589322452718,4.758697292554165e-12,279.4375,64.5625,13.92940281865307
4.012860205764901,0.42997087642841175,1.8645493098250975e-10,276.125,66.625,14.155054443311109
3.9662972067143567,0.48314397557932015,1.5444830951640113e-15,280.375,66.125,14.110549721541172
3.936701250029584,0.4669167350750674,9.726589083931436e-14,275.5,61.375,14.110254774030077
4.03898984041032,0.41496116826602863,6.344219782706645e-12,264.6875,63.5625,14.15407900438126
4.085335071100433,0.4405913745506824,3.9182087253414843e-13,271.625,67.125,14.133087705132112
4.060872131767036,0.43070560850782275,8.182498079066004e-12,273.8125,67.0,13.851478380922474
4.072555305973593,0.4393504478414515,3.9693374273012134e-11,276.0,65.8125,14.156199989348666
4.077365985748104,0.4457944917315352,6.046678503300251e-13,279.875,66.0625,14.151882803887837
3.999413209831237,0.452176072092526,4.1499966749910946e-13,272.9375,65.375,13.699270905325092
4.018617670251611,0.4908018974270716,4.855574618953099e-16,274.1875,65.0625,14.143516793513632
3.9653130024090855,0.4398416292403573,5.945108338394588e-11,276.6875,64.9375,14.112222713339028
4.181006934411418,0.4504130210239496,1.1243169264014237e-13,275.25,71.1875,13.984805686111098
