error,corr,pvalue,number,RMSE
4.159750249141239,0.36709928937392233,2.1359501779355985e-08,278.6875,4.10319467407942
4.192579662860862,0.32542740438671175,3.081740285065673e-07,277.875,3.5011893415010493
4.159047577521492,0.4014068057939255,1.979971488370876e-07,275.9375,4.417870050219404
4.10943209665707,0.4403737396238784,2.1905493820752504e-12,282.5,4.990129926948558
4.251789587441605,0.3800266081159096,2.7437090541488313e-07,263.1875,4.868322016957439
4.093410869030435,0.3541993261413381,2.9944661883906094e-08,281.1875,4.204830524470378
4.0914162809350145,0.3780755896017929,6.156220840196008e-06,265.5,6.1184407871332285
4.135909529019538,0.39370082820903296,1.8086883002877308e-09,282.125,4.864016776403474
4.3605107893121495,0.3838967781832185,6.1542041664914e-08,277.875,6.007472657078641
3.943001402252703,0.37455737898553,5.114645631437125e-07,278.4375,4.975846984444756
4.116450795843329,0.4114143514312776,9.248875501353319e-08,268.875,9.222914525338606
4.109708527407576,0.3724004319726823,3.428476807105835e-05,273.9375,7.1532458565217265
4.084346893155859,0.3881104448054465,1.367114949850632e-09,271.9375,8.008524969402913
4.137174798542619,0.35199152330863775,0.014374191906569684,281.125,7.6388885606849914
4.196503790980528,0.3750751999278736,3.466617674270971e-08,275.1875,7.775705054504352
4.059389031112483,0.40117402152692744,1.3242493759200932e-08,283.5625,4.726767366349434
4.206840110929804,0.408480186751356,6.531514959162071e-09,268.5,6.317776288219301
4.035697767690184,0.35768095342898815,3.840718022353651e-09,273.875,4.497335147455953
4.305054370099602,0.35852624791473636,2.1319953802840356e-08,267.5625,4.894294181811984
4.266453604035952,0.3674469598001505,7.359827287812436e-09,275.0625,6.083986777782948
4.360179275386979,0.4182860182373453,4.305023543093249e-09,270.75,6.493998475229795
4.290639381073223,0.33673947671017534,2.2309786095664144e-06,281.25,4.994054341436937
4.04347730018625,0.36272997640329935,8.667686444960878e-08,286.4375,5.524005068628277
4.493056710330185,0.3629048439191565,1.1261577734237042e-08,278.25,4.727683644901573
4.375924605732833,0.3504953717033391,4.591629484393629e-08,269.4375,7.489791134015184
4.154914667811861,0.3523119517033862,3.781683245120067e-07,278.0,3.5257414195934484
4.099412419658239,0.3554447157430773,1.7672338577118743e-07,282.1875,5.013134979355178
4.291088317977461,0.3609721734512631,4.8094993997407576e-08,276.4375,4.733358704851094
4.249561288674844,0.39008891793452183,5.906070562217526e-09,275.5625,7.935007698840505
4.26952870754676,0.33635934455616256,3.023769609497337e-08,279.75,5.069881669914945
4.10430555042631,0.3576811413334019,9.251127926661323e-07,280.5625,4.686092584785314
4.122511029152351,0.38483608763852345,7.35737481191871e-07,275.375,4.387500540102215
4.167521165991854,0.3694241299738331,2.9112231513888838e-09,282.6875,3.914930367206892
4.046035034256665,0.38637806013890635,2.0113817335574227e-06,278.9375,4.322794155116105
4.157470036887769,0.3691452687921656,1.5082448594109364e-07,274.3125,4.297938603578687
4.169548667157746,0.40702455390698405,2.9240308371625396e-11,280.5,5.300825602372505
4.2667071494006334,0.4036947023321996,5.688646651034771e-10,277.375,4.113560086608981
4.3006354840170795,0.3435095955949682,3.0793873991895916e-06,282.3125,5.938851471160605
4.320453605676553,0.3742279420077475,3.4880656631798345e-09,276.8125,4.977551217808616
4.1394814166358,0.3793170371370232,7.454621622286194e-09,279.9375,4.535277770967311
4.1552742801553055,0.37635952493010905,1.4351935946667424e-07,276.5625,5.438236259960631
4.215473751715482,0.38448195904663446,2.1586977344572177e-10,278.375,5.9727903373230005
4.3629073762053165,0.37780275381482076,1.8100447282864385e-06,279.125,5.317791632386221
4.087639259817141,0.38229717081616,3.463460062829306e-08,279.875,5.643283821809223
4.182800224270339,0.39449192037305225,1.194641245877748e-07,278.25,5.6095981352785795
4.129358346330798,0.3905945710755387,5.98188286492944e-09,271.6875,4.582224909075985
4.374262158376423,0.3916109107058889,9.10839905750246e-10,279.375,6.274946830133974
4.276382819847663,0.3965690842065747,2.9788699989787604e-09,276.875,4.842235435313638
4.246561179985062,0.38799653286136276,2.065717414632735e-09,283.0625,4.72403519014118
3.9644139132748415,0.38769101582167714,3.3004205503817935e-08,272.9375,5.481896821122145
4.1072528562024715,0.3818155465874741,2.6515434504759257e-08,277.625,4.613695142189454
4.005129526468352,0.40830680114108003,2.2416295323855384e-09,273.0,5.642265587088769
4.163068625351903,0.36955845461031345,9.470905478735503e-09,279.0,6.096433955774952
4.065128639808661,0.4180485709446045,5.809353223822299e-09,278.25,6.700685195924842
4.384327173861579,0.3766157293030275,6.628006852393717e-07,269.3125,6.429140824861766
4.3205006986650485,0.3512129160814183,1.0813366783954837e-06,280.3125,4.568647943104565
4.379089141174491,0.36474050313905804,1.3063186728180215e-09,283.375,6.205071622195325
4.253195892338244,0.33574545916896076,4.1139299131580644e-05,272.5625,4.803863254908206
4.193703849566737,0.3135053487701227,3.7694566113107464e-05,275.125,4.870614398146936
4.293713583897752,0.3753598736572203,1.3502930969531092e-06,276.9375,7.66145448959444
4.048098694729772,0.3872261318390436,2.4096286002245783e-06,275.125,4.854063175837485
4.066993524982332,0.41227308430363035,1.573960008062997e-10,275.25,5.347846098639561
4.097643894449635,0.403533153365987,8.539990387263727e-10,274.3125,6.315161938804675
4.2884620671146925,0.396968706834786,7.519673581885688e-10,282.875,5.040278641401507
4.124377612178043,0.3516176040764797,5.1183465636161205e-08,264.375,6.000486480727549
4.145792138700286,0.3750151876814559,7.999468140164121e-10,278.375,5.876335401008747
4.208699351821921,0.37177985004087966,3.974821592553472e-06,276.0,5.358533189661303
4.282851556611303,0.3906654652481056,7.733032038094017e-10,278.8125,4.0251478708841
4.067230638726462,0.389238775630093,1.412841581823499e-09,280.4375,6.126932667564886
4.227166100522757,0.3876696672195316,2.554257531979655e-08,278.0625,5.899550228471928
3.931934439718075,0.39606086781216643,5.413462518374524e-06,278.875,5.22993150946764
4.325463947479296,0.322366483319256,0.00016275805967667272,279.0625,5.595834978713533
4.246406601109402,0.39910254812268736,7.136218803595936e-11,280.875,5.804621375219674
4.047250525211771,0.39911551074347146,6.48419420061666e-08,273.625,4.3491330519635385
4.185688736433584,0.37827723276930464,3.563896966493526e-09,281.25,4.54142671942124
4.121836320457667,0.3505988553527204,3.1654596953239525e-07,282.9375,6.611993958490605
4.34763857502472,0.3951521533084458,4.0032087898696866e-10,272.125,6.289566965002827
4.293951129203361,0.3872015999951662,1.819104896746288e-08,272.1875,6.02804583816501
4.077579988605978,0.4043608836298029,2.8729485481913315e-10,278.9375,4.504701018926637
4.057757565551028,0.37269576390271797,8.1685908085179e-09,279.625,5.399377022260504
4.01001017008348,0.3891053356585122,5.458998412911887e-08,273.1875,7.829249029700627
4.287400271767444,0.374681561023539,9.502405052259267e-08,279.0625,6.057828292003011
4.344172490876912,0.3400433973741498,5.504637732987579e-07,285.1875,4.105699599280196
4.0869847261900425,0.35583985923374295,3.912234312723908e-08,282.8125,6.839997797632469
4.150565751533895,0.41341001207555444,2.2706090145851715e-09,277.9375,4.71588483838267
4.193974708996387,0.40811441466958276,2.2405972637491523e-11,279.0625,6.237621086614322
4.267318569316762,0.3527438625323666,3.4355674672319536e-05,279.3125,5.323986505030987
4.281888188328171,0.3710920200277565,1.9396394366482238e-09,277.375,6.162835676194978
4.23385021307624,0.35742190585351974,4.2707209733893415e-07,276.875,4.83898372225196
4.160521153139658,0.41162242352427003,3.189990503209706e-10,275.875,7.035901960831046
4.122202255018199,0.3736403177082109,5.234604205594852e-09,271.5,4.467871764118118
4.4808633193619,0.3462506021566217,1.0420737234041475e-07,271.3125,8.234536734355089
4.277747973984942,0.3949094412428335,5.76992601206024e-11,282.9375,5.4304192816452765
4.123909109101547,0.374465895900323,1.053545148811788e-07,274.0,4.445127920356433
4.129745349458735,0.3982662495301391,7.512400539387881e-10,278.0,4.6865877596714345
4.043912392639323,0.3479204674790168,5.712441697329468e-07,280.375,4.781821440797772
4.110319500192078,0.3850057645424522,1.1786598661524939e-09,280.0,5.75238189771297
4.235585879195721,0.37411607138019515,3.9146951863052285e-07,280.1875,4.766156899534186
4.1506651227588955,0.37165958082355355,1.0866725525747165e-08,284.0625,4.91727842197705
4.1860689196225955,0.3626016910051802,3.249313448402198e-09,280.5625,6.326203170766949
4.063505452733373,0.34339676877711184,1.481850910063729e-07,276.6875,5.2667771187152255
4.2475436881033515,0.38105069328623326,6.784856724930454e-09,271.125,7.366280167227558
4.091693855532382,0.3904195042936069,5.006666677437325e-11,277.8125,7.711229845750189
4.253543337234742,0.39425437829803534,1.803529129222974e-10,274.5,7.019497995822439
4.182155819161594,0.36290726687123603,1.0878844604868357e-06,272.375,6.189332006896823
4.433767182595462,0.37008260904024987,2.2663200172651887e-08,274.625,5.7232514093863
4.304704311956145,0.36795905343382346,4.471604884881573e-09,277.125,4.663494091727154
4.2050349048989055,0.4094601475643857,1.477334116665858e-08,275.5625,8.838465850872204
4.253316429624748,0.37527897290675527,2.347053308918497e-08,275.875,5.367049252082111
4.253292882483978,0.3671573301160062,4.6083593204883383e-08,279.1875,4.66094304582783
4.237961338980484,0.3705901656073836,1.355813096350036e-07,274.25,5.902499740983696
4.149487061544258,0.39405635763600383,2.547551855668366e-09,282.5,4.128740805957304
4.35508045171597,0.37136968536190407,2.078863406512364e-09,280.8125,6.107359871883884
4.080942067177816,0.4082234193778694,1.6880349091143357e-11,281.6875,6.6283850641311926
4.4120271638615245,0.3593347082868388,5.008361376283787e-07,277.0,4.957138067306989
4.002718248388923,0.4168336145771583,1.5905485861261566e-11,276.9375,6.405972909875792
4.21396374589195,0.3586959422826373,5.32438809304697e-06,275.9375,5.112224896621115
4.14135729402547,0.34611511846975246,1.7268030518812953e-08,283.875,4.428945343089861
4.072153657427842,0.4018318894349798,1.5212219406428304e-09,274.8125,5.646789396929783
4.20097373034579,0.35391724769943994,4.428743216577483e-09,278.5,4.833726233098595
4.069696310270813,0.37713041737058467,5.056276774845139e-08,279.6875,4.951291164594089
4.1736460876693515,0.39967671407334704,1.6672723268336482e-09,270.5625,6.029452005454942
4.24529343880497,0.34970531984126546,3.512350134517701e-07,276.625,5.305301888449808
4.179018756001745,0.41724269140154113,5.2947834057812324e-11,280.3125,4.881894113440134
4.111033546335133,0.37978239089819216,8.622293572627727e-09,267.3125,4.9753454288496215
4.337898611940636,0.38588630270966673,4.3272046316012443e-10,276.8125,5.644418542935272
4.151773223484197,0.37482351540428654,9.88727954719591e-09,272.0625,6.058705531470571
4.201632119556028,0.3861665153113021,3.1062864543347285e-08,271.5,8.471691170954143
4.522920193228981,0.36547608586132835,1.5668031263225026e-07,272.5625,8.06719079442276
4.280363148964622,0.36182334993030035,1.3681156863986133e-07,279.375,5.494227993738849
4.22369001504752,0.3774278869622961,6.831687125780839e-06,269.8125,4.382106677062669
4.259576963296981,0.36692606067117567,1.7725619671159437e-07,273.75,7.7274583200251525
4.18313886008631,0.37773896274620533,1.5492230166843362e-09,282.75,6.1974505434793965
4.116492523311025,0.35769970899755005,9.341036623687203e-09,261.125,7.054972319692019
4.215222843909623,0.36384721844110135,8.199218972447485e-07,278.25,5.266373949792694
4.1480874798234515,0.35056011524034125,1.647033845804733e-06,275.0,4.84536050769885
4.266428077363843,0.4118578648464251,1.8196279377579622e-07,273.5625,6.871429122743263
4.167832418218809,0.38063510747134344,8.034011214128583e-10,276.875,4.621523121772283
4.1877285083614675,0.3512018209980322,8.297741255490193e-08,278.6875,6.245293026431374
4.162777611424537,0.3401827179993567,4.603741775168285e-07,278.3125,5.3592324714186725
4.342531240206833,0.3819663801677623,1.8907421277847106e-08,272.8125,8.796200464682588
4.186933710515261,0.42468301398734387,2.2357745887796993e-10,268.5,4.906278742891114
4.355344603481529,0.4148877813204288,2.829615379619142e-11,282.0,5.183958195295792
4.2105478248980965,0.3689360130412356,1.9437746743672935e-08,284.75,4.224830131640999
4.437054215994692,0.33737775482946203,4.77470555022269e-08,276.1875,10.004900055733001
4.039872696107208,0.4142955286146503,2.855758963235288e-11,284.0,5.541055453295215
4.127310779622109,0.34748327701704257,1.3948687316514892e-06,275.4375,4.818244683796559
4.177982563829689,0.37149811875863314,2.4716497981530663e-09,277.9375,6.671490712625152
4.306119186677158,0.35066788572008323,1.5957068947878665e-08,283.4375,5.954321037410859
4.276600898284609,0.37038151543305725,1.2433224401977008e-09,274.875,6.616152702316764
4.2493004396334,0.3675158591293972,4.133131126250959e-08,273.5,6.6655102371445825
4.218357240269553,0.36595665165611685,3.1703006272928486e-08,281.0,4.8996931497487175
4.051550333225423,0.39042894494921043,2.7883833940852046e-09,274.5,5.423045044170486
4.2373606117928215,0.3839859791727945,5.186704423265175e-06,276.9375,6.924752775270994
4.101347103702827,0.3517252006126713,1.1487197425654014e-07,281.8125,4.600076005648672
4.2260178281991845,0.3670051846610184,4.03767860845229e-07,268.6875,7.4081318445158
4.4423038280240075,0.36680298472277156,9.593645772569301e-08,277.125,5.551255184922546
4.2129096541208435,0.37401445378248266,3.951687073281253e-09,276.125,4.866606702702763
4.287146177692038,0.39156081774122126,2.967148529544377e-09,281.8125,5.776748710318356
4.280628495085342,0.36348183236133275,8.437215678227608e-08,275.875,5.078300346296526
4.2216010398348836,0.38239678765809537,1.1994300066552062e-09,274.125,5.036812424286206
4.502820330454331,0.3468309177701059,3.263024141021457e-08,272.9375,4.234209125191855
4.158730662956149,0.4301173219662356,2.327181111968801e-11,285.125,5.3908284464917
4.5389473665710796,0.3522469703860856,3.099127524763495e-05,277.1875,6.80343208195456
4.240085616482648,0.412213293245282,3.197528202528491e-09,275.4375,5.879191732964234
4.181280010602535,0.33779316383662833,8.472901270452007e-07,273.0625,4.344119528207744
4.154513365572484,0.3679068509983457,1.1280804625085371e-08,279.1875,4.298548048966677
4.095007373812756,0.40873535273221867,1.2279758093992236e-09,282.25,4.305616277780579
4.05550703551388,0.40906819855641974,3.803228979314735e-08,274.4375,5.802179790608685
4.234534202126238,0.33410582231355845,1.05863845219965e-05,282.0,5.044097488683331
3.9813125340369173,0.3773282930954863,8.821126025848958e-07,273.6875,5.008007844015913
4.142596829264174,0.38622158477807317,1.2865181410009203e-08,284.9375,5.166201132619611
4.219803143749606,0.34524649096771187,2.6600932604308953e-06,282.375,7.389070972301223
4.2607875623106075,0.4058156894635151,1.1281106354225755e-09,283.75,7.808203672418954
4.201427320307679,0.360556377675949,1.1487983146639633e-07,281.25,4.810715332426955
4.093390698598079,0.3707367906520083,1.3402850642225976e-06,275.25,5.183403875332338
4.203627836313782,0.3897178319604076,5.650798001146782e-09,275.1875,5.470805669182013
4.027539645483582,0.3826627416061277,1.4877550654058975e-06,275.4375,4.688998151188348
4.242045780514665,0.35612119057306696,1.7679727719487356e-05,276.5,5.028434788592627
4.240528031410447,0.3178934902582369,0.00017453143178512226,272.6875,5.917534353242138
4.1504994007674885,0.3904885144955367,5.4534564008611934e-09,282.0625,6.059015691472206
4.3030695582583025,0.32262298547422513,1.1651610339066184e-07,277.9375,5.761075141483667
4.218496597815366,0.36454519060901275,3.2509163109402344e-08,283.6875,6.5205667146325474
4.3425210160026255,0.3817788383659254,7.004617227208976e-07,279.4375,5.608254584455484
4.205281435562929,0.3731786340446185,4.399339538133528e-09,279.4375,4.894298446616945
4.09503068570569,0.3698954852323043,4.113490095257724e-09,273.25,5.884711730027435
4.2090185084489855,0.3867295400557725,1.0650658207965354e-07,276.625,4.662348458332135
4.15744898832916,0.3299119673087749,2.6333396205067705e-06,286.1875,6.173056505378096
4.240616925973302,0.36135844333183403,2.275695776380499e-07,278.3125,4.45936971099769
4.171790716741904,0.3340038820488855,4.416365285719569e-05,264.6875,5.445585724843283
4.1735034978467125,0.3946339198935726,6.3505941883579e-08,272.75,8.633358118685823
4.430965133826453,0.3699336046235286,3.709743289588412e-09,273.3125,6.996282962652117
4.142445892637708,0.41470326265776636,1.35176047985533e-10,281.9375,5.972596704344663
3.9139328001042184,0.41608661337727043,5.896274150356004e-08,275.5625,5.546366270787441
4.318547485767741,0.35266820865380394,1.646761603462469e-06,281.9375,5.106135075073872
4.101969196895476,0.3779121720203906,1.1430777080442472e-06,280.375,5.287400289608939
4.3243145367911815,0.4031302831039128,2.0014515889054638e-10,278.0625,5.62252793644876
4.075552462545775,0.3933346590277575,1.1726128712076662e-07,275.375,5.355579668032966
4.074616663659802,0.38658071820882306,1.1358233122868991e-08,274.5625,4.434307898581474
4.039773438319343,0.4070579286498248,3.396494814472313e-10,276.8125,6.308242194130031
4.080018936540751,0.3781169803452832,5.172045849468176e-10,275.25,4.173698127299433
4.226323509131703,0.3618952448727248,2.7121258270826802e-08,275.125,5.651135536600179
4.175232425091139,0.4044044852995706,8.667806394205861e-10,280.875,4.807812814997799
4.132601125251433,0.40107609285377355,6.930834510184383e-10,277.6875,6.282150259845171
4.324264216881205,0.3383387965193971,3.993769094456237e-05,276.75,5.407151619107458
4.228084257382272,0.39772373494563507,7.13758972866156e-10,276.5625,5.15750390047349
4.033634757220633,0.3956099457594807,4.864410941968417e-07,272.5,5.794441426068331
4.382599858718656,0.39042680701976135,1.739062529398564e-08,274.8125,6.818545543573469
4.2044025171295605,0.41365011265858864,1.433972440873401e-09,269.9375,7.802108376818811
4.240121209899232,0.334460529118069,3.07241346494625e-05,284.25,6.23426130874623
4.088217349677998,0.371476253740429,6.83055776495767e-08,275.375,5.916489249084171
4.424536018105229,0.35209618938799797,2.6012429088088958e-08,279.9375,4.6454085767202
4.132390794714506,0.3414253919280188,9.316047571967545e-08,276.625,5.25760540162854
4.174632406632689,0.36219362952450457,1.5391821200695115e-08,271.4375,5.140492941280284
3.98473077002897,0.38578148705406967,4.357095758465961e-10,273.25,4.260311501210697
4.278093635245223,0.32914033621452893,6.697098968032476e-06,276.6875,6.389287723020734
4.087365686613982,0.4039980676413088,3.729580705539541e-09,277.625,5.3384908809243194
4.044547609421819,0.4262696825385461,4.3822087864746623e-10,275.4375,5.037480769045686
4.160588490315727,0.34450774259033073,6.703326416910863e-07,277.8125,5.357398465465277
4.297787871559082,0.3558267248784484,1.2253443976110365e-05,273.1875,6.931971561154112
4.1347051834670205,0.39150230506688605,2.7772669007736295e-11,281.6875,6.835108696038246
4.141833427405537,0.40697800631150105,1.2810958028832528e-09,274.25,5.704151202772369
4.112011826806443,0.3751566602699019,1.0074791668115507e-07,274.5,6.662278566882547
4.191891637510953,0.3835160413524258,4.4375621259137536e-08,281.625,4.202606805256088
4.2378377556958,0.3694766721762754,2.0607192480280958e-08,271.0625,6.367330900806978
4.335039403143744,0.33529764892427033,9.597286144484114e-06,281.9375,4.0142573403122315
4.282658905500792,0.3530638914889922,8.954090120328838e-07,276.9375,5.63015939789682
4.007206552135743,0.3983956263115077,5.4118186216228356e-05,278.0,7.222008329512078
4.294227866709597,0.3812559427558654,2.817689727896556e-07,271.9375,7.077680869120508
4.107000133419544,0.3645989551091557,3.815319283058856e-10,279.8125,5.228081715054057
4.2288801027926315,0.3997802907301292,6.08505025526932e-10,278.6875,4.609753549230096
4.342841102660958,0.35990856642986097,4.321533902360464e-08,276.5,4.6419904013569
4.1493151865676525,0.39533963336256606,2.584525582823663e-09,276.375,4.108160012892034
3.987992855226552,0.3975935415202336,2.2011624253348305e-10,279.0625,3.432846451714582
4.251391662909882,0.3338752768896421,4.4603293876028296e-05,277.1875,4.992923191323126
4.2616599468661756,0.38849610915800475,6.268011088972518e-07,277.875,5.273437306689582
4.118982777405494,0.35199100147392315,6.665798264400496e-08,278.9375,5.348734503290545
4.188270292152481,0.3090124200223941,0.00024174539414544615,270.5625,4.819324933661871
4.252066189721901,0.3705410072831462,4.581002805400514e-06,277.375,6.526269073066416
4.2004195003012885,0.34781792331339506,2.345580380486672e-08,272.875,4.817485205495901
4.165378122821979,0.41363447922293917,6.560636647142225e-10,279.9375,6.830143591905292
4.287689492488225,0.363000070131956,6.009240725109362e-07,280.8125,4.991453235204229
4.295427773846841,0.35953968332885905,8.363747066518158e-09,280.5625,5.8845352865504825
4.125881577813208,0.3472651519816165,1.1622115026108207e-06,279.875,5.219864891390669
4.0683367774763735,0.401925080471032,3.421038541432096e-09,274.4375,7.583294129397798
3.881252230640897,0.4100387602306196,2.293607962280377e-09,282.0,3.8439526127513584
4.176974753112689,0.34501269029439335,4.426926511705113e-06,279.0625,7.02547801878675
4.03213983115918,0.3938473455221031,2.8422634942470212e-09,273.9375,9.51426156078433
4.3285408130790906,0.369419921610221,1.7702396019475652e-06,274.0625,5.236813549029945
4.351033308916284,0.3225606783568313,1.625645201779129e-07,277.625,5.926809967905746
4.236752591113444,0.3865616602112671,1.6586979239555137e-08,279.0625,8.278350900263852
4.0172601146198845,0.4014973048029844,1.952827655047706e-10,278.5625,4.787426369054792
4.231817753148116,0.38666527259199174,2.8613170264419996e-09,279.0,5.683702664283256
4.321300629680699,0.3701774355252143,3.4144638051680047e-06,267.375,4.082663500242287
4.1138091729380095,0.41583027394150857,7.052557524387849e-10,277.6875,4.189810267054167
4.285712111281947,0.3404919429989564,2.3249805120096064e-06,281.5625,6.330864361558657
4.0005419713121135,0.42048700993941146,4.77395986705858e-10,274.125,7.427253140480444
4.27627889960627,0.33525903389301265,3.5384141620787496e-07,278.9375,4.529377416575513
4.15261825425012,0.37707881336165905,3.5535459336476095e-09,284.4375,5.628362432867874
4.420362262781838,0.37864144404688754,6.536009841363123e-07,274.8125,7.921781945090736
4.131106389422214,0.4414933467471112,8.51742734389673e-12,271.375,4.545601342275374
3.9598376276874725,0.44468402140972785,5.3753140720858124e-11,278.0625,6.1895002198085045
4.228910549004819,0.35123767276225226,3.0926528586253864e-06,284.0625,6.361860355882646
4.318485151811125,0.3563957763875073,2.7392928761666807e-07,275.875,5.2704067384764235
4.210591899327418,0.3597188186751622,2.6788395137124964e-07,281.6875,7.874876143159479
4.217601429599588,0.36132307021645815,1.5580905893618752e-08,275.1875,4.77208469136993
4.38538585726102,0.3787774187525684,2.2723467976022573e-08,283.375,6.766767350757805
4.189791063180409,0.38157138522046463,2.253010046536729e-08,274.625,3.503910547465198
4.323644478832231,0.404842871210774,3.142318991953689e-10,277.5,5.627871608875319
4.177249025817978,0.37080829108157615,3.781934330757906e-07,271.8125,6.346701194493138
4.215114905080906,0.4009104936584597,1.0394411419349935e-10,282.25,6.442976701261675
4.358059020287294,0.38625971090034095,5.6411035753383435e-09,283.0625,6.284320266918419
4.212048540590436,0.3353429331921744,2.6360910935882367e-06,278.25,4.493433877315903
4.340003027990568,0.3539465894426598,2.795847406191567e-07,278.5,5.14296128444035
4.063374041584817,0.34526986726986214,1.427031445441506e-06,282.625,7.709582067259204
4.083161267131873,0.372794274641017,1.725488590911918e-08,284.875,4.711097205046132
4.047804830677838,0.3938846051584306,0.0001252017068947342,278.1875,3.877707136198132
4.18410868356887,0.39419753205377667,6.796020778844534e-10,273.875,6.896189547105058
4.333293337001809,0.38809398471445544,9.287692621004333e-10,273.8125,4.879067280924859
4.008298524358598,0.36550488529795444,3.545289998301881e-08,278.0,7.28212381824633
4.312142914847993,0.3695063934824844,3.215486438490744e-07,283.1875,4.186777662313763
4.150781964619192,0.3876605237126246,4.0041730780799884e-10,275.0625,7.245898388334043
4.044318369935267,0.38861430680464215,2.66333979413215e-10,282.5,3.815549626009815
4.118675759594201,0.410789919990363,1.218940795668454e-10,277.9375,5.74235858134629
4.061466233014499,0.40119236968606603,1.2433747129593924e-09,282.9375,7.093158810799039
4.172955390851646,0.399388522393932,5.253197194285478e-09,279.75,6.9657799666345745
4.0476186654898205,0.31872918806794076,0.00017428243322745862,274.125,3.794776262957119
4.281663243889461,0.3578603980182482,1.6391795074085243e-08,278.5,4.831607635738658
4.123482864166861,0.4120831934520905,4.5447265463999604e-11,270.5,6.272952986398131
4.312017331717634,0.36446064153788676,6.706481001972058e-07,279.1875,7.041590293518319
4.452509545200117,0.3652638912909638,4.67587348298668e-09,282.3125,5.333446475436716
4.28505981620685,0.3632370324058545,1.55073886437999e-08,274.75,5.887499002761282
4.223966473347902,0.39810021882707514,8.152212748174799e-10,274.5,7.585985726404919
4.215170313976584,0.4026079263941305,7.552823377083622e-08,277.6875,6.3806758359005435
4.063285461179426,0.3873588640278118,2.0181779304693008e-09,286.6875,5.01010399418527
4.2096411507714455,0.3680021181790864,6.971131244280002e-10,285.0,9.905933395954419
4.247095038434771,0.3474537172841602,7.165858106330242e-07,272.625,5.817076053846373
4.3662197748490135,0.38368871547959804,6.204324269836973e-08,267.5625,5.690344709815726
4.301827763507492,0.3786668239903885,1.623119920322215e-07,273.8125,4.757920491909644
4.148437241140935,0.38060981267490523,3.699338662018201e-09,275.375,4.266921854505487
3.956538569808334,0.4062588637849798,3.776214942350651e-09,272.0,6.150353358887004
4.403055192068426,0.35061864501317025,7.033119426958215e-06,276.875,4.433327714584234
4.262290592770096,0.3558970039429317,7.595266054557706e-07,274.375,5.2936545306331535
4.027004685492219,0.40670310546063243,2.463542796757738e-09,273.3125,7.895202511829986
4.385204423543987,0.4042401689290181,1.0551844731766243e-09,274.9375,5.687388564093269
4.228888670753488,0.36975173570996395,1.1302309406704846e-07,272.125,7.6211869232280165
4.219556650556814,0.3718374155650588,2.101524957942228e-08,277.6875,4.24061298047091
4.07047614698863,0.3089028406915654,0.00013637053211281068,273.9375,5.571289405461181
4.119775572738701,0.38687920436270523,4.6851014616736835e-09,267.375,3.357601480863777
4.330910248700537,0.35893211310959555,7.457641689465692e-07,267.3125,4.803505256249925
4.077917666960492,0.3870965654151233,1.7672663731419637e-08,276.3125,4.590947504185569
