epoch,d_loss
0,0.6866839809550179
1,0.6190330278542306
2,0.5239624604582787
3,0.4422106221318245
4,0.421663333558374
5,0.4299018532037735
6,0.47387029975652695
7,0.5489428755309846
8,0.5679153311583731
9,0.6372358136706882
10,0.6641178727149963
11,0.6573052356640497
12,0.6937836797700988
13,0.6882221475243568
14,0.7640815840827094
15,0.7523328595691257
16,0.7589085102081299
17,0.7630043791400062
18,0.7354825983444849
19,0.7353796851303842
20,0.7044572424557474
21,0.708203986287117
22,0.7004876716269387
23,0.7112317648198869
24,0.7028572112321854
25,0.6998240368233787
26,0.7055310623513328
27,0.7026755760113398
28,0.6954238994254006
29,0.7018104907539156
30,0.6944237550099691
31,0.6889844718906615
32,0.6897727813985612
33,0.6900491267442703
34,0.6850208888451258
35,0.6792489439249039
36,0.6850345946020551
37,0.6850594331820806
38,0.6833774828248553
39,0.6859364393684599
40,0.6836132837666405
41,0.6851996216509078
42,0.6855391048722796
43,0.6879745970169703
44,0.6797107540898852
45,0.6951616522338655
46,0.6903714338938395
47,0.709739562537935
48,0.705982494685385
49,0.7137106127209134
50,0.7156409488783942
51,0.7100124773052003
52,0.7099719180001153
53,0.7129089153475232
54,0.7015712708234787
55,0.7022851771778531
56,0.7060283803277545
57,0.6989937457773421
58,0.70220671263006
59,0.7029285414351357
60,0.6993648575411903
61,0.6999117748604881
62,0.6997986286878586
63,0.6977278408077028
64,0.696961424416966
65,0.6976879272196028
66,0.6922140518824259
67,0.6913282937473721
68,0.7013758917649587
69,0.6936807798014747
70,0.6992097563213773
71,0.6967894815736346
72,0.6966971473561393
73,0.6926102853483624
74,0.6929233951701058
75,0.6987089001470141
76,0.6979282879167132
77,0.7005394200483958
78,0.6987657397985458
79,0.698906421661377
80,0.7026642776197858
81,0.702844563457701
82,0.6983571979734633
83,0.6998134189181857
84,0.6960909085141288
85,0.703673897518052
86,0.7008200453387367
87,0.697589764992396
88,0.6953140017059114
89,0.6945617198944092
90,0.6993822637531493
91,0.6995340784390768
92,0.6985025256872177
93,0.6891342914766736
94,0.6976240326960882
95,0.6911984334389368
96,0.6956635581122504
97,0.6930669148763021
98,0.691471752193239
99,0.6919618530405892
100,0.6934615853759978
101,0.6980522871017456
102,0.6966637919346491
103,0.695455993215243
104,0.6904535277022256
105,0.6886414637168249
106,0.6862796429130766
107,0.7013815227482054
108,0.695670548412535
109,0.6905731045537524
110,0.6949239952696694
111,0.6976898726489809
112,0.6921989719072977
113,0.6873812658919228
114,0.690246065457662
115,0.6922388457589679
116,0.6949926283624437
117,0.6911948141124513
118,0.6971372548076842
119,0.6911554849810071
120,0.6976070635848575
121,0.7006530000103844
122,0.6987888779905107
123,0.702450359861056
124,0.6988264736202028
125,0.6985110706753201
126,0.701490173737208
127,0.6970063580407037
128,0.6947793182399538
129,0.6928606861167483
130,0.693941796819369
131,0.6925246566534042
132,0.6903257303767734
133,0.6970725539657805
134,0.6975957900285721
135,0.6945845733086268
136,0.698254817061954
137,0.6947088920407825
138,0.695342222849528
139,0.7008007880714204
140,0.6981122112936444
141,0.6955564750565423
142,0.695055118865437
143,0.6969742675622305
144,0.6937485734621683
145,0.6940523750252194
146,0.6996766030788422
147,0.6923272560040156
148,0.6951702137788137
149,0.6953909877273772
150,0.6924803008635839
151,0.6949311064349281
152,0.6929186135530472
153,0.6934459822045432
154,0.6915623131725523
155,0.694621033138699
156,0.6952185481786728
157,0.6926579425732294
158,0.6909910870922936
159,0.6928839766316943
160,0.6898787303103341
161,0.6896894839074876
162,0.6967161777946684
163,0.6946138822370105
164,0.6941729535659155
165,0.6992603921227984
166,0.6905191093683243
167,0.6923979388342963
168,0.6963084257311292
169,0.6935730990436342
170,0.6931742793983884
171,0.6930001146263547
172,0.6951092994875379
173,0.6943564530875947
174,0.6963837858703401
175,0.6954811215400696
176,0.6906928105486764
177,0.6925478014681075
178,0.6924048529730903
179,0.697065735856692
180,0.6955963919560114
181,0.6944143325090408
182,0.6916432595915265
183,0.6881369666920768
184,0.691639127002822
185,0.6930723653899299
186,0.6953809029526181
187,0.6940326011843152
188,0.6949047926399443
189,0.6946725530756844
190,0.6928540335761176
191,0.6933037704891629
192,0.6923181033796735
193,0.6982744452026155
194,0.6957254972722795
195,0.6928809500402875
196,0.6931468529833688
197,0.6932852466901144
198,0.689291849732399
199,0.6942747020059161
200,0.6952914380364947
201,0.6941203590896394
202,0.6939281291431851
203,0.6960930857393477
204,0.6918717291620042
205,0.691630956199434
206,0.6961813122034073
207,0.6961330009831322
208,0.6924109160900116
209,0.6959338602092531
210,0.6950364907582601
211,0.6929981145593855
212,0.6919800026549233
213,0.6924004852771759
214,0.6949020243353314
215,0.69172712498241
216,0.691293231315083
217,0.690695689784156
218,0.6928430017497804
219,0.6954341431458791
220,0.6956012182765536
221,0.6958063145478567
222,0.6969647026724286
223,0.6921163499355316
224,0.6948578026559618
225,0.6955146176947488
226,0.6892710311545266
227,0.6917902032534281
228,0.6951589932044347
229,0.6904770649141736
230,0.6914066556427214
231,0.6881286402543386
232,0.6920616742637422
233,0.6958352741267946
234,0.6923020117812686
235,0.6965523842308257
236,0.6907162815332413
237,0.6946169684330622
238,0.6934187130795585
239,0.696297264761395
240,0.6916903803745905
241,0.6893853859768974
242,0.6932169165876176
243,0.6898670676681731
244,0.6905340022510953
245,0.686490621831682
246,0.6882412218385272
247,0.6926791254017088
248,0.6959555960363812
249,0.695996031165123
250,0.6917636725637648
251,0.6926722195413377
252,0.6906267586681578
253,0.6896843744648827
254,0.6914241628514396
255,0.6916844662692812
256,0.6948521021339629
257,0.6950089699692197
258,0.6912175317605337
259,0.6898048768440882
260,0.6884060270256467
261,0.6884072141514884
262,0.6889291322893567
263,0.6879169858164258
264,0.6984857337342368
265,0.6891504575808843
266,0.6949421531624265
267,0.688856903049681
268,0.6886553118626276
269,0.6918709956937366
270,0.6927321619457669
271,0.6934528979990218
272,0.6980241156286664
273,0.6930994606680341
274,0.6965683764881558
275,0.6927794085608588
276,0.6922943194707235
277,0.6893126749330096
278,0.6922956572638618
279,0.6894140856133567
280,0.6936201039287779
281,0.6955955674250921
282,0.6934481693638695
283,0.6957381400797102
284,0.6942453930775324
