error,corr,pvalue,number,error_num,RMSE
2.8781588495694397,0.2995460264302616,8.229116472573242e-06,214.0,18.0,0.0
2.790767282928563,0.27265731561865153,5.746949936153614e-05,212.0,16.0,0.0
2.828549978640192,0.2807988601511749,2.9449905268874754e-05,215.0,17.0,0.0
2.821423133282783,0.28036175710594313,2.906080474956072e-05,216.0,21.0,0.0
2.9985221605691477,0.2267900697915912,0.0008088045146993129,215.0,25.0,0.0
2.893520738647789,0.2715778260084305,5.6856816380813895e-05,214.0,27.0,0.0
2.933537493672597,0.23974266775651676,0.0004290065698553452,212.0,23.0,0.0
2.8182321684203724,0.2865037493133711,2.3797320026134986e-05,211.0,19.0,0.0
2.748454772373221,0.29072548498538403,1.6213215056368728e-05,213.0,18.0,0.0
2.734913758459655,0.32645210000968605,1.1133182735334564e-06,213.0,15.0,0.0
2.9502102238467405,0.28330324035555243,2.7089741752134494e-05,213.0,21.0,0.0
2.7427653519260784,0.3127688101372312,4.012519993091553e-06,209.0,22.0,0.0
2.7483878260107812,0.2622264931806704,0.00011185392737334222,212.0,17.0,0.0
2.6533683912051083,0.39233212713062005,2.997257494734413e-09,213.0,19.0,0.0
2.8683364460826586,0.32281871090825665,1.3250558552310575e-06,215.0,21.0,0.0
2.900907921178828,0.2208601314472359,0.001145001740410938,214.0,23.0,0.0
2.6645319460896535,0.30537117678283704,4.597852196701427e-06,217.0,16.0,0.0
2.8120638577349935,0.2939043543205041,1.3583914545736457e-05,212.0,19.0,0.0
2.896828264421447,0.3232129460936663,1.2125114258598012e-06,216.0,24.0,0.0
2.7896274480014194,0.3195076861655601,1.1637051648619431e-06,222.0,19.0,0.0
2.8012968729267262,0.2938627922412414,1.3623860017309094e-05,212.0,20.0,0.0
2.6576430864293936,0.31671762190139596,2.3917846891723546e-06,213.0,20.0,0.0
2.783808420789259,0.3021263452604086,5.8640112995799276e-06,217.0,24.0,0.0
2.802148362315418,0.2685200843679684,6.161690589818009e-05,217.0,19.0,0.0
2.9321568802462945,0.25450334150758197,0.00019326689413861652,210.0,21.0,0.0
2.8631669092527816,0.3158950952691444,2.284009224720157e-06,215.0,22.0,0.0
2.9182820537501306,0.3026755852842809,8.84579794481301e-06,208.0,22.0,0.0
2.819499628186746,0.2550100461701615,0.00016839813193184836,213.0,19.0,0.0
2.8500815688710412,0.2534751801232363,0.0001848828499480194,213.0,18.0,0.0
2.837707858937791,0.24480668453717788,0.0002901451510729622,215.0,20.0,0.0
2.8532643023210644,0.3111506279787701,3.6599139812042405e-06,213.0,18.0,0.0
2.7959064823946274,0.2908375705220237,1.5357576088539284e-05,214.0,15.0,0.0
2.758021515082082,0.2991713375230736,8.456564321547142e-06,214.0,22.0,0.0
2.872921246225799,0.27077702030483264,5.991245915969142e-05,214.0,21.0,0.0
2.8084666839175365,0.29567034615796806,9.89541806687618e-06,216.0,19.0,0.0
2.8128486323092776,0.25441003107919835,0.0001569962049941319,216.0,20.0,0.0
2.7887323128235466,0.2736207861489181,4.579471909333722e-05,216.0,24.0,0.0
2.7516735420536573,0.3288660233740325,1.2347723533614222e-06,208.0,18.0,0.0
3.0369847202079487,0.2693967401974553,5.590122629112324e-05,218.0,27.0,0.0
2.9642423678964445,0.24942285385387528,0.00024414211860953456,212.0,22.0,0.0
2.744009677042318,0.27311701740443556,5.577219031813408e-05,212.0,24.0,0.0
2.808321432023208,0.2840302118532531,2.6943351751067526e-05,212.0,20.0,0.0
2.972869898352085,0.27640837417462827,4.1317393245448037e-05,214.0,30.0,0.0
2.857676753361149,0.31907157654420154,1.5072119830687506e-06,218.0,18.0,0.0
2.9078981777259423,0.30169649110096836,6.6897760295490705e-06,215.0,27.0,0.0
2.875697646246337,0.30150039694283554,6.143673281814993e-06,217.0,25.0,0.0
2.804441229862084,0.2607944906315295,0.0001223024263386422,212.0,20.0,0.0
2.929919067298781,0.2507049810262811,0.00022619392664830696,212.0,22.0,0.0
2.855687063233166,0.29997700591458976,9.246738784648962e-06,211.0,19.0,0.0
2.8205398671661652,0.24888175819154035,0.00024365910792992665,213.0,21.0,0.0
2.8625314347321753,0.2942211548252662,1.2667488244626465e-05,213.0,22.0,0.0
2.9359406973501048,0.25781179156465195,0.000170211786947362,208.0,20.0,0.0
