error,corr,pvalue,number,error_num,RMSE
2.6517775616525734,0.3506592259490435,1.3800415047866685e-07,214.0,17.0,0.0
2.5790294781092986,0.3506195475763946,1.8164431670875785e-07,210.0,18.0,0.0
2.7553324336038654,0.3505728428053775,1.488033349007883e-07,213.0,20.0,0.0
2.609059717519025,0.350566062924988,1.5933571278536877e-07,212.0,13.0,0.0
2.686698841618313,0.3504924566625363,1.7159984130385404e-07,211.0,19.0,0.0
2.71208770019205,0.3504797077297145,1.5001374974216185e-07,213.0,17.0,0.0
2.669961445724625,0.3503604948328659,1.5157688085158201e-07,213.0,17.0,0.0
2.7051476101246505,0.3502980062509375,1.4242907188813345e-07,214.0,21.0,0.0
2.641988129014349,0.3502571904658407,1.3358704386166728e-07,215.0,15.0,0.0
2.845723016423092,0.3502435132592671,1.249999777824264e-07,216.0,21.0,0.0
2.6602035555493453,0.350174371814361,1.648291940790815e-07,212.0,14.0,0.0
2.69661373694132,0.3501448960370934,1.3490895041108297e-07,215.0,17.0,0.0
2.6871660843361687,0.3501429631272699,1.1016745313199343e-07,218.0,15.0,0.0
2.729683270686256,0.3500890794941138,2.17634036690722e-07,208.0,19.0,0.0
2.7135285133767693,0.3499317235015175,2.205586734354575e-07,208.0,18.0,0.0
2.6411759507142545,0.3499111453123642,1.6862261334849094e-07,212.0,15.0,0.0
2.742562376523322,0.3498901205052042,1.379548638684081e-07,215.0,18.0,0.0
2.653335845352326,0.3497198676616195,1.400269828366317e-07,215.0,15.0,0.0
2.627809266586684,0.3495925027046838,1.733268313177036e-07,212.0,20.0,0.0
2.747745708489377,0.3495596508754403,2.127806902333408e-07,209.0,18.0,0.0
2.779188710116616,0.3495016611295681,1.3343134864650773e-07,216.0,18.0,0.0
2.796958929006713,0.349444565191142,1.434410302568961e-07,215.0,19.0,0.0
2.734610430550554,0.3494433577241662,1.4345617875839386e-07,215.0,19.0,0.0
2.580817081785299,0.3494183162375382,2.303653676188143e-07,208.0,14.0,0.0
2.853334315163776,0.349410517061104,1.6460426980088813e-07,213.0,22.0,0.0
2.812190920199632,0.349380875559814,1.5428446968143532e-07,214.0,22.0,0.0
2.6899021163034043,0.3493698552978379,1.5443252779468985e-07,214.0,18.0,0.0
2.5798762207681323,0.3492146656204778,1.7906827189970927e-07,212.0,16.0,0.0
2.769403040752949,0.3491653582707513,1.2014910369745905e-07,218.0,20.0,0.0
2.7533903877813275,0.3491434703184681,1.927015719436608e-07,211.0,17.0,0.0
2.726663174323777,0.3489969973251606,1.706048452270199e-07,213.0,16.0,0.0
2.6278941323164795,0.3489181819264339,1.4044387517864526e-07,216.0,19.0,0.0
2.778654854046089,0.3488984699511015,2.2508166835231575e-07,209.0,16.0,0.0
2.761396797347448,0.3488791431286815,9.424170362542182e-08,222.0,27.0,0.0
2.8650707741521866,0.3488566738111618,1.726883781201785e-07,213.0,21.0,0.0
2.74444089979124,0.3488555764056191,1.614956846480701e-07,214.0,21.0,0.0
2.674604646676307,0.3488522119032715,1.975738084306813e-07,211.0,17.0,0.0
2.7897540393376667,0.3488479812040999,1.7281824671538994e-07,213.0,20.0,0.0
2.701088444813761,0.3488267528806928,1.851525160266321e-07,212.0,20.0,0.0
2.905796977509806,0.3486264423248668,1.4408155370329365e-07,216.0,22.0,0.0
