criteria,pearson,p value,number,extra,rmse
4.088834876286973,0.44567986770370693,7.518268829834144e-12,280.25,74.1875,13.85115326097263
4.239316508139762,0.438399936888015,4.740358234040243e-10,260.5,67.875,14.134728773424172
4.035027118612571,0.49171701742015395,4.670159217103862e-16,272.875,66.5,13.85115326097263
3.986417591102812,0.48322190929498815,7.429925565558537e-16,275.9375,63.25,14.156199989348666
3.952173852882463,0.475681344411614,1.0660582026015836e-14,272.25,63.25,14.155054443311109
4.213373587870135,0.46259430485841496,6.754573471552044e-15,276.125,72.0,14.111318811273588
3.970041406782584,0.4694347476896393,8.301805819338276e-13,276.9375,64.5,13.85115326097263
3.9533302133542154,0.48974179166136655,2.4279608120066896e-16,274.625,63.1875,14.151663038025012
3.986867555458407,0.4666598569048098,6.586682970996952e-14,274.8125,63.5,14.034232445157574
4.163009642418305,0.42200825727382374,2.342711718460012e-11,274.3125,68.8125,13.85115326097263
4.161576146744211,0.46257591209063686,1.4837939329736875e-11,283.5,72.3125,14.113501171289384
4.0069677637979595,0.4507276591463836,4.548675616719122e-15,262.875,63.375,13.852350089049274
3.983497033095397,0.47337857179690235,4.5369643492585665e-14,276.9375,64.4375,14.142326647395318
3.9952893221625287,0.46049656655994514,3.717113315152451e-14,280.75,65.0,13.85115326097263
4.071374779140386,0.4624320739055071,1.162972733667221e-13,272.1875,65.625,13.857025942885388
3.9774950102194784,0.48506504523521726,3.785869351734907e-15,273.625,63.3125,13.85115326097263
4.058499982993624,0.466199864512279,5.584958037646646e-13,276.4375,67.125,14.112222713339028
3.958264249168859,0.489325707144858,4.708901677524235e-17,276.3125,64.125,14.112222713339026
3.912415689979248,0.47368327703987606,5.093860277983765e-15,274.125,64.125,13.851478380922476
3.9199905112265583,0.48402601456796046,3.2105330697046504e-15,268.9375,61.75,14.15814654724169
4.04891233969146,0.4550409837378624,6.305279889376152e-13,280.625,68.8125,14.112222713339026
4.00001616241783,0.47305221196812663,8.193739175708108e-16,274.6875,63.5625,13.851153260972632
4.128358801137371,0.4794718124620903,4.549291103483588e-13,278.3125,69.125,14.112222713339026
3.98013848195628,0.4514491066328411,1.236038120679378e-13,274.25,64.3125,13.85115326097263
4.046468151731429,0.4649348453970362,2.228480190387447e-15,271.25,65.5,13.85115326097263
4.178289411458317,0.3896107998165873,7.36023782373095e-09,260.625,65.0625,14.112222713339026
3.965767774895869,0.45343810515547506,2.209874853129911e-10,273.625,62.9375,13.867371612813868
3.844680844169917,0.4669619633908786,6.411627613654796e-16,270.25,61.4375,13.851153260972632
4.606077983086707,0.4487512075855696,1.1734808746874495e-10,263.5,76.75,14.141233167082412
3.9901320861716583,0.4809459307379707,7.594800137787448e-16,272.375,64.75,14.156199989348666
3.862691206915688,0.47189878709319005,1.0297614553057707e-13,262.9375,58.375,14.114565208532897
4.02454220233838,0.45481250006183127,4.332716978414086e-13,273.75,64.4375,14.154555100588627
3.997364339012344,0.46881094662424966,3.6570778336789007e-09,279.6875,64.125,13.739311784232331
3.962126088341084,0.4929850798797982,1.0113733632683376e-15,275.4375,62.3125,13.860535113401053
3.918247013919376,0.4880107839971526,9.122514644095445e-15,270.8125,61.1875,14.110254774030077
4.0521710866559255,0.4669948928955645,4.185168762684594e-13,273.0625,61.8125,13.854007534214446
4.052431145039932,0.48165664623504306,2.93839116792143e-14,273.375,65.4375,14.137444766146452
4.10372080909354,0.4677142032640763,8.084309091390623e-13,272.625,65.9375,13.85115326097263
3.9287391199295167,0.4630219201749017,4.376663233320427e-15,269.6875,60.625,14.153155362018026
3.93953120947208,0.45556865366576194,5.617062966062647e-12,280.5625,60.9375,14.112222713339026
3.9488390090032266,0.4815854751652484,1.0024928262729707e-16,270.625,62.25,13.85115326097263
4.025836081407521,0.4699111298782442,4.2831464248462465e-14,272.625,62.3125,14.157205579876488
4.331569595063549,0.4607973350402719,4.2239842314237125e-13,261.3125,74.4375,14.154555100588627
4.008640537532458,0.4432954950613181,4.15011085597469e-10,270.3125,63.4375,14.113661306467458
4.233920621361366,0.43451444373285103,1.9691708235168685e-11,275.625,71.5625,14.054256484044355
4.383210788665867,0.4438512996679903,9.763517405838873e-12,263.8125,75.4375,13.85115326097263
4.52219224697888,0.45725865152081807,8.279223229618276e-15,281.9375,81.625,13.85115326097263
4.244457793511229,0.3927340390637832,1.054198088698456e-10,278.5625,73.3125,14.111132153175486
4.2004889260112455,0.45852100361213294,1.9044589853924417e-13,266.875,70.875,13.983346810668415
4.132326191211643,0.4729574467925193,5.518828918526471e-16,273.5,67.75,14.113530990273446
4.226776911730071,0.4666257768992496,5.36718107401941e-14,268.3125,71.375,14.149998498286548
4.026499823378877,0.46557411368179186,3.169303802642871e-14,275.875,63.25,14.157205579876488
4.2140676441430465,0.45410939578578274,2.6217605564819596e-12,272.3125,70.0625,13.851153260972632
4.29747128143405,0.47330693832560394,2.4420937983043028e-14,275.9375,71.6875,14.112222713339026
