error,corr,pvalue,number,error_num,RMSE
3.456761905604804,0.3041220538955662,1.426843064126694e-06,242.0,45.0,0.0
3.58495794689143,0.2866198303670075,4.485805613062965e-06,248.0,45.0,0.0
3.572498109029147,0.2538917010229701,5.624044313832559e-05,246.0,45.0,0.0
3.647746902601326,0.2573509449560516,3.682114978962116e-05,251.0,45.0,0.0
3.639514313841403,0.2208576478787229,0.0008741053027565,224.0,47.0,0.0
3.581153725172022,0.2570790702576622,4.337042411339478e-05,247.0,47.0,0.0
3.680379517116994,0.2683434716162204,1.991284472122911e-05,246.0,48.0,0.0
3.574463443671594,0.2493199559273186,6.967388461012468e-05,249.0,48.0,0.0
3.588194115493438,0.2882393470178054,3.93895439439695e-06,248.0,48.0,0.0
3.657571422843025,0.2745329435017387,1.154156482334367e-05,248.0,48.0,0.0
3.702588386556597,0.2039555713334779,0.0019209353815111,229.0,49.0,0.0
3.612740067887521,0.2359235150342541,0.000279851907596,233.0,49.0,0.0
3.757990493016509,0.2660882693996638,2.3508844629054563e-05,246.0,49.0,0.0
3.729194319702598,0.2895627786133683,4.059712751590605e-06,245.0,49.0,0.0
3.6786712100887473,0.274399240249188,2.343700133294547e-05,231.0,49.0,0.0
3.781705673899925,0.2310560871041496,0.0002806748827893,243.0,49.0,0.0
3.693627181523122,0.2369539170988525,0.0002708649268264,232.0,49.0,0.0
3.620165112234949,0.2287843544200868,0.000272223051452,249.0,49.0,0.0
3.6280679381954464,0.2654895326506941,2.1064646868604207e-05,250.0,49.0,0.0
3.654869117436627,0.2476989753242625,0.0001425384891233,231.0,49.0,0.0
3.667079853982981,0.2270409397078454,0.000330862505088,246.0,49.0,0.0
3.8000895251617353,0.2032527020786668,0.0019477350977182,230.0,49.0,0.0
3.762733017953135,0.2310970016433083,0.0004347291058813,228.0,49.0,0.0
3.5788270573597143,0.2774264371249511,9.637450208546176e-06,247.0,49.0,0.0
3.759129790995633,0.2197224379666528,0.0005181862819101,246.0,49.0,0.0
3.706027787053008,0.2833741618705866,9.818925619783605e-06,236.0,50.0,0.0
3.634051910114224,0.2520760586027644,6.605677776816081e-05,245.0,50.0,0.0
3.5082692423983137,0.3031069153126779,1.149623502683056e-06,248.0,50.0,0.0
3.637113046626604,0.2702095983068563,1.8773511770923804e-05,244.0,50.0,0.0
3.506119435889569,0.2627388782757114,2.485671464653537e-05,251.0,50.0,0.0
3.6193550017917095,0.2670956867204202,1.9429656140427266e-05,249.0,50.0,0.0
3.7443276580981255,0.2924984608180889,3.205951098960496e-06,245.0,50.0,0.0
3.686007883419648,0.2595181324505095,3.147036751079768e-05,251.0,50.0,0.0
3.7129371707001626,0.2445015773487873,0.0001034993376987,247.0,50.0,0.0
3.629502865687076,0.2571157841748657,7.43461366583484e-05,232.0,50.0,0.0
3.683725180303687,0.2568953471057766,4.5549553466193415e-05,246.0,50.0,0.0
3.531519565983568,0.2755371032451494,1.1609530369840048e-05,246.0,50.0,0.0
3.591668919684837,0.2512090643584749,7.25782414693749e-05,244.0,50.0,0.0
3.637498005882029,0.2858488753188583,4.770838693554553e-06,248.0,50.0,0.0
3.8158615878921327,0.2589396861142518,7.343913550352963e-05,229.0,50.0,0.0
3.580678175345613,0.3091707348167516,1.1489669008758496e-06,238.0,50.0,0.0
3.5750547386717564,0.2909179649632029,2.8919901888940848e-06,250.0,50.0,0.0
3.5228404861825573,0.2611381295136132,3.626836416356365e-05,244.0,50.0,0.0
3.829358345250301,0.2501867115259126,7.521347508101767e-05,245.0,51.0,0.0
3.65174951678906,0.2567139427878454,6.152242599247388e-05,238.0,51.0,0.0
3.613852964989258,0.2732110495226004,1.2764133708287975e-05,248.0,51.0,0.0
3.527905368081994,0.312492010922145,3.905612110737907e-07,253.0,51.0,0.0
3.6170190287678663,0.2518795319286785,8.534180710356827e-05,238.0,51.0,0.0
3.5966200901746057,0.2789822750241372,9.303558135908615e-06,245.0,51.0,0.0
3.76019194155069,0.2728974090325204,1.4763563006959447e-05,245.0,51.0,0.0
3.650487456073028,0.2739711226660937,1.1564454565512706e-05,249.0,51.0,0.0
3.695354612020679,0.2383035185444287,0.0001468831665739,249.0,51.0,0.0
3.7610287569986136,0.242999030656078,0.0001144885156509,247.0,51.0,0.0
3.634555123376661,0.247926688663082,0.0001358230452469,232.0,51.0,0.0
3.691814996568609,0.2636959837199157,2.9071651583314024e-05,245.0,51.0,0.0
3.6840669985071854,0.2452134401742637,0.0001905362592842,227.0,51.0,0.0
3.736750535281116,0.2653016214101708,4.263662044044788e-05,232.0,51.0,0.0
3.643645091232129,0.2627161259471555,3.120162763998784e-05,245.0,51.0,0.0
3.795815660069675,0.2241537912862787,0.0004541527517314,241.0,51.0,0.0
3.547751743627796,0.268394384059797,1.83404092199946e-05,248.0,51.0,0.0
3.722887005290764,0.2500921571466005,7.570170516501634e-05,245.0,51.0,0.0
3.6874637271184425,0.2254571034926594,0.0003357470841069,249.0,51.0,0.0
3.749335931634444,0.2566748971332898,4.971201711487107e-05,244.0,51.0,0.0
3.628662524686105,0.3043255797552038,1.1461443487367737e-06,246.0,51.0,0.0
3.628100786829732,0.262285733596737,2.668169160807491e-05,250.0,51.0,0.0
3.559531194748127,0.3065315563391833,8.572041600957952e-07,248.0,51.0,0.0
3.654413938360613,0.2725788832646112,1.1390716613024012e-05,252.0,51.0,0.0
3.8007387843326095,0.2688825359182785,1.7684444608856373e-05,248.0,51.0,0.0
3.666064576531941,0.2430330062263078,0.0001106009769958,248.0,51.0,0.0
3.780446930944813,0.2432921888837048,0.0001454440801669,239.0,51.0,0.0
3.756857048528888,0.2408086432132048,0.0001654236035013,240.0,51.0,0.0
3.6211618143134574,0.2455659117082243,8.170429243486895e-05,252.0,52.0,0.0
3.643398015843852,0.2749252250305957,1.216197397869068e-05,246.0,52.0,0.0
3.8021681680130177,0.2056734214134542,0.0013240985905288,241.0,52.0,0.0
3.765532589561431,0.2692202313860824,1.7243727464095985e-05,248.0,52.0,0.0
3.5678342061931887,0.2696088304253333,1.674945168924609e-05,248.0,52.0,0.0
3.610367455551577,0.3148572695087157,2.831281039100408e-07,255.0,52.0,0.0
3.820112342242552,0.2607311805077809,3.466695472640607e-05,246.0,52.0,0.0
3.6178245105492177,0.2433252683982234,0.0001156967231389,246.0,52.0,0.0
3.615409722138187,0.2824162510034493,6.262667056092348e-06,248.0,52.0,0.0
3.77465323864312,0.2576066939422108,4.029064114137553e-05,248.0,52.0,0.0
3.663227597354496,0.2512598700674626,7.232620867083797e-05,244.0,52.0,0.0
