criteria,pearson,p value,number,extra,rmse
4.423778185634874,0.4278814632778811,1.898964667136563e-11,264.0625,74.9375,14.153155362018026
4.349580031514454,0.42362076963665907,1.3996336057246918e-08,275.3125,75.625,14.114434892338885
3.930591694504704,0.48878954009599174,8.322437352909048e-16,276.625,65.5,14.107681074392756
4.163604572034104,0.40657575218538633,4.0642473762861374e-08,268.75,67.75,13.984805686111098
4.000030260773433,0.4748805154073969,5.70469310451531e-13,262.6875,62.625,13.873640990117984
4.099859589517879,0.43879430900257954,2.866958184801795e-13,275.9375,68.0625,14.154079004381256
4.0554733385628685,0.4746959908541129,3.8936178821199276e-14,274.75,66.5625,14.157205579876488
3.980384152957256,0.47897048243548185,5.692029224282634e-15,274.0,63.25,14.152980478233893
4.217695320976737,0.4097780354353317,4.131841950186573e-11,277.25,72.75,13.85115326097263
4.109324915375452,0.4391009290656406,7.50623138184253e-09,265.125,66.1875,14.151775533753687
4.217734806841213,0.44091195135336086,5.245006505837238e-14,283.875,73.375,13.854432170530051
4.076532413824625,0.47834467590922686,8.974271042593975e-15,280.25,69.25,13.85115326097263
4.096683304321464,0.4592963790486564,1.504774238782287e-12,280.125,65.625,14.12905949574712
4.516225328958751,0.433313572553284,4.72806404207927e-12,261.6875,76.625,14.143516793513632
4.134240628781397,0.4549104912118164,4.642909324957927e-13,274.5625,67.25,13.85115326097263
4.204817735161415,0.45615497041663966,4.049940521408711e-14,261.25,69.625,13.85115326097263
4.050146664796107,0.44689772819525375,1.0227904961724627e-12,271.625,67.0625,13.984805686111097
4.066508246964069,0.45608845356114286,1.471371708946084e-11,264.0,64.8125,14.112222713339026
4.121644850656168,0.4603901682706534,4.961047544612212e-13,282.1875,70.75,14.153155362018026
4.199386208006186,0.44375528768571104,1.0651749975501543e-13,278.0,70.6875,13.984805686111098
4.274200544536442,0.4521203808393923,8.49339344671381e-11,276.0,74.75,14.110254774030077
4.067414917260611,0.46335427519349615,3.541420720185241e-14,274.5625,65.0625,14.15407900438126
4.287809593930806,0.4625931910310284,4.9966080027527946e-12,280.6875,77.0,13.853682414264602
4.087236036858891,0.45051921933364947,1.4619803713465628e-11,279.6875,69.875,14.121645923094176
4.12446163615759,0.47632383465032135,4.413539913315775e-16,281.125,69.875,13.85730081767846
4.158828370337142,0.4538500235100455,2.6241713452234803e-13,270.625,67.5,13.851478380922476
4.060202211792863,0.44072219888646663,3.827000772448999e-11,276.25,69.375,14.157205579876488
4.019868521714888,0.47574595034179307,1.5360554573457814e-13,272.125,65.5,14.131745282773826
4.460265078989541,0.3937311757767313,2.507513064437239e-07,273.0625,79.125,14.14569503643251
4.017855682128496,0.46764099353425614,5.1599692090978925e-14,270.1875,65.125,14.157205579876488
4.0928327409781575,0.4429943116870522,1.2139918808793023e-11,271.8125,67.4375,14.143516793513632
4.040882017921141,0.4586676455836557,6.245904575360793e-11,267.875,64.3125,13.906256118315984
4.019044110599559,0.4409844496986142,1.4550526400665686e-12,282.5625,69.0625,14.108581782232225
4.199932843333681,0.46153641309212207,1.088632349204532e-13,276.75,72.375,14.10607515663319
4.854906678633913,0.37769087885920216,1.0009296051915808e-08,264.25,91.25,13.85115326097263
4.332977058195027,0.39725486036623514,1.0683021280552622e-08,272.75,73.1875,14.155122889903437
4.086178668551364,0.4665052531843605,3.170632822680224e-14,273.1875,67.3125,13.984805686111098
4.170773425672163,0.4163304347902264,6.490086286035901e-08,268.5,69.9375,14.112222713339026
3.989526224206825,0.4835432787774147,5.84146600622032e-15,274.1875,63.5,13.85115326097263
4.0076111701891595,0.4435311193045494,2.2248155849966527e-13,271.5,60.1875,13.851153260972632
4.310078584437364,0.39486327270159666,4.099202250708358e-11,263.0625,68.5,13.795469061318043
4.106877291618022,0.4443637237685724,1.1705277578009514e-10,269.5,63.8125,14.148442548057133
3.9627272263271345,0.48601965069867425,3.714018173245965e-17,270.5625,65.5625,14.054256484044355
4.047864551478603,0.462791627203315,1.6072378921360585e-14,264.875,63.875,13.984805686111098
4.082285980976289,0.42870345357327366,1.7106444549006158e-13,260.5625,64.0625,13.85115326097263
4.007544681607664,0.4672634973930274,2.183700785828616e-13,273.4375,66.25,13.791842265044348
4.073211662693094,0.4345584572995098,2.47901541083831e-13,268.1875,65.5625,13.85115326097263
4.080846021243919,0.4341328065921856,1.4366946943759584e-10,271.25,67.9375,14.137823062103472
4.204099506683723,0.4503374890636511,8.186294481167511e-13,277.5625,69.5625,14.154555100588627
4.071399845382102,0.4551452493664243,8.541126767266916e-13,268.9375,62.625,14.156199989348668
4.089355279338507,0.4417863249331402,9.04267168037458e-12,263.1875,63.125,13.854911436279888
4.2375802032634295,0.45296436740586,2.0311125799570937e-13,273.4375,70.6875,13.85115326097263
4.064676182350206,0.461463878506224,7.204086597454697e-15,271.3125,63.625,13.851478380922476
4.084750878278741,0.45751558354303934,1.2733584254966434e-13,267.4375,66.1875,14.157205579876488
4.103003044424639,0.46566053085737585,6.27794496541328e-13,275.0625,65.75,14.153155362018028
4.480131405840726,0.4123735511685658,4.320025759330725e-11,272.125,78.0,14.111158676095515
4.770025380101915,0.4159712704064395,8.074973905842727e-11,274.25,88.125,14.112222713339026
4.071815481628613,0.46059046873291576,7.304547498066724e-14,267.0,65.25,14.110254774030077
4.009141748700597,0.4538304235551695,4.0018894870326356e-13,265.375,63.9375,14.127641982831031
4.298569923512611,0.43833989203986107,1.7000778822001197e-09,278.375,76.0625,14.111318811273588
4.164504062378814,0.4439146598541334,1.2785303291839266e-13,270.8125,68.75,14.15396638297006
4.133623845856293,0.42370183412288026,2.438515560619559e-11,271.625,64.8125,13.853682414264602
4.742600930100707,0.3691999582194731,4.87947839836604e-10,241.5,84.625,14.153155362018026
4.159372457264151,0.44425848043664246,6.299033861727314e-12,274.9375,68.75,13.85115326097263
4.095806841335654,0.46229084327991865,1.168412159515918e-11,275.0625,67.3125,14.151663038025012
