epoch,acc
0,59.99999971439441
1,74.3333330584897
2,80.11111103826099
3,84.22222203678555
4,88.55555521117316
5,88.00000001986821
6,87.77777751286824
7,86.88888864384757
8,86.88888864384757
9,82.11111111773386
10,79.8888893591033
11,78.77777847978804
12,76.66666640175714
13,73.22222275866403
14,69.66666686866019
15,63.222222444083954
16,62.77777834071053
17,63.55555587344699
18,63.0000002682209
19,61.555555959542595
20,56.77777744001813
21,57.77777772810724
22,53.333332969082726
23,55.77777789698707
24,55.00000019868215
25,51.77777757247289
26,49.22222230169508
27,52.444444803728
28,51.11111141741276
29,51.44444497095214
30,54.333333464132416
31,51.00000012252066
32,55.22222187783983
33,58.111111323038735
34,56.22222257985009
35,52.777777488032974
36,52.88888894849353
37,53.55555535190635
38,56.11111099521319
39,54.77777740193738
40,53.22222250203291
41,52.11111098113987
42,50.55555562592215
43,52.111111498541305
44,50.444444600078796
45,51.88888851553202
46,49.44444445686208
47,53.3333331760433
48,50.8888885171877
49,51.77777753108077
50,52.7777772810724
51,53.44444442954328
52,53.99999970363246
53,53.222222005327545
54,55.33333315203587
55,55.555555514163444
56,54.777777257064976
57,55.5555555348595
58,57.5555550141467
59,57.222222081489036
60,57.88888834002945
61,58.99999948839346
62,58.777777664363384
63,59.22222218165795
64,60.44444427308109
65,61.999999690386986
66,62.22222178346581
67,62.66666654911306
68,60.99999985761113
69,65.00000022351742
70,64.99999997516473
71,65.00000005794897
72,66.22222173545096
73,66.99999993046124
74,66.8888887597455
75,69.55555520123906
76,67.22222194075584
77,69.22222193744447
78,69.22222160630756
79,68.99999988575776
80,68.44444457027647
81,68.99999984436565
82,69.22222152352333
83,66.11111126840115
84,67.00000034438239
85,69.11111118064986
86,68.88888917035527
87,66.44444449080362
88,66.33333423071437
89,68.77777849634488
90,66.22222264607747
91,63.33333353201548
92,66.66666691501935
93,62.66666675607363
94,60.33333366115888
95,61.44444487161107
96,61.111111442248024
97,58.22222265932295
98,54.44444463484817
99,55.66666660209497
100,48.111111008458664
101,49.22222242587142
102,51.111111169060074
103,51.55555572774675
104,52.66666660706202
105,54.88888927631908
106,54.00000015894572
107,53.000000367561974
108,55.33333387639787
109,52.55555547773838
110,52.333333384659554
111,53.888889733288025
112,57.33333341777325
113,54.55555551581912
114,55.777777648634384
115,52.111111126012275
116,54.99999995032946
117,51.666666484541366
118,52.22222248299254
119,52.11111104322804
120,51.55555566565858
121,53.11111141410139
122,51.888889364070366
123,56.11111120217376
124,54.777778043515156
125,54.99999999172158
126,54.66666681071123
127,55.000000074505806
128,53.2222224606408
129,55.00000034355455
130,54.11111116409302
131,51.66666642245319
132,52.77777761220932
133,52.222222255335915
134,52.2222220690714
135,54.11111137105359
136,49.88888907763693
137,51.77777819335461
138,53.333333445092045
139,52.66666664845414
140,54.11111145383782
141,53.66666714350382
142,56.88888881769445
143,56.33333354360528
144,54.88888919353485
145,53.11111149688562
146,57.44444446431266
147,51.777778151962494
148,50.55555564661821
149,53.555555476082695
150,54.444444841808746
151,51.000000205304886
152,51.111111500196984
153,55.111111410790016
154,53.777777983082665
155,51.444444639815224
156,54.88888915214274
157,55.66666693323188
158,52.777777488032974
159,56.88888885908656
160,54.666666355397965
161,53.888888988229965
162,53.33333354857233
163,53.33333367274867
164,54.88888890379005
165,50.77777794665761
166,49.777777989705406
167,53.888888739877274
168,51.22222246395217
169,53.55555514494578
170,54.55555568138758
171,51.00000032948123
172,52.333333260483215
173,52.11111141575707
174,53.33333356926838
175,50.3333333051867
176,55.22222196062406
177,55.77777806255553
178,54.44444467624029
179,51.44444480538368
180,55.555555721124016
181,52.44444410006205
182,53.33333321743541
183,55.66666643652651
184,52.99999995364083
185,52.555555601914726
186,53.444444346759056
187,52.333333591620125
