gene,rxnID,RMSE,ERROR
YJR155W,r_4175_3_rvs,2.363876912,0.122254502
YEL017C-A,r_0227_2,3.022405905,0.122267898
YOR245C,r_2385_3,3.022504785,0.122304614
YDL246C,r_4221_fwd,3.024254154,0.122954183
YEL024W,r_0439_1,2.361783678,0.123031754
YKL004W,r_3449,3.024548089,0.123063326
YIL013C,r_1278_1_rvs,3.025644868,0.123470577
YOR163W,r_0357,3.026554335,0.123808277
YER015W,r_0412_fwd,2.359642424,0.123826836
YGR260W,r_1235_fwd,3.026641327,0.123840579
YLR348C,r_1264,2.35941036,0.123913005
YDL243C,r_4178_2_fwd,2.358914353,0.124097181
YLR153C,r_0112_2,2.358587426,0.124218574
YNR008W,r_2935_fwd,3.027765366,0.124257952
YKL188C,r_1772_rvs,3.028052713,0.124364649
YJR152W,r_4387_1_fwd,2.357783764,0.124516987
YJR103W,r_0306_2,3.028733768,0.124617536
YJL155C,r_0448_2,2.357470041,0.124633477
YPL244C,r_1271,2.356988729,0.124812195
YER026C,r_2447,3.029473228,0.124892109
YOR245C,r_2421,3.029766111,0.125000861
YNR019W,r_2398_2,2.355182256,0.125482968
YOL086C,r_2115_2,3.031843553,0.125772249
YAL026C,r_3888_fwd,2.354236261,0.125834231
YLR134W,r_4669_3,3.032798076,0.126126679
YOR273C,r_1263_3_rvs,2.353237199,0.126205199
YMR210W,r_4309,3.033275239,0.126303857
YJR139C,r_0546,2.352903966,0.126328934
YOL156W,p_5228_15_fwd,3.033745135,0.126478337
YNR016C,r_0109,3.033893593,0.126533462
YMR105C,r_0888_1_fwd,2.352345825,0.12653618
YMR011W,r_4395_13_fwd,3.034531945,0.126770492
YOR125C,r_0532,2.35055213,0.127202208
YDR072C,r_3392,2.350486363,0.127226629
YLR044C,r_4651_2,2.349864846,0.127457408
YGL191W,r_0438_1,2.349138914,0.127726958
YNR008W,r_2993_fwd,3.03750329,0.1278738
YGR036C,r_4250_rvs,3.037941705,0.128036591
YBR241C,r_4168_1_fwd,2.348254795,0.128055246
YIL099W,r_0464,3.038000581,0.128058452
YKL004W,r_3428,2.348186007,0.128080788
YNR008W,r_2957_rvs,2.348052105,0.128130508
YKL004W,r_3486,3.038409901,0.12821044
YMR110C,r_4294,3.039252504,0.128523311
YMR101C,r_0287_2,2.346734037,0.128619928
YCR105W,r_4672_1,3.039656614,0.128673364
YDR173C,r_0572,2.346367644,0.128755975
YKR093W,r_4473_2_rvs,2.346267728,0.128793076
YMR062C,r_0818,3.040469928,0.128975361
YDR343C,r_4395_3_rvs,2.3453032,0.12915122
YDR367W,r_3505,3.041327277,0.129293708
YLR295C,r_0226_1,3.042165971,0.129605129
YIL006W,r_1229_2,3.042824916,0.129849806
YLR047C,r_4275_1_fwd,2.342898918,0.130043969
YOR099W,r_0192_7,3.043541822,0.130116004
YGL202W,r_0018_2_rvs,3.043728394,0.130185282
YKL004W,r_3430,3.044505947,0.130473999
YDR345C,r_4395_4_fwd,3.044685865,0.130540806
YDR208W,r_2875,3.045164063,0.130718368
YDR367W,r_3430,2.340936893,0.1307725
YNR008W,r_2977_fwd,2.34064124,0.130882281
YOR335C,r_0157,2.340257285,0.13102485
YKL004W,r_3433,2.339894517,0.131159551
YJR152W,r_4448_1_fwd,3.046454784,0.131197634
YNR019W,r_2390_2,2.33960019,0.13126884
YGL256W,r_0183_1,2.33927575,0.13138931
YIL048W,r_3818_1_fwd,3.047076315,0.131428418
YDR367W,r_3449,3.047143984,0.131453545
YOR125C,r_0022,3.048313431,0.131887779
YJR016C,r_0352,2.337564739,0.132024635
YPL262W,r_0452_fwd,3.048738533,0.132045627
YOL011W,r_3070,3.048826918,0.132078445
YPR058W,r_1811_rvs,3.048911625,0.132109898
YNR019W,r_2382_2,2.33729029,0.132126543
YLR377C,r_0449,3.049218451,0.132223828
YNL267W,r_2837,3.049346717,0.132271455
YOR377W,r_4690_2,3.049788023,0.132435319
YNL065W,r_1795_rvs,3.049818914,0.132446789
YLR304C,r_0302_fwd,3.050104316,0.132552764
YDR456W,r_1258_1_fwd,3.050636448,0.132750353
YKR039W,r_1223_5_rvs,3.050785753,0.132805792
YBR145W,r_0179_1,3.051315588,0.133002528
YMR318C,r_0181_2,2.334176716,0.133282663
YBR241C,r_4169_1_rvs,3.052420142,0.133412667
YNL292W,r_1095_3_rvs,3.052491768,0.133439263
YNR072W,r_1139_14,3.052807797,0.13355661
YER026C,r_2450,3.052916259,0.133596883
YPL060W,r_4327_2_rvs,3.053088591,0.133660873
YKL004W,r_3495,3.053117048,0.13367144
YKL004W,r_3464,2.331835036,0.134152166
YOL157C,r_4318_rvs,3.054448389,0.134165788
YJR013W,r_0519_fwd,3.055074479,0.134398265
YHL018W,r_4189_fwd,2.330872001,0.134509757
YMR008C,r_3039,3.055759995,0.134652808
YNR008W,r_2894_fwd,3.058178108,0.135550693
YJR152W,r_4408_1_fwd,2.327768371,0.135662184
YGR194C,r_1094,2.327420611,0.135791313
YDR256C,r_0256,3.059527088,0.136051591
YNR008W,r_2974_fwd,3.06022339,0.136310139
YHR174W,r_0366_3_rvs,3.060332266,0.136350566
YJR048W,r_0438_4,3.0613313,0.136721523
YGL205W,r_0122,2.324842082,0.136748762
YOL086C,r_4670_3,3.061813917,0.136900727
YMR110C,r_4291_fwd,3.061871157,0.136921981
YGR060W,r_0239,3.061996295,0.136968447
YNR072W,p_5228_14_rvs,3.062614318,0.137197929
YCR098C,r_3606_rvs,3.063574008,0.137554277
YDR204W,r_0532,3.064060384,0.137734876
YKL150W,r_4197_2_fwd,3.064351518,0.137842979
YPL088W,r_4180_6_fwd,3.066746565,0.138732298
YPR140W,r_2775_fwd,3.066801818,0.138752815
YBR029C,r_2432_fwd,3.066849014,0.138770339
YFL054C,r_1172_1,3.067496305,0.139010689
YCR098C,r_3607_fwd,3.067588824,0.139045043
YOR245C,r_2424,3.069765583,0.139853308
YMR011W,p_5228_13_fwd,3.071401443,0.14046073
YBR026C,r_2151,3.071558401,0.140519011
YMR083W,r_4653_2,3.071903835,0.140647275
YOL011W,r_3061_2,3.072413144,0.14083639
YPL147W,r_2219,3.072428647,0.140842147
YDR367W,r_3469,3.072990398,0.141050734
YGL187C,r_0438_2,3.073310407,0.141169558
YNL267W,r_2836,3.074462492,0.141597346
YHR091C,r_0210,3.074803276,0.141723885
YNR058W,r_0146_rvs,2.311120724,0.141843723
YBR159W,r_2163,3.075560725,0.142005138
YDR367W,r_3466,3.076631332,0.142402671
YKL004W,r_3468,3.077306963,0.142653544
YDR367W,r_3459,3.077345003,0.142667669
YER043C,r_0144,3.078124369,0.14295706
YLR420W,r_0349_fwd,3.078129779,0.142959069
YER026C,r_2449,3.080214122,0.143733019
YBR011C,r_0568,3.080378752,0.143794149
YJR019C,r_0848,3.080799712,0.143950458
YNR008W,r_2918_fwd,3.080823145,0.143959159
YPR140W,r_2793_fwd,3.081080455,0.144054702
YNR019W,r_2395_2,3.081186887,0.144094222
YER019W,r_0604,3.082596277,0.144617551
YER090W,r_0203,2.303589831,0.144640065
YCL017C,r_4173_fwd,3.082746864,0.144673467
YBL015W,r_0111,3.083458611,0.14493775
YBR029C,r_2440_rvs,3.083477576,0.144944792
YPL061W,r_0173,3.084318482,0.145257034
YNR008W,r_2931_fwd,3.087309318,0.146367579
YNL267W,r_2847,3.087727968,0.146523031
YGL187C,r_0438_3,3.0881246,0.146670306
YNR019W,r_2393_2,3.090210524,0.147444843
YPL148C,r_0119,2.295292007,0.14772118
YOL055C,r_0903_1,2.295172535,0.147765542
YML082W,r_4484_3_fwd,3.091319483,0.147856618
YNR058W,r_0146_fwd,3.091760816,0.148020492
YBR029C,r_2445_rvs,3.093018114,0.148487347
YPL087W,r_0341_rvs,3.093893319,0.148812325
YKL174C,r_1259,3.094028874,0.148862658
YMR207C,r_0108,3.095148614,0.149278436
YNL036W,r_1667_fwd,3.095357989,0.14935618
YBR126C,r_0195_2,3.095932963,0.149569677
YNR008W,r_2958_rvs,3.095999987,0.149594564
YIL043C,r_4196_1_fwd,3.09600056,0.149594777
YDL182W,r_1838_2,3.09678685,0.149886739
YKL004W,r_3455,3.098161857,0.150397301
YDR367W,r_3495,3.098162365,0.15039749
YPR003C,r_4329_fwd,3.098741912,0.150612685
YCR012W,r_0892_rvs,3.09882152,0.150642245
YOR377W,r_0162_2,3.098825106,0.150643577
YBR068C,r_1223_1_fwd,3.09974759,0.15098611
YKR058W,r_0510_2,3.100057972,0.151101359
YLR355C,r_0096,3.100279054,0.151183451
YDR410C,r_4233_rvs,3.101387681,0.151595102
YDL245C,r_1908_1_fwd,3.101710747,0.151715061
YOR245C,r_2412,3.101986698,0.151817526
YBR296C,r_1244_1_fwd,3.103256695,0.152289096
YCR024C-A,r_0227_1,3.103453722,0.152362256
YHR104W,r_0164_2,3.104680528,0.152817789
YOR245C,r_2409,3.104915977,0.152905215
YOR245C,r_2428,3.104972441,0.152926181
YJR155W,r_4178_3_fwd,3.105091611,0.15297043
YHR044C,r_4191_2_rvs,3.105384236,0.153079087
YNR072W,r_1908_4_fwd,3.105606994,0.1531618
YNL331C,r_4178_4_rvs,3.106089565,0.153340987
YOR245C,r_2431,3.106950285,0.153660586
YLR027C,r_0216_rvs,3.107710634,0.153942916
YJR148W,r_1087_rvs,3.107752285,0.153958381
YEL039C,r_0438_1,3.108344906,0.154178431
YLR258W,r_0510_3,3.109230993,0.154507449
YLL028W,r_1252_1_fwd,3.109279272,0.154525376
YOR125C,r_0021,3.109992169,0.154790086
YGL119W,r_0532,3.110032955,0.154805231
YKL004W,r_3437,3.110048749,0.154811095
YNR008W,r_2989_fwd,3.110636384,0.155029294
YLR348C,r_3961_3_rvs,3.111273201,0.155265754
YHR174W,r_0366_3_fwd,3.111524765,0.155359164
YBR002C,r_0284_1,3.111532376,0.15536199
YMR110C,r_4300_rvs,3.112355203,0.155667519
YNR008W,r_2920_fwd,3.11316858,0.155969539
YGR015C,r_4632_3_fwd,3.11341063,0.156059416
YPL028W,r_0104_fwd,3.115344183,0.156777375
YNR008W,r_2922_fwd,3.117730027,0.157663277
YNR008W,r_2980_fwd,3.118006184,0.157765819
YDL243C,r_4178_2_rvs,3.118239274,0.157852369
YDR367W,r_3484,3.120836092,0.158816609
YJR149W,r_4273_fwd,3.121019347,0.158884655
YNR008W,r_2947_rvs,3.121624292,0.159109281
YNR008W,r_2930_fwd,3.12242135,0.159405241
YKR058W,r_0510_4,3.122678184,0.159500608
YIL145C,r_0843,3.123458968,0.159790525
YPL231W,r_2140,3.124628917,0.160224946
YNR008W,r_3011_rvs,3.125404375,0.160512886
YKL211C,r_0203,3.126276744,0.160836811
YMR110C,r_4304_rvs,3.126550315,0.160938392
YMR101C,r_0298_2,3.126968979,0.161093849
YOR245C,r_2410,3.128230676,0.161562337
YKR076W,r_4208_fwd,3.128255478,0.161571546
YDR367W,r_3434,3.12840366,0.161626569
YBR192W,r_3959_fwd,3.128584603,0.161693756
YOR286W,r_4326_3_fwd,3.130895452,0.162551811
YKR093W,r_4402_2_rvs,3.131958937,0.1629467
YKL004W,r_3483,3.132364986,0.163097473
YHR094C,r_1166_10,3.132546885,0.163165015
YLR011W,r_0441,3.133357602,0.163466047
YJR153W,r_0365,3.134945169,0.164055536
YJL060W,r_0018_3_fwd,3.135821728,0.164381017
YJR152W,r_4448_1_rvs,3.136649424,0.164688354
YCR048W,r_0130_fwd,3.137662521,0.165064533
YKL182W,r_2140,3.137767877,0.165103653
YKR093W,r_4404_2_rvs,3.137840931,0.165130779
YGL104C,r_1805_2_fwd,3.139027016,0.165571192
YOR245C,r_2396_3,3.139930246,0.165906576
YOR130C,r_1237,3.140343888,0.166060167
YPL212C,r_1095_4_rvs,3.140689744,0.166188589
YKL060C,r_0322_rvs,3.140903499,0.16626796
YBR241C,r_1805_1_fwd,3.141108484,0.166344075
YMR110C,r_4295_rvs,3.141374153,0.166442722
YNL065W,r_4493_rvs,3.142353006,0.166806185
Q0275,r_0438_4,3.142626332,0.166907676
YKR072C,r_0906_2,3.143385558,0.167189589
YKL120W,r_1574_rvs,3.143590687,0.167265756
YGL038C,r_4242_rvs,3.14363611,0.167282622
YLR305C,r_2822_2,3.143732099,0.167318265
YER019W,r_0606,3.144368105,0.167554424
YNR008W,r_2986_fwd,3.14550579,0.167976865
YPR184W,r_0463,3.145982208,0.168153767
YDR367W,r_3498,3.146088009,0.168193052
YNR008W,r_2950_fwd,3.146925133,0.16850389
YDL245C,r_1908_1_rvs,3.14738781,0.168675689
YDR367W,r_3437,3.148024952,0.16891227
YDR147W,r_0368_1,3.148164226,0.168963985
YCR037C,r_3605_1_fwd,3.14824897,0.168995451
YHR094C,r_4395_8_rvs,3.148519542,0.169095919
YBL039C,r_0306_1,3.148551244,0.169107691
YNR008W,r_2944_rvs,3.150048453,0.169663629
YAL061W,r_4154_rvs,3.150577623,0.169860118
YDR516C,r_0534_5,3.151638578,0.170254067
YCL038C,r_1220_fwd,3.151866511,0.170338703
YHL003C,r_0266_1,3.153546168,0.170962387
YOR161C,r_1684_2_rvs,3.154233483,0.171217597
YJL166W,r_0439_1,3.154365249,0.171266524
YBR029C,r_2445_fwd,3.156463558,0.17204566
YLR201C,r_0021,3.157624969,0.172476911
YNR019W,r_2377_2,2.228084553,0.172676388
YJL219W,p_5228_11_rvs,3.159116211,0.173030633
YGR183C,r_0439_2,3.160084979,0.173390352
YNR008W,r_2942_fwd,3.160126232,0.17340567
YCR048W,r_2398_1,3.16018917,0.17342904
YCR107W,r_4176_1_fwd,3.161858637,0.17404894
YFR044C,r_4215_rvs,3.161908795,0.174067564
YER055C,r_0225,3.161952123,0.174083652
YOR067C,r_4321_fwd,3.162516687,0.174293284
YDR072C,r_3401,3.162664028,0.174347994
YBR235W,r_4167_rvs,3.163406306,0.174623614
YDR342C,p_5228_2_rvs,3.163445859,0.174638301
YCR107W,r_4175_1_rvs,3.164270186,0.174944387
YOR374W,r_0175_2,3.165652108,0.175457516
YNR008W,r_3003_fwd,3.167636906,0.176194504
YBR039W,r_0226_2,3.167728433,0.176228489
YNR013C,r_3649_rvs,3.167964142,0.176316012
YPL231W,r_2141,3.170942998,0.177422109
YLR295C,r_0226_2,3.171023368,0.177451951
YLR038C,r_0438_4,3.171390618,0.177588318
YNR008W,r_2924_fwd,3.171592532,0.177663291
YHR092C,r_1877_2_rvs,3.172583608,0.178031294
YKL055C,r_2145,3.173678681,0.178437912
YNR073C,r_4183_2_rvs,3.173796642,0.178481713
YHR019C,r_0212,3.175789069,0.179221533
YMR323W,r_0366_4_fwd,3.176260709,0.179396661
YPR011C,r_1642_fwd,3.178404835,0.180192809
YGR208W,r_0917,3.178567827,0.18025333
YDR508C,r_1214_4_fwd,3.182004682,0.18152949
YDR072C,r_3427,3.18211686,0.181571143
YPR140W,r_2802_fwd,3.182743681,0.181803892
YOR176W,r_0436,3.182879844,0.181854452
YJL180C,r_0226_3,3.183818763,0.182203088
YAL012W,r_0310,3.183859865,0.182218349
YML059C,r_3029,3.185568418,0.182852762
YOR273C,r_1260_5_rvs,3.185661812,0.182887441
YJR155W,r_4180_3_fwd,3.186400467,0.183161716
YMR205C,r_0887_1,3.186506779,0.183201191
YJL214W,p_5228_10_fwd,3.18659222,0.183232917
YGL104C,r_1805_2_rvs,3.187519331,0.183577168
YMR110C,r_4297_rvs,3.187745391,0.183661108
YCL050C,r_0223,3.188419081,0.18391126
YHL016C,r_1260_2_rvs,3.188961893,0.184112814
YER019W,r_0605,3.190623423,0.184729767
YHR096C,r_1166_11,3.191678743,0.185121624
YKL067W,r_0802_rvs,3.191942161,0.185219436
YDR173C,r_0574,3.19248891,0.185422452
YJR159W,r_0323_2,3.192886205,0.185569974
YDR208W,r_2866,3.193973213,0.185973598
Q0250,r_0438_4,3.194490601,0.186165713
YNR019W,r_2394_2,3.19476069,0.186266001
YGR292W,r_0198_3,3.195480252,0.186533186
YJR158W,p_5228_12_fwd,3.196482705,0.186905413
YDR343C,r_1139_3,3.19691067,0.187064323
YGL186C,r_1176_4_fwd,3.197666167,0.187344851
YKL184W,r_0817,3.198173033,0.187533059
YER170W,r_0149,3.198586829,0.187686708
YPR121W,r_0903_3,3.199494452,0.188023723
YEL069C,r_1717_2_rvs,3.200725137,0.188480696
YLL043W,r_2105_2_fwd,3.201163327,0.188643403
YOL156W,r_1135_6,3.201404722,0.188733037
YNR008W,r_2975_fwd,3.201492991,0.188765812
YJL060W,r_2112_fwd,3.202030913,0.188965552
YNR008W,r_2993_rvs,3.202513619,0.189144788
YPL088W,r_4179_6_fwd,3.202586531,0.189171861
YDR367W,r_3485,3.202950453,0.189306992
YDR536W,r_1135_1,3.203410597,0.18947785
YOR149C,r_4322_fwd,3.203510229,0.189514845
YNR008W,r_2912_fwd,3.204080721,0.189726678
YKR076W,r_4200_2_rvs,3.204887808,0.190026363
YMR318C,r_0171_2,3.204928154,0.190041344
YER060W,r_1176_2_rvs,3.205051839,0.19008727
YJR121W,r_0226_2,3.205168068,0.190130428
YDR072C,r_3418,3.20529496,0.190177544
YMR298W,r_0265_2,3.206870354,0.190762514
YGL205W,r_2245,3.207026993,0.190820676
YBR281C,r_4171,3.208718844,0.191448888
YKL103C,r_4203_rvs,3.209230881,0.191639015
YDR530C,r_0222,3.210692682,0.192181806
YMR011W,r_4395_13_rvs,3.210914541,0.192264185
YHR109W,r_4192_fwd,3.211170657,0.192359285
YDL245C,r_1717_1_fwd,3.211279563,0.192399724
YNR008W,r_2916_fwd,3.211844963,0.192609666
YOL086C,r_0182_3,3.212291115,0.192775329
YPL281C,r_0366_1_rvs,3.212809673,0.192967879
YHR043C,r_4191_1_fwd,3.21296535,0.193025684
YNR008W,r_2964_rvs,3.213068895,0.193064132
YDL245C,r_2105_1_fwd,3.214370322,0.193547373
YCR098C,r_1169_rvs,3.21471324,0.193674703
YBR097W,r_2859,3.215407871,0.193932631
YNR008W,r_2890_fwd,3.215810257,0.194082043
YKL152C,r_0356_fwd,3.216654387,0.194395482
YLR043C,r_0550_2,3.2167005,0.194412605
YOL136C,r_0090_2,3.217098537,0.194560403
YCR107W,r_4175_1_fwd,3.21823951,0.194984064
YLR134W,r_0095_3,3.218748859,0.195173194
YPR062W,r_0318,3.218802979,0.195193289
YJR069C,r_4267,3.220953244,0.195991717
YOL011W,r_3060_2,3.224043622,0.197139224
YLR047C,r_4275_1_rvs,3.225522373,0.197688308
YBR029C,r_2439_rvs,3.226210344,0.197943763
YKR093W,r_4398_2_rvs,3.226736963,0.198139305
YHR025W,r_0548,3.226907506,0.198202631
YGL253W,r_0533_3,3.227849491,0.198552404
YIL160C,r_0100,3.230637427,0.19958761
YGR060W,r_0241,3.230715527,0.19961661
YDL219W,r_4218_rvs,3.231223905,0.199805379
YOL020W,r_1173_3_fwd,3.232141031,0.200145922
YOL165C,r_4175_5_fwd,3.232158472,0.200152398
YDR208W,r_2871,3.23232752,0.200215169
YOL130W,r_4592_2_fwd,3.233028599,0.200475491
YPL096C-A,r_4234_rvs,3.233332135,0.200588198
YNR019W,r_2380_2,3.233687052,0.200719985
YHL003C,r_0264_1,3.233855683,0.2007826
YJL167W,r_0462,3.233919778,0.2008064
YIL043C,r_4197_1_rvs,3.234650653,0.201077785
YPR140W,r_2777_fwd,3.235343179,0.201334931
YDL120W,r_4217_fwd,3.235998802,0.201578375
YKR093W,r_4402_2_fwd,3.236973666,0.201940357
YDR367W,r_3502,3.238242077,0.202411339
YDR342C,p_5228_2_fwd,3.238244077,0.202412081
YHR116W,r_0438_5,3.239122921,0.20273841
YJR019C,r_0850,3.239402398,0.202842185
YLR395C,r_0438_4,3.239954185,0.203047072
YPL268W,r_3088,3.240750817,0.203342874
YCR048W,r_2385_1,3.241040055,0.203450273
YNR008W,r_2949_rvs,3.242085119,0.203838322
YMR301C,r_4337_rvs,3.2423418,0.203933632
YJL046W,r_4256,3.244283953,0.204654785
YKL127W,r_0888_2_rvs,3.244380679,0.204690701
YDR017C,r_0358,3.24607972,0.205321582
Q0250,r_0438_1,3.246507055,0.205480258
YLR044C,r_0567_2,3.246635806,0.205528065
YOL165C,r_4175_5_rvs,3.247138177,0.205714604
YDR454C,r_0528,3.24724382,0.205753831
YDR298C,r_0226_2,3.247537109,0.205862734
YMR099C,r_4288_fwd,3.247566914,0.205873801
YKL055C,r_2147,3.24870788,0.20629746
YDR410C,r_4233_fwd,3.249278311,0.20650927
YMR271C,r_0820_2_fwd,3.250066198,0.206801825
YIL006W,r_1232,3.250615231,0.20700569
YDL243C,r_4180_2_rvs,3.251363523,0.207283543
YHR137W,r_2118,3.252779247,0.207809224
YJR019C,r_2233,3.253939088,0.208239891
YOL075C,r_4225_2_rvs,3.255344212,0.208761636
YER019W,r_0597,3.255958587,0.208989764
YGL148W,r_0279,3.25722245,0.209459056
YPL078C,r_0226_1,3.257628443,0.209609808
YNR057C,r_0335_fwd,3.257670291,0.209625347
YDR261C,r_0370_1,3.258245404,0.209838896
YCL030C,r_0536,3.260625179,0.210722544
YOL096C,r_0021,3.261296987,0.210971998
YMR205C,r_0886_2,3.261776233,0.211149949
YBR038W,r_0272_2,3.262765507,0.211517283
YNR008W,r_2960_rvs,3.263265958,0.211703108
YEL039C,r_0004_1,3.263374444,0.211743391
YPL087W,r_0340_rvs,3.263633912,0.211839735
YOL156W,r_1139_15,3.26383009,0.21191258
YDR441C,r_0139_1,3.264047552,0.211993326
YOR393W,r_0366_5_rvs,3.264981353,0.212340062
YKL004W,r_3439,3.266712015,0.212982684
YGL084C,r_1171_2,3.267935213,0.213436877
YML123C,r_3605_3_rvs,3.26887127,0.213784451
YER073W,r_0175_1,3.269028785,0.213842938
YKL004W,r_3498,3.269165601,0.21389374
YOR067C,r_4321_rvs,3.269437732,0.213994787
YKR093W,r_4471_2_rvs,3.269979143,0.214195822
YHL016C,r_1273_rvs,3.273997106,0.215687756
YML106W,r_0820_1_fwd,3.276318377,0.216549681
YDR456W,r_1249_1_fwd,3.277018915,0.216809802
YKL004W,r_3444,3.277309078,0.216917544
YCR105W,r_0171_1,3.278048046,0.217191935
YFR019W,r_2880,3.278712219,0.217438553
YDR367W,r_3438,3.280125394,0.217963288
YDR367W,r_3473,3.28112412,0.218334131
YDR345C,p_5228_4_fwd,3.281199735,0.218362208
YDR305C,r_0204_rvs,3.281240567,0.21837737
YNR008W,r_2964_fwd,3.281470029,0.218462572
YDR072C,r_3406,3.283393421,0.219176759
YJL101C,r_0460,3.28359074,0.219250026
YHR092C,r_4468_2_rvs,3.287113498,0.220558083
YFR047C,r_0787,3.287304193,0.220628891
YBL033C,r_0525,3.287524792,0.220710803
YOR286W,r_4326_3_rvs,3.288635298,0.221123152
YDR454C,r_0529_rvs,3.289112561,0.221300367
YCR048W,r_0126_rvs,3.289383864,0.221401106
YPR140W,r_2809_fwd,3.290265782,0.221728577
YCR048W,r_0132_1_rvs,3.292123465,0.222418364
YPR140W,r_2791_fwd,3.292387145,0.222516273
YNR008W,r_2979_fwd,3.292787104,0.222664784
YOR126C,r_0369,3.293345723,0.222872208
YEL070W,r_4183_1_fwd,3.293608267,0.222969695
YMR267W,r_0569,3.294295526,0.223224886
YDR373W,r_2838,3.294927388,0.223459506
YER015W,r_0400_rvs,3.296207372,0.223934785
YCR037C,r_3605_1_rvs,3.296908911,0.224195277
YOL157C,r_4338_rvs,3.29755523,0.224435266
YOR245C,r_2377_3,3.29816877,0.224663083
YJR077C,r_1245_2,3.298206017,0.224676914
YFR025C,r_0537,3.301319567,0.225833025
YDR242W,r_4227_rvs,3.301392534,0.225860119
YOL165C,r_4179_5_rvs,3.30149088,0.225896636
YEL058W,r_0882_fwd,3.301881483,0.226041673
YKR039W,r_1224_5_fwd,3.303013746,0.226462101
YNR008W,r_2931_rvs,3.304534854,0.227026913
YJR155W,r_4179_3_fwd,3.305936096,0.227547216
YDR343C,p_5228_3_fwd,3.306137534,0.227622013
YJL100W,r_2835,3.306279003,0.227674543
YLR214W,r_4275_3_fwd,3.30878977,0.228606831
YNR008W,r_2941_fwd,3.310015492,0.229061962
YBR002C,r_0294_1_rvs,3.311277559,0.229530587
YKR039W,r_1219_4_rvs,3.311277559,0.229530587
YDR352W,r_4161_2_fwd,3.311277559,0.229530587
YJR155W,r_4177_3_fwd,3.311277559,0.229530587
YLR345W,r_4282,3.311277559,0.229530587
YGL077C,r_1125,3.311418865,0.229583057
YEL069C,r_1166_7,3.311452256,0.229595455
YKL004W,r_3474,3.311762389,0.229710612
Q0275,r_0438_1,3.312077478,0.22982761
YGL065C,r_4244_rvs,3.312296011,0.229908755
YGR007W,r_0885,3.312389706,0.229943546
YNL267W,r_2845,3.312989745,0.23016635
YDR508C,r_2072,3.314267902,0.23064095
YGL256W,r_4653_1,3.314492029,0.230724172
YGL253W,r_0534_4,3.315531766,0.231110243
YBR291C,r_1127_fwd,3.315705636,0.231174804
YNL333W,r_4212_2_rvs,3.316282204,0.231388893
YOL011W,r_3058_2,3.316684264,0.231538184
YOR196C,r_4323_rvs,3.316729736,0.231555068
YOR065W,r_0439_1,3.316801001,0.23158153
YER019W,r_0610,3.316930647,0.23162967
YKR039W,r_4469_rvs,3.317703271,0.231916558
YGR144W,r_4252_rvs,3.31867986,0.232279181
YDR234W,r_0542_2_rvs,3.319897642,0.232731363
YMR110C,r_4293,3.322312348,0.233627982
YLR044C,r_0095_2,3.324014529,0.234260029
YLR134W,r_0567_3,3.324133844,0.234304333
YMR083W,r_0180_2,3.326017102,0.235003617
YNR008W,r_2913_fwd,3.326174236,0.235061963
YNR008W,r_2973_fwd,3.326294642,0.235106672
YMR110C,r_4307_fwd,3.327628384,0.235601911
YLR130C,r_4591_2_rvs,3.327812175,0.235670156
YNR008W,r_3007_fwd,3.328318238,0.235858066
YKL016C,r_0226_3,3.328380482,0.235881178
YJL219W,r_1139_11,3.328519408,0.235932763
YDL243C,r_4176_2_fwd,3.32863409,0.235975346
YGL225W,r_1803_rvs,3.329152478,0.236167832
YPR140W,r_2790_fwd,3.330314875,0.236599449
YNR008W,r_2884_fwd,3.331505454,0.23704153
YPR191W,r_0439_2,3.331798981,0.237150521
YHL003C,r_0265_1,3.332695989,0.237483595
YDL004W,r_0226_2,3.334056345,0.237988717
YFL011W,r_1166_8,3.334580053,0.238183178
YOR245C,r_2420,3.335229917,0.238424483
YNR073C,r_4183_2_fwd,3.335508591,0.238527959
YOL157C,r_4317_fwd,3.337003609,0.239083083
YDL243C,r_4176_2_rvs,3.337464805,0.239254333
YOR303W,r_0250,3.339184435,0.239892859
YPL078C,r_0226_2,3.339872051,0.240148182
YEL069C,r_1908_2_rvs,3.340124649,0.240241976
YJL198W,r_1244_3_fwd,3.340996097,0.240565558
YBR192W,r_3960_fwd,3.34128025,0.240671069
YKL004W,r_3461,3.342810345,0.241239218
YLL015W,r_1168_2_rvs,3.34522226,0.242134801
YER015W,r_0399_rvs,3.346844647,0.242737219
YMR318C,r_4663_3,3.347041921,0.24281047
YDR208W,r_2868,3.349484595,0.243717474
YKL055C,r_2146,3.35042959,0.244068366
YLR027C,r_0216_fwd,3.350771389,0.244195281
YHR144C,r_0326_fwd,3.351804563,0.244578916
YNR008W,r_2961_rvs,3.353513252,0.245213379
YDR072C,r_3419,3.356390575,0.246281776
YBR023C,r_0272_1,3.35895919,0.247235543
YIL048W,r_3820_1_rvs,3.358980894,0.247243603
YEL063C,r_1238_1_fwd,3.359155017,0.247308257
YJL219W,r_1166_13,3.359291808,0.24735905
YJR152W,r_4404_1_fwd,3.36071643,0.247888035
YMR319C,r_1178_1,3.360869507,0.247944875
YPL087W,r_0341_fwd,3.361099449,0.248030256
YGR087C,r_0095_1,3.363540346,0.2489366
YOL011W,r_3077,3.365467226,0.249652082
YKL188C,r_2231_rvs,3.36755139,0.250425965
