criteria,pearson,p value,number,extra,rmse
3.902339691734983,0.4764985270961982,2.394109790978569e-14,280.75,59.125,14.146131621428767
3.975677125652716,0.46069980176311526,7.779713164581774e-15,280.5,65.5625,13.85115326097263
4.3038942990970055,0.44000125217654334,3.5385399576854016e-10,273.8125,72.9375,14.153155362018026
4.027969600722553,0.4558707695360103,9.270682845565619e-14,276.0625,65.5,14.107725620738107
4.223348678316562,0.435443956294222,2.330312568631201e-10,282.0,73.125,13.851478380922474
4.033841143939731,0.44009689731737534,1.0855178760861386e-11,269.8125,64.875,13.984805686111098
3.97991215229076,0.4688334691339738,3.60819490219387e-15,278.625,63.875,14.157205579876488
3.9314633901373703,0.4714552986913896,1.6413657428321408e-12,276.0625,61.75,14.123650912341478
4.095821517434735,0.43863697186149314,1.998815570353864e-10,272.6875,66.125,14.149007351994722
3.92202251754589,0.4559524091264026,2.1670165575799005e-13,277.875,65.75,13.85115326097263
4.050113319365415,0.4374319472733826,1.3952849263891564e-13,270.9375,67.25,14.10058746408412
3.842477911580593,0.49530107057673495,7.275084868283986e-18,278.6875,61.0,14.112222713339028
4.119946597453177,0.4406463719492393,2.9574577580417474e-12,277.25,68.5,13.853403939619435
4.020114814409199,0.4367655055021232,7.517890688416895e-12,280.375,66.4375,14.149957387003807
4.463675152483311,0.41745368892308293,9.414847669762036e-11,281.9375,79.125,13.853682414264602
4.049748603395256,0.47989046074086766,1.91058942484791e-15,277.3125,66.5625,14.156199989348666
4.079515599454082,0.4495054853104561,4.678362812396462e-11,276.875,67.9375,14.148249723819871
4.134582200342781,0.4105571290784822,7.721835377050168e-09,260.6875,64.9375,13.851478380922474
3.8596953888993135,0.49510308948714155,2.7331207604800454e-16,276.6875,61.875,14.110254774030079
4.1859385094153625,0.4337402173175884,5.509517006639245e-13,280.1875,71.8125,14.143099505260967
3.9664782788901545,0.4608075760124285,1.2822725479444922e-13,277.0625,63.0,14.113530990273448
4.1933413909459105,0.4226120745376527,8.56536323060893e-11,279.875,72.5,14.110254774030077
4.8232412869869,0.3547784201863111,9.161044502627514e-06,279.375,94.4375,13.855332878369518
4.320924029290684,0.409180235445419,3.8835251016751816e-10,274.875,73.875,14.109198823865796
4.158862805569336,0.44275567503716934,7.748754129019374e-12,278.25,68.125,13.851478380922476
3.927867626576383,0.4701197573907053,1.2161182505125112e-12,279.4375,62.8125,14.110549721541172
4.4895271016301574,0.4290685395215952,1.0536951503368753e-13,281.9375,83.1875,14.108581782232225
4.020683399447329,0.4747801585647225,9.386070886759557e-13,270.75,63.3125,14.149614963696658
3.9867757702935513,0.46138830187588886,3.595413402683001e-14,272.4375,63.5625,14.10841765182706
4.053085445872709,0.4521793046610452,2.7049133759757443e-12,279.625,67.1875,14.053434990668924
4.062447162061579,0.4163448358450585,1.1174330925059095e-10,270.875,62.5625,13.857025942885388
4.05212782347273,0.4555504527827636,4.1923741135894185e-14,276.1875,64.5625,14.149957387003807
4.10710398686476,0.42693519521038686,7.2584040596001125e-12,273.625,64.5,14.146131621428767
3.893284271625304,0.4683278737289207,1.2526538791965032e-14,278.9375,64.0,13.984805686111098
4.56031512257052,0.43411654334426486,1.0721010687197973e-11,273.3125,78.5,14.112597269223947
3.9188828133330738,0.4550969084977889,1.4968387456075544e-11,274.9375,63.75,14.15407900438126
3.901170963913263,0.48192927770675326,8.91793910887257e-17,277.5,63.3125,13.853682414264602
3.8845814397706353,0.47515798944253834,1.663094480090972e-15,279.0625,62.25,14.111318811273588
3.9742164062326664,0.48530802817334706,7.531670648934226e-14,281.375,63.0,14.108581782232225
4.479793844654083,0.370792459955797,9.388350856130265e-08,260.4375,75.25,13.92101054203664
3.8829825749776288,0.5066837309641617,9.545689607785533e-18,275.875,64.0,13.886200819851677
3.9944265194845574,0.4761991669039922,3.796390301309698e-15,277.0625,64.5,14.110254774030077
4.171535849067793,0.4150432717806251,1.1561011974866608e-11,281.6875,70.3125,14.11149908237856
3.9185041638906903,0.4359599568124295,3.237545844496929e-13,271.0625,61.4375,14.111097914273955
4.116162008779677,0.456040959305938,1.4164602196616517e-12,258.5,67.875,14.15407900438126
