epoch,acc
0,62.33333324392637
1,71.11111051506467
2,76.88888849483595
3,79.88888886239793
4,80.33333346247673
5,78.22222221228812
6,77.7777772810724
7,79.00000015894572
8,73.55555593967438
9,69.66666711701288
10,67.33333319425583
11,61.77777788705296
12,55.999999990065895
13,60.777778178453445
14,54.77777777446641
15,56.55555567807622
16,53.77777740359306
17,52.66666685541471
18,55.22222212619252
19,53.77777765194575
20,51.55555560357041
21,48.88888934834136
22,50.444444972607826
23,47.11111117568281
24,48.44444468617439
25,48.111111629340385
26,48.777778136233486
27,47.33333349641826
28,46.222222389446365
29,48.00000060349703
30,47.66666688438919
31,47.44444441878133
32,48.00000000331137
33,47.33333328945769
34,50.111111460460556
35,48.77777784648869
36,50.77777761552069
37,51.88888845344385
38,50.777777656912804
39,50.77777778108915
40,53.99999986920092
41,53.44444445023934
42,52.000000058776806
43,54.3333331329955
44,52.11111114670833
45,52.00000022434526
46,52.33333309491476
47,51.1111111069719
48,54.33333300881915
49,52.666666420797505
50,53.00000026408169
51,53.44444438815117
52,56.222222083144715
53,57.55555538667573
54,54.666666665838825
55,53.00000032616986
56,51.33333338631524
57,51.33333346909947
58,51.77777782082558
59,51.44444497095214
60,49.66666673620542
61,52.66666668984625
62,51.44444488816791
63,53.666666605406334
64,56.44444467292892
65,54.66666610704528
66,56.5555556366841
67,55.777777648634384
68,56.3333333366447
69,56.11111091242896
70,52.111111250188614
71,48.111111256811355
72,52.666666524277794
73,53.44444463650385
74,51.77777773804135
75,50.44444393780496
76,49.66666632228427
77,51.999999748335945
78,49.999999917215774
79,52.44444484512011
80,55.66666701601611
81,53.333333714140785
82,52.55555551913049
83,52.666667103767395
84,53.66666681236691
85,50.33333326379458
86,51.99999983112017
87,51.44444435007043
88,54.22222216924032
89,49.9999994205104
90,48.99999991887145
91,50.33333326379458
92,51.666666815678276
93,53.333333134651184
94,52.00000003808074
95,52.333333012130524
96,52.777777860562004
97,52.66666693819894
98,49.44444456034236
99,53.000000036425064
100,51.44444414310985
101,49.555555275744865
102,51.111111127667954
103,45.66666645308336
104,51.888888991541336
105,49.66666657063696
106,49.66666652924485
107,52.66666685541471
108,51.11111129323641
109,48.555555442969
110,51.33333305517832
111,47.666666780908905
112,50.1111110051473
113,50.55555568801032
114,48.99999950495031
115,49.88888924320539
116,51.55555597609944
117,54.44444467624029
118,51.55555539660983
119,52.99999995364083
120,54.5555554330349
121,51.33333301378621
122,53.22222204671966
123,51.77777757247289
124,51.77777786221769
125,52.33333367440436
126,52.22222229672803
127,49.88888924320539
128,50.6666666517655
129,50.44444484843148
130,50.44444447590245
131,53.999999745024574
132,54.00000003476938
133,54.77777765029006
134,54.66666689349545
135,50.44444443451034
136,54.77777769168218
137,56.222222497065864
138,51.444444474246765
139,50.99999958442317
140,53.11111095878813
141,51.99999983112017
142,51.444444474246765
143,51.22222258812852
144,49.777777989705406
145,49.77777803109752
146,52.66666627592511
147,47.77777745491929
148,53.222222336464455
149,51.444444557031
150,50.22222192751037
151,54.88888919353485
152,53.66666677097479
153,52.22222233812014
154,54.55555551581912
155,53.666666977935364
156,51.11111104488373
157,54.444444427887596
158,52.66666644149356
159,54.22222233480878
160,50.22222209307883
161,56.666667097144654
162,53.11111095878813
163,51.77777782082558
164,51.55555556217829
165,54.3333334227403
166,53.99999949667189
167,53.222222170896
168,54.11111108130879
169,53.11111079321967
170,51.77777773804135
171,47.999999879135025
172,55.88888865378168
173,52.555555933051636
174,55.11111091408465
175,53.99999970363246
176,52.999999870856605
177,52.666666524277794
178,55.22222245732943
179,51.222222132815254
180,52.1111106293069
181,54.44444434510337
182,53.22222204671966
183,52.88888878292508
184,51.8888889087571
