error,corr,pvalue,Normalized Error,Normalized Corr,Adjusted Normalized Error,Score
1.8873703462362064,0.4214426441215352,1.1688632487388898e-11,0.0,0.8797387362620518,1.0,0.939869368131026
1.8914130783982968,0.4222861389172109,1.4121523434622528e-11,0.05659706291256958,0.8882428038900022,0.9434029370874304,0.9158228704887164
1.891992056845183,0.4011413739505391,8.628877231569726e-10,0.06470259112210928,0.6750624592387339,0.9352974088778907,0.8051799340583123
1.8932946320275907,0.4027855823580594,7.820572759915459e-11,0.08293826110747102,0.6916392769780731,0.917061738892529,0.804350507935301
1.893406341641638,0.3944483127065933,4.0442740981156315e-09,0.08450216289484622,0.6075833879411634,0.9154978371051538,0.7615406125231585
1.8940993812663849,0.4044150798779033,8.014620467522524e-11,0.0942045140944915,0.7080677803658502,0.9057954859055085,0.8069316331356793
1.8942482631239408,0.4034407446455408,2.3681726050242873e-09,0.09628881637344208,0.6982445867305317,0.9037111836265579,0.8009778851785447
1.894457642390821,0.4090447147612652,3.842468280883073e-10,0.09922006461475068,0.754743501831671,0.9007799353852494,0.8277617186084603
1.894502296177183,0.4067380575216994,8.241284067734613e-09,0.09984520450893067,0.731487911802742,0.9001547954910694,0.8158213536469057
1.8945388551110696,0.3922366110682365,6.74118745817658e-10,0.10035701884592833,0.5852851350036707,0.8996429811540717,0.7424640580788713
1.894800688555477,0.4084391349238627,1.565586684342094e-09,0.10402261016674295,0.7486380795839039,0.895977389833257,0.8223077347085805
1.8948551348790217,0.4034648630692775,1.1881104451530875e-09,0.10478484270540045,0.6984877473375536,0.8952151572945996,0.7968514523160766
1.8949414054293332,0.4085349009725652,1.3645581128490542e-09,0.10599260507196749,0.7496035875619053,0.8940073949280325,0.8218054912449688
1.8957107652123424,0.4009679776043296,1.1036369264660989e-08,0.11676341607193648,0.6733142869178557,0.8832365839280635,0.7782754354229595
1.8957740257107485,0.423985269549045,1.817788819089092e-11,0.1176490444699156,0.9053733444409541,0.8823509555300844,0.8938621499855193
1.896284567225872,0.4058883795742207,5.1625094618533705e-11,0.12479647573480994,0.7229215059821242,0.8752035242651901,0.7990625151236572
1.8963145335920932,0.3921368869619226,3.6300194578290195e-08,0.1252159960607403,0.5842797221089169,0.8747840039392597,0.7295318630240883
1.8963586608402616,0.3938555260576262,4.298511014874297e-07,0.1258337645748565,0.6016069459078439,0.8741662354251435,0.7378865906664938
1.8964283406411813,0.4131907500819553,2.6031237815100256e-10,0.12680926132266623,0.796543599396916,0.8731907386773338,0.8348671690371249
1.896665773031315,0.4042469206026738,4.315537807155944e-11,0.13013324505027796,0.7063724079033878,0.8698667549497221,0.7881195814265549
1.8967288082552545,0.4160072455716457,2.4951399697915665e-10,0.13101571967188763,0.8249393503143331,0.8689842803281124,0.8469618153212227
1.8967592564146196,0.3899289969787913,4.4691097156046584e-09,0.13144198496032816,0.5620198980674628,0.8685580150396719,0.7152889565535674
1.8969853471806597,0.4162756199624139,8.750109414924479e-11,0.13460718928168117,0.8276450859992517,0.8653928107183189,0.8465189483587853
1.897055522041006,0.3950318581114161,1.2055648007129024e-07,0.13558961671606307,0.6134666602648742,0.8644103832839369,0.7389385217744056
1.897108516609089,0.379028153219762,1.861198559853369e-09,0.13633152510464064,0.45211819742419157,0.8636684748953594,0.6578933361597754
1.8972074439152815,0.4216424544807429,1.2475489970050703e-10,0.13771647833623168,0.8817532131932414,0.8622835216637683,0.8720183674285049
1.8972508095656928,0.4151432904361561,1.0257027720262216e-10,0.13832358470543119,0.8162290026780644,0.8616764152945688,0.8389527089863167
1.89738795380991,0.3903775051722938,2.8534058422210006e-08,0.14024356384499637,0.5665417327353102,0.8597564361550036,0.7131490844451569
1.897511133603716,0.400083240172179,1.032030838734088e-08,0.14196804478018332,0.6643944133222385,0.8580319552198167,0.7612131842710276
1.8975970443339167,0.413082947749655,1.2681732326202168e-10,0.14317076977087864,0.7954567422769517,0.8568292302291214,0.8261429862530365
1.8977193111793136,0.4040008332175554,2.681741829523194e-09,0.14488246969647267,0.7038913685701743,0.8551175303035273,0.7795044494368508
1.897909057049907,0.4026304437289198,7.217406680321704e-10,0.14753885615612575,0.6900751779454839,0.8524611438438743,0.7712681608946791
1.8979243744116625,0.4037289033832651,1.0306541039215214e-09,0.14775329472196871,0.7011497871013643,0.8522467052780313,0.7766982461896978
1.8981245602860648,0.3998742781395465,3.5752617847521605e-10,0.15055583816869952,0.6622876697284535,0.8494441618313004,0.755865915779877
1.8982147759628536,0.3814888063373655,1.8166096554593671e-09,0.15181883114725872,0.4769263653326425,0.8481811688527413,0.6625537670926919
1.898297672883262,0.3861083947387533,8.038583660792019e-09,0.15297936368602108,0.5235007987258299,0.847020636313979,0.6852607175199044
1.8983278605907912,0.4047690870248272,3.3754271641171834e-10,0.15340198272525446,0.7116368607367695,0.8465980172747456,0.7791174390057576
1.8983534002040103,0.3959018481553512,2.6171461627067386e-08,0.15375952980929875,0.6222378515125224,0.8462404701907013,0.7342391608516119
1.8983764882502652,0.4036616909489549,9.699809890951207e-11,0.15408275567587154,0.700472155075958,0.8459172443241285,0.7731946997000432
1.8984238045704835,0.3971171296416074,1.340153054761246e-09,0.15474517026205223,0.6344902518819167,0.8452548297379477,0.7398725408099323
1.8984941506323108,0.3862913331725106,3.369761787140278e-09,0.15572999446688587,0.5253451738427825,0.8442700055331142,0.6848075896879483
1.8986326782719565,0.4092486666873381,2.239110110677386e-09,0.15766934073614375,0.7567997338097066,0.8423306592638562,0.7995651965367814
1.8987763637129236,0.4143797985719836,3.3190831403363047e-10,0.15968089470904667,0.8085315201570111,0.8403191052909533,0.8244253127239822
1.898849644090536,0.4185347756148022,4.633334027270273e-12,0.1607067984730606,0.8504217676675557,0.8392932015269394,0.8448574845972476
1.898910007609224,0.4022811854624855,5.421151479552978e-10,0.16155187000583354,0.6865539755236015,0.8384481299941664,0.762501052758884
1.898957047050943,0.3917313312728623,1.5836747341008123e-08,0.16221040837434142,0.580190932202506,0.8377895916256586,0.7089902619140822
1.8991743262571763,0.401411029020189,1.956324251622566e-09,0.1652522534463694,0.677781106656926,0.8347477465536306,0.7562644266052783
1.8991780493631103,0.4029861254941808,6.309362180644316e-10,0.16530437583596336,0.6936611417253612,0.8346956241640366,0.7641783829446989
1.8992188106728292,0.402628314152876,1.7919477441221755e-10,0.16587502220036762,0.6900537076782237,0.8341249777996324,0.762089342738928
1.899244032789936,0.4137120315260286,1.1930566923706423e-10,0.16622812443208898,0.8017991299305023,0.833771875567911,0.8177855027492067
1.8993254401949236,0.3985280767153347,9.038403056798736e-09,0.16736780419243338,0.64871534182432,0.8326321958075666,0.7406737688159433
1.899397804855264,0.3965390687018537,7.814641630683887e-10,0.16838088818358676,0.628662273630072,0.8316191118164132,0.7301406927232426
1.8994191580591893,0.3909506223108018,7.630355863819568e-08,0.16867982676707144,0.5723198678578929,0.8313201732329285,0.7018200205454107
1.8995138277111527,0.4148828695245091,1.5120630940380968e-11,0.1700051740899367,0.8136034535273969,0.8299948259100633,0.8217991397187301
1.8995236878906157,0.3798154452079454,1.348537583576819e-07,0.1701432137064676,0.4600556314721301,0.8298567862935324,0.6449562088828312
1.8995997843041832,0.4002615265626144,3.57773197714706e-10,0.17120854114677864,0.6661918867970938,0.8287914588532214,0.7474916728251576
1.8996291393526152,0.3978390538706695,2.2280660736549383e-10,0.17161950320320407,0.6417686518171315,0.8283804967967959,0.7350745743069638
1.899631973557973,0.3918023081362891,1.0936978194416516e-08,0.1716591812458019,0.5809065169929463,0.8283408187541981,0.7046236678735722
1.8996779141016733,0.3873954707947294,2.0406289481658463e-08,0.1723023353647977,0.5364770279550437,0.8276976646352023,0.682087346295123
1.8996964000848136,0.3791855271792076,7.59097455462727e-09,0.1725611336993993,0.4537048329326319,0.8274388663006007,0.6405718496166163
1.899754929752768,0.4060083703137043,6.78039519198317e-10,0.17338053186050817,0.7241312459455805,0.8266194681394918,0.7753753570425361
1.8997624927492345,0.3936913073189738,2.644817015128865e-10,0.17348641158977438,0.5999513017160405,0.8265135884102256,0.7132324450631331
1.899830811318408,0.3818666624039665,5.2929347525264384e-09,0.174442851492933,0.4807358891856407,0.825557148507067,0.6531465188463539
1.8998820125205331,0.3992153231906135,9.410090874455244e-09,0.17515965328481356,0.6556441225741285,0.8248403467151865,0.7402422346446575
1.899916861246831,0.4067553973586179,1.375030752085998e-11,0.17564752521785754,0.7316627310743823,0.8243524747821425,0.7780076029282623
1.8999456603029103,0.4163509035434575,1.0936524847592309e-10,0.17605070354464236,0.8284040908772321,0.8239492964553576,0.8261766936662949
1.8999469064129744,0.3949501899186303,1.9310345222408875e-10,0.17606814871955426,0.6126432860863212,0.8239318512804458,0.7182875686833835
1.8999869369679037,0.4144099018266117,7.773476317066586e-11,0.17662856473152838,0.8088350194962972,0.8233714352684716,0.8161032273823844
1.899989950283347,0.3942102874105418,9.685926739004909e-08,0.17667075026272044,0.6051836301416345,0.8233292497372795,0.714256439939457
1.9000022026363343,0.3817217105736386,1.4796651624133303e-06,0.17684227960600754,0.4792744928922393,0.8231577203939925,0.6512161066431159
1.9000187565060624,0.4051316340521527,9.219541502481391e-10,0.17707402892030374,0.715292039707042,0.8229259710796962,0.7691090053933691
1.9001013648129503,0.385521712762583,2.4561614689285204e-10,0.17823052095454653,0.5175859036642011,0.8217694790454535,0.6696776913548272
1.9001385175169752,0.4043021659265416,8.173452321221757e-09,0.17875064789908734,0.706929388186738,0.8212493521009127,0.7640893701438254
1.900142661930808,0.4230562080970618,9.646547819628194e-11,0.17880866847552557,0.896006598541997,0.8211913315244744,0.8585989650332357
1.9001708847363583,0.3933504132868007,5.926671967211024e-10,0.1792037794641491,0.5965144270388917,0.8207962205358509,0.7086553237873713
1.9001750550543823,0.4004917424671244,1.75126397416675e-07,0.1792621626916565,0.6685129107453383,0.8207378373083435,0.7446253740268409
1.90019971548537,0.4060450554379939,7.809860509174106e-11,0.17960740148267754,0.7245011033288128,0.8203925985173225,0.7724468509230676
1.9002450996746771,0.3855479362592702,6.268078530863058e-10,0.18024276680357038,0.5178502874996586,0.8197572331964296,0.6688037603480441
1.9002606579490544,0.4009449082518004,7.014581161139288e-10,0.18046057807536287,0.6730817029884144,0.8195394219246371,0.7463105624565258
