error,corr,pvalue,Normalized Error,Normalized Corr,Adjusted Normalized Error,Score
1.8753001413235184,0.3959163661544129,4.3531079406170075e-10,0.0,0.5903645083378676,1.0,0.7951822541689337
1.8786427140549375,0.4014772721420949,2.0984043282094037e-07,0.04086044566812093,0.6461133165197035,0.959139554331879,0.8026264354257913
1.878840481431388,0.4367772299583715,3.84748722328709e-09,0.04327800357626164,1.0,0.9567219964237383,0.9783609982118692
1.8805383390890504,0.3985369444538416,2.8967846585246573e-10,0.06403304053357795,0.6166361477548881,0.935966959466422,0.776301553610655
1.8817586238007415,0.3908857335882202,4.4990829558604885e-08,0.07895010626950402,0.539931760403052,0.921049893730496,0.730490827066774
1.8818448143495008,0.400671202571681,4.432267083234443e-10,0.08000372110982717,0.6380323638904448,0.9199962788901728,0.7790143213903088
1.88380647348142,0.4070487709152086,1.6590012895338626e-11,0.10398353331427994,0.701968318757769,0.8960164666857201,0.7989923927217446
1.8842891882238144,0.4019865452076777,2.429619624315485e-10,0.1098843591420657,0.6512188454583766,0.8901156408579343,0.7706672431581554
1.884320684878656,0.3909182464726771,4.897263604684554e-10,0.11026938213402193,0.5402577063124128,0.8897306178659781,0.7149941620891954
1.884413688470544,0.3963958331040774,2.0168287919014257e-10,0.11140628131876071,0.5951712270749916,0.8885937186812393,0.7418824728781155
1.8844882517768564,0.4139489848206493,6.435307275194567e-11,0.11231776183727718,0.7711438635844853,0.8876822381627228,0.8294130508736041
1.8845864072712093,0.4034370713588858,2.8361857450254057e-10,0.11351763916719564,0.6657605594067085,0.8864823608328044,0.7761214601197565
1.884784721866461,0.4079621906008189,7.231909771817142e-11,0.11594188641492569,0.7111254703002335,0.8840581135850744,0.797591791942654
1.884909819233048,0.4067488865630204,2.9003114310066625e-11,0.11747110793420755,0.6989619389944882,0.8825288920657924,0.7907454155301403
1.8851773733904955,0.4098085290752203,7.213549587260348e-10,0.12074175691991325,0.7296352544390324,0.8792582430800867,0.8044467487595596
1.8852125022426296,0.3996029381468178,2.04189908631001e-09,0.12117118080066114,0.6273228736309265,0.8788288191993389,0.7530758464151327
