epoch,acc
0,54.33333300881915
1,69.5555561946498
2,83.44444450404909
3,87.9999996887313
4,91.55555483367708
5,88.666666050752
6,83.22222216261758
7,83.33333291941219
8,77.66666660706203
9,69.66666637195482
10,67.66666695475578
11,62.11111226843463
12,63.888888888888886
13,60.333333909511566
14,58.33333341611756
15,54.666666603750656
16,54.33333396083779
17,56.11111128495799
18,57.111111448870766
19,56.55555576086044
20,56.11111116078165
21,54.55555599182844
22,51.77777802778615
23,49.888889284597504
24,47.666666987869476
25,52.444444327718685
26,53.77777823143535
27,52.44444463815954
28,50.88888915876547
29,53.444444470935395
30,58.99999977813827
31,59.88888893690374
32,58.22222245236238
33,58.22222257653872
34,56.444444838497375
35,51.444444267286194
36,53.88888902962208
37,49.111111337939896
38,48.1111110912429
39,50.77777800874578
40,51.888888619012306
41,53.22222223298417
42,52.55555553982655
43,54.44444420023097
44,54.555555660691525
45,54.88888861404525
46,58.3333332505491
47,55.44444457110431
48,55.555555472771324
49,55.111111452182136
50,59.666666554080116
51,54.222222417593
52,54.44444467624029
53,57.333333210812675
54,51.44444430867831
55,55.555554976065956
56,50.111111253499985
57,52.33333342605167
58,54.666666355397965
59,54.77777760889795
60,53.11111095878813
61,56.22222191757626
62,55.888888984918594
63,56.44444442457623
64,51.77777811057038
65,52.666666731238365
66,48.2222220963902
67,51.000000205304886
68,52.33333375718858
69,50.77777761552069
70,50.44444410337342
71,54.222222086456085
72,51.88888849483596
73,52.11111083626747
74,54.44444467624029
75,55.99999986588955
76,54.44444438649548
77,50.66666714847088
78,49.555555648273895
79,49.444444477558136
80,50.1111110051473
81,50.11111075679461
82,49.22222184638182
83,48.888888623979355
84,50.55555527408918
85,50.66666644480493
86,48.222221848037506
87,49.555555648273895
88,52.11111104322804
89,52.22222217255168
90,51.22222217420737
91,52.44444418284628
92,51.55555539660983
93,51.55555539660983
94,52.22222242090437
95,48.22222234474288
96,47.77777786884043
97,50.44444488982359
98,48.888889306949245
99,46.8888891239961
100,46.777778036064575
101,48.55555550505718
102,47.555555920634006
103,48.77777770161629
104,45.88888879451487
105,47.444444232516815
106,47.66666690508524
107,53.22222283316983
108,51.444444474246765
109,47.555555775761604
110,47.22222211874194
111,50.3333333051867
112,50.33333371910784
113,47.8888890809483
114,47.22222218083011
115,48.99999985678328
116,50.77777778108915
117,51.33333359327581
118,48.44444447921382
119,49.33333343101872
120,52.888888865709305
121,50.88888926224576
122,50.00000035183297
123,50.444444765647255
124,49.1111111930675
125,51.88888880527682
126,52.00000057617823
127,50.11111092236307
128,53.111111103660534
129,52.666666524277794
130,50.33333355353938
131,50.66666687942214
132,51.444444846775795
133,51.77777786221769
134,48.444444831046795
